state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,est_tilt_angle_degrees,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
S,112,0,0.0,0.0,24.40705211,31.19335938,101668.03125000,-0.88789254,0.43213505,-0.16147281,-0.82355559,-0.55936360,-0.10017985,0.05353366,0.04839359,0.02217744,-37.49085617,-25.44595337,-10.60927200,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127941959120
S,112,0,0.0,0.0,24.41833987,31.19644165,101667.56250000,-0.88788915,0.42859265,-0.16049653,-0.82168448,-0.55854720,-0.10323504,0.07642184,-0.04315913,0.00691865,-37.41896057,-25.47267914,-10.56686115,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127952949241
S,112,0,0.0,0.0,24.42967932,31.20201111,101668.45312500,-0.88483578,0.42993343,-0.15707937,-0.81782115,-0.55988008,-0.10076611,0.05353366,-0.20337641,0.06795380,-37.49637222,-25.48345566,-10.57832146,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127964018194
S,112,0,0.0,0.0,24.44228177,31.18980408,101667.39062500,-0.88703316,0.42773682,-0.15939808,-0.82008952,-0.55849522,-0.10358866,0.25189790,-0.09656490,0.27394745,-37.47364426,-25.42170334,-10.57908916,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127974997241
S,112,0,0.0,0.0,24.45452985,31.19230652,101668.85937500,-0.88654548,0.43127829,-0.15647089,-0.81894255,-0.56183445,-0.10060834,0.08405124,0.05602299,0.12135956,-37.45611191,-25.40345001,-10.57329750,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127985990084
S,112,0,0.0,0.0,24.46624441,31.19624329,101667.89062500,-0.89033276,0.43213665,-0.15952297,-0.82376122,-0.56210774,-0.10165755,-0.06853665,-0.02027095,0.07558319,-37.49702835,-25.46512794,-10.54181957,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477127997012482
S,112,0,0.0,0.0,24.47963320,31.20182800,101666.48437500,-0.88874549,0.43250176,-0.15879007,-0.82236421,-0.56191182,-0.10056230,0.05353366,0.04076420,0.16713592,-37.46921921,-25.37271881,-10.50624847,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128008028399
S,112,0,0.0,0.0,24.49141575,31.18643188,101667.20312500,-0.88935333,0.43079191,-0.15696068,-0.82090878,-0.56282663,-0.10248186,0.06116305,0.19335207,0.06032440,-37.46879959,-25.37860107,-10.54286385,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128019007187
S,112,0,0.0,0.0,24.50297854,31.19451904,101666.76562500,-0.88556916,0.43152183,-0.15659221,-0.81848603,-0.56131250,-0.09986927,0.00012790,0.01024662,-0.17618681,-37.49999237,-25.33495331,-10.48800278,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128030067085
S,112,0,0.0,0.0,24.51535413,31.19941711,101667.87500000,-0.88849860,0.43213466,-0.15525265,-0.81963235,-0.56415105,-0.10104392,0.29767427,-0.21863520,0.00691865,-37.52968979,-25.35319328,-10.46924591,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128040995800
S,112,0,0.0,0.0,24.52669373,31.19038391,101667.53125000,-0.88739997,0.42932487,-0.15842277,-0.82018226,-0.56007445,-0.10253745,0.00775730,-0.11182369,0.04506562,-37.49338150,-25.35979462,-10.50616169,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128051959458
S,112,0,0.0,0.0,24.53929439,31.19778442,101666.84375000,-0.88593489,0.43127778,-0.15610455,-0.81829917,-0.56175923,-0.10031258,0.02301608,-0.00501217,-0.17618681,-37.50965881,-25.39569473,-10.62180042,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128062952302
S,112,0,0.0,0.0,24.55063204,31.20153809,101667.65625000,-0.88727540,0.42895788,-0.15525135,-0.81778204,-0.56211925,-0.10305300,0.06879245,0.01787602,0.23580047,-37.48154068,-25.32201385,-10.57994747,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128073942108
S,112,0,0.0,0.0,24.56323543,31.18788147,101667.25000000,-0.88800752,0.42871413,-0.15512986,-0.81808275,-0.56250644,-0.10366121,0.22138032,-0.05841792,-0.00071075,-37.44679642,-25.22864532,-10.66055584,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128084955877
S,112,0,0.0,0.0,24.57642711,31.19288635,101666.51562500,-0.89008546,0.42944899,-0.15793678,-0.82159990,-0.56195843,-0.10391742,0.03064548,-0.04315913,0.06032440,-37.47388458,-25.40925789,-10.57920265,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128095956072
S,112,0,0.0,0.0,24.58852554,31.20375061,101667.50000000,-0.88703376,0.42944673,-0.15830056,-0.81990510,-0.56001180,-0.10224915,0.08405124,0.12468754,-0.15329863,-37.43830109,-25.44211197,-10.46920204,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128106952193
S,112,0,0.0,0.0,24.60062451,31.19519043,101667.10937500,-0.88715619,0.43188944,-0.15622745,-0.81936914,-0.56260711,-0.10044451,0.25189790,-0.05078853,0.06032440,-37.45021057,-25.41002083,-10.54884243,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128117974128
S,112,0,0.0,0.0,24.61110882,31.20143127,101666.48437500,-0.89008486,0.42944887,-0.15708297,-0.82100797,-0.56256932,-0.10399113,0.06879245,-0.15760005,-0.08463408,-37.49269485,-25.37173080,-10.56105709,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128128961471
S,112,0,0.0,0.0,24.62370780,31.19192505,101667.67187500,-0.88715762,0.43140122,-0.15878880,-0.82098025,-0.56056571,-0.10063326,0.05353366,-0.04315913,-0.11515166,-37.49875259,-25.34626389,-10.61013031,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128140027665
S,112,0,0.0,0.0,24.63630896,31.18913269,101667.34375000,-0.88959622,0.42932633,-0.15683867,-0.82048583,-0.56242204,-0.10385268,0.13745700,0.09416996,0.00691865,-37.52643204,-25.46396065,-10.60268974,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128150985027
S,112,0,0.0,0.0,24.64806792,31.20220947,101667.18750000,-0.88593549,0.43188855,-0.15634857,-0.81867421,-0.56184584,-0.09977927,0.10693942,0.04839359,0.09084198,-37.45011902,-25.39084053,-10.60402107,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128161964852
S,112,0,0.0,0.0,24.66024993,31.19027710,101666.20312500,-0.88459212,0.43323082,-0.15415232,-0.81674778,-0.56324977,-0.09812164,0.19849215,-0.08893550,-0.11515166,-37.48547363,-25.38315964,-10.68323421,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128172967584
S,112,0,0.0,0.0,24.67321801,31.18855286,101665.76562500,-0.88642287,0.43042317,-0.15659265,-0.81866091,-0.56131423,-0.10124951,0.16797458,-0.05841792,-0.16092803,-37.52742004,-25.38877296,-10.65837955,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128183976224
S,112,0,0.0,0.0,24.68418463,31.19085693,101668.10937500,-0.88788795,0.42993581,-0.15732545,-0.81993890,-0.56139052,-0.10238179,0.19849215,-0.16522944,0.00691865,-37.52033997,-25.45123863,-10.64563751,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128194964937
S,112,0,0.0,0.0,24.69633474,31.20672607,101667.79687500,-0.88813245,0.42956966,-0.15817937,-0.82056320,-0.56075782,-0.10274643,0.30530366,0.14757572,-0.09226348,-37.48936844,-25.48877716,-10.68833160,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128205958780
S,112,0,0.0,0.0,24.70961089,31.19548035,101667.46875000,-0.88630199,0.42907992,-0.15976366,-0.82032865,-0.55840349,-0.10203736,0.07642184,-0.05078853,-0.09989287,-37.48536682,-25.43391037,-10.57887554,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128217090454
S,112,0,0.0,0.0,24.72160935,31.19499207,101668.62500000,-0.88935083,0.42957014,-0.15476501,-0.81897467,-0.56387520,-0.10369579,0.18323337,-0.06604732,0.10610077,-37.46136093,-25.42793846,-10.60358047,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128228004188
S,112,0,0.0,0.0,24.73206358,31.19662476,101667.42187500,-0.88849634,0.42773759,-0.15683769,-0.81924897,-0.56113654,-0.10459536,0.11456881,-0.19574702,-0.20670439,-37.52027130,-25.45751953,-10.63946915,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128239016679
S,112,0,0.0,0.0,24.74379170,31.19096375,101668.09375000,-0.88788694,0.42712668,-0.15891069,-0.82009089,-0.55905491,-0.10460134,0.09931003,-0.02790035,-0.04648711,-37.48357010,-25.49546051,-10.65165234,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128250015115
S,112,0,0.0,0.0,24.75474061,31.20355225,101666.78125000,-0.88776600,0.42920297,-0.15830104,-0.82029033,-0.56031168,-0.10284679,0.03827487,0.10179935,-0.19907500,-37.43293381,-25.34118652,-10.62907410,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128261007365
S,112,0,0.0,0.0,24.76607992,31.18817139,101668.48437500,-0.88446856,0.42822316,-0.15744479,-0.81726444,-0.55868506,-0.10197251,-0.01513089,-0.14997065,-0.00071075,-37.44774246,-25.47716904,-10.68879509,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128272025819
S,112,0,0.0,0.0,24.77807296,31.19277954,101666.92187500,-0.88813120,0.42871451,-0.15732545,-0.81968284,-0.56100309,-0.10353725,0.23663911,0.13231693,0.06032440,-37.44931412,-25.44079399,-10.58523083,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128282968664
S,112,0,0.0,0.0,24.78865780,31.20210266,101668.01562500,-0.88898700,0.43018097,-0.15744822,-0.82080728,-0.56201428,-0.10275560,0.24426851,-0.12708247,-0.15329863,-37.45318604,-25.52095222,-10.65167618,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128293949840
S,112,0,0.0,0.0,24.79824232,31.19201660,101667.40625000,-0.88849843,0.42895928,-0.15854546,-0.82084471,-0.56043708,-0.10342345,0.12982760,-0.20337641,-0.01596954,-37.44676208,-25.50149536,-10.74968910,-0.04902374,-0.00038129,0.00000109,0.65015543,0.64944214,0.34856847,0.18445337,13.32814789,,,,1,0,1774477128304946406
