state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,est_tilt_angle_degrees,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
L,113,0,0.0,0.0,97.17209211,31.95693970,101696.98437500,0.11791603,0.05521014,0.98688602,-0.79501706,0.01168883,-0.59892225,0.13555746,0.08052315,0.03491336,-12.27682781,-11.84317303,-45.16522980,-7.29098988,-306.09912109,0.87416470,0.16263969,0.77442461,-0.48192683,-0.37624654,52.08069992,726.91063401,725.80688274,-23.83003235,1,0,1774476604897827665
L,113,0,0.0,0.0,97.18458904,31.94314575,101696.09375000,0.12048771,0.05423153,0.98688734,-0.79427320,0.00904159,-0.60037780,0.04400473,-0.07206473,-0.03375118,-12.28903103,-11.88543797,-45.12879181,-7.30260992,-306.28540039,0.87471646,0.16228439,0.77466697,-0.48205492,-0.37573653,52.14363861,726.91063401,725.80688274,-23.83003235,1,0,1774476604908816187
L,113,0,0.0,0.0,97.19571901,31.94084167,101697.29687500,0.11668974,0.05496698,0.98261762,-0.78932494,0.01251437,-0.59915364,0.15081625,-0.04917655,0.03491336,-12.30749321,-11.84893322,-45.08600616,-7.32680798,-306.56546021,0.87551963,0.16175067,0.77502626,-0.48227626,-0.37494057,52.23878479,726.91063401,725.80688274,-23.83003235,1,0,1774476604919764968
L,113,0,0.0,0.0,97.20473925,31.94812012,101697.45312500,0.11853087,0.05252411,0.98798376,-0.79142326,0.01075831,-0.60535443,0.15081625,0.03474679,-0.14819209,-12.29510784,-11.87915802,-45.06169510,-7.31984043,-306.75015259,0.87603664,0.16139933,0.77526432,-0.48241147,-0.37442589,52.30131149,726.91063401,725.80688274,-23.83003235,1,0,1774476604930746046
L,113,0,0.0,0.0,97.21721792,31.93864441,101697.79687500,0.11644874,0.05399061,0.98847044,-0.79089230,0.01329224,-0.60651600,0.10503988,-0.04154715,-0.19396846,-12.27047539,-11.90955544,-45.08615494,-7.30582142,-307.02951050,0.87684804,0.16086915,0.77563459,-0.48260236,-0.37364027,52.39669800,726.91063401,725.80688274,-23.83003235,1,0,1774476604941748919
L,113,0,0.0,0.0,97.22892064,31.95109558,101697.51562500,0.11889599,0.05472108,0.98725230,-0.79027247,0.01108907,-0.60592449,0.12029867,-0.01865897,0.07306033,-12.36276627,-11.90932846,-45.05578232,-7.29891539,-307.21435547,0.87735802,0.16051666,0.77587461,-0.48273453,-0.37312254,52.45965576,726.91063401,725.80688274,-23.83003235,1,0,1774476604952785884
L,113,0,0.0,0.0,97.23899351,31.92521667,101698.15625000,0.11803954,0.05264657,0.98505706,-0.78631163,0.01115911,-0.60715067,0.14318685,-0.10258231,0.17224246,-12.33812714,-11.85461426,-44.98238754,-7.30606413,-307.40161133,0.87793010,0.16016656,0.77611667,-0.48286030,-0.37260672,52.52250290,726.91063401,725.80688274,-23.83003235,1,0,1774476604963757832
L,113,0,0.0,0.0,97.24947942,31.94601440,101697.31250000,0.12023987,0.05789384,0.98676527,-0.79018056,0.01081842,-0.60581565,0.07452230,-0.01102958,-0.10241573,-12.30754280,-11.81866646,-45.09200668,-7.43136549,-307.68615723,0.87871271,0.15962216,0.77647287,-0.48306912,-0.37182641,52.61842728,726.91063401,725.80688274,-23.83003235,1,0,1774476604974752280
L,113,0,0.0,0.0,97.26116254,31.94898987,101696.15625000,0.12220290,0.05386395,0.98871726,-0.78876084,0.00812267,-0.61089039,0.16607504,0.21022286,0.04254276,-12.31359673,-11.88526726,-45.08613205,-7.45049524,-307.87484741,0.87924731,0.15927391,0.77671021,-0.48320550,-0.37130249,52.68114090,726.91063401,725.80688274,-23.83003235,1,0,1774476604985748616
L,113,0,0.0,0.0,97.27073344,31.94688416,101697.45312500,0.11730739,0.05203680,0.98871475,-0.78545833,0.01236947,-0.61394453,0.24236898,-0.01865897,0.44690064,-12.33818340,-11.84259892,-45.01284409,-7.40269136,-308.06048584,0.87978053,0.15891451,0.77695477,-0.48333549,-0.37077525,52.74550247,726.91063401,725.80688274,-23.83003235,1,0,1774476604996738341
L,113,0,0.0,0.0,97.28323632,31.94764709,101695.70312500,0.11853182,0.05276825,0.99017859,-0.78604585,0.01167536,-0.61586034,0.27288654,0.10341133,0.11883670,-12.29510784,-11.87308025,-45.05557632,-7.39385414,-308.34017944,0.88057816,0.15837838,0.77731478,-0.48352972,-0.36999619,52.84107208,726.91063401,725.80688274,-23.83003235,1,0,1774476605007725048
L,113,0,0.0,0.0,97.29448801,31.94361877,101698.12500000,0.11926617,0.05276766,0.98981315,-0.78470260,0.01105803,-0.61713755,0.15081625,-0.12547049,-0.06426876,-12.32596302,-11.88538647,-45.12883759,-7.35620403,-308.61318970,0.88136363,0.15784349,0.77766472,-0.48374045,-0.36921269,52.93612671,726.91063401,725.80688274,-23.83003235,1,0,1774476605018725810
L,113,0,0.0,0.0,97.30347156,31.93289185,101697.20312500,0.11950687,0.05642958,0.98749650,-0.78455782,0.01163542,-0.61396182,0.18896322,0.02711739,-0.02612179,-12.34449291,-11.88551712,-45.17765045,-7.42248917,-308.80578613,0.88192922,0.15748793,0.77790725,-0.48386407,-0.36869156,52.99998474,726.91063401,725.80688274,-23.83003235,1,0,1774476605029729331
L,113,0,0.0,0.0,97.31574175,31.93902588,101697.39062500,0.11803812,0.05569833,0.98700798,-0.78249335,0.01287285,-0.61543369,0.15081625,0.01185860,0.03491336,-12.31367588,-11.88546181,-45.14711761,-7.32218933,-308.98876953,0.88244295,0.15711848,0.77814937,-0.48399243,-0.36816943,53.06520462,726.91063401,725.80688274,-23.83003235,1,0,1774476605040734759
L,113,0,0.0,0.0,97.32824437,31.94046021,101696.65625000,0.11877803,0.04788524,0.98530126,-0.77521837,0.00992875,-0.62141585,0.18896322,0.07289376,-0.11767451,-12.30130863,-11.90357304,-45.12276840,-7.38298273,-309.27182007,0.88324922,0.15659244,0.77850747,-0.48418230,-0.36738631,53.16013336,726.91063401,725.80688274,-23.83003235,1,0,1774476605051728225
L,113,0,0.0,0.0,97.34199711,31.94361877,101696.92187500,0.11730456,0.05533270,0.98834890,-0.78048980,0.01383293,-0.61991942,0.18896322,0.01948800,-0.01086300,-12.29531288,-11.80672550,-45.14074326,-7.53194380,-309.55978394,0.88406700,0.15605062,0.77886510,-0.48437443,-0.36660424,53.25659943,726.91063401,725.80688274,-23.83003235,1,0,1774476605062789764
L,113,0,0.0,0.0,97.35449949,31.94735718,101696.71875000,0.11706205,0.05264735,0.98871458,-0.77771020,0.01349386,-0.62371171,0.10503988,-0.09495291,0.22564821,-12.32616234,-11.79470539,-45.18343353,-7.49285841,-309.83978271,0.88486129,0.15551962,0.77921033,-0.48457274,-0.36583379,53.35100937,726.91063401,725.80688274,-23.83003235,1,0,1774476605073749989
L,113,0,0.0,0.0,97.36450146,31.92839050,101697.00000000,0.12134441,0.05496327,0.98749745,-0.77861547,0.00997047,-0.62173581,0.33392170,0.11867012,-0.01849239,-12.31345844,-11.91531849,-45.01304626,-7.43240118,-310.02203369,0.88540930,0.15516424,0.77944744,-0.48469397,-0.36531842,53.41461563,726.91063401,725.80688274,-23.83003235,1,0,1774476605084739436
L,113,0,0.0,0.0,97.37700385,31.93087769,101697.28125000,0.11656979,0.05435672,0.98639756,-0.77488828,0.01434672,-0.62359071,0.19659261,0.04237618,0.28668338,-12.35678196,-11.86721134,-45.14101791,-7.37105513,-310.29534912,0.88618624,0.15463680,0.77979702,-0.48488337,-0.36454406,53.50922394,726.91063401,725.80688274,-23.83003235,1,0,1774476605095803105
L,113,0,0.0,0.0,97.38809092,31.94227600,101697.70312500,0.12122294,0.05410887,0.98798513,-0.77627236,0.01007422,-0.62532985,0.25762776,0.00422921,-0.11767451,-12.31967163,-11.90329266,-45.04350662,-7.37129164,-310.48391724,0.88670814,0.15428625,0.78003287,-0.48500299,-0.36402813,53.57242203,726.91063401,725.80688274,-23.83003235,1,0,1774476605106746812
L,113,0,0.0,0.0,97.39615395,31.94276428,101696.48437500,0.11828656,0.05215809,0.98847139,-0.77372783,0.01247136,-0.62847269,0.34918049,-0.10258231,0.11883670,-12.28264332,-11.90311050,-44.97027588,-7.43414783,-310.67129517,0.88724262,0.15393865,0.78025961,-0.48513833,-0.36350894,53.63490295,726.91063401,725.80688274,-23.83003235,1,0,1774476605117735018
