state_letter,set_extension,encoder_position,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_x_meters,est_position_y_meters,est_position_z_meters,est_velocity_x_meters_per_s,est_velocity_y_meters_per_s,est_velocity_z_meters_per_s,est_acceleration_x_gs,est_acceleration_y_gs,est_acceleration_z_gs,est_angular_rate_x_rad_per_s,est_angular_rate_y_rad_per_s,est_angular_rate_z_rad_per_s,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
F,78,0,57.05468640,37.95394897,96436.03125000,0.63205135,0.64464337,-1.15558136,-463.21606445,306.76623535,-47.84117889,3.09237671,-8.60516357,-43.37378693,30.65684700,-141.16825867,467.31954956,3.35547400,0.66915905,-5.74559784,0.18333787,1.34579182,0.68155092,-9.67154026,-1.95511162,-0.77340198,0.10624090,0.02590667,-0.97296578,0.20341952,532.98361683,462.12371826,-78.27462006,1,0,1771633116038108204
F,78,0,57.06531766,37.96221924,96450.14062500,0.64084041,0.62145001,-1.27691925,-441.17477417,290.66821289,-57.47710037,4.21313667,-14.85216427,-41.41764832,30.70025253,-141.15867615,466.57168579,3.38603187,0.84430075,-7.40588617,0.18521643,1.33179247,0.78042573,-9.15209866,-1.87979782,-0.96051699,0.08881870,0.00208268,-0.98571759,0.14306556,532.98361683,462.12371826,-78.27462006,1,0,1771633116047280879
F,78,0,57.07501445,37.95518494,96474.26562500,0.62887752,0.62486798,-1.15753448,-423.61953735,279.95654297,-63.97734451,5.13995600,-18.63473320,-40.04504776,30.73306084,-141.15135193,465.86303711,3.41081762,0.96933132,-8.96770287,0.18617411,1.29961872,0.87870765,-8.73861122,-1.78377295,-1.09829986,0.07015280,-0.01786049,-0.99081087,0.11425204,532.98361683,462.12371826,-78.27462006,1,0,1771633116060111788
F,78,0,57.08525140,37.96051025,96504.87500000,0.60458553,0.65953594,-0.81976593,-406.46102905,269.39746094,-72.30101776,5.96748781,-22.09521294,-38.23210526,30.76208687,-141.14215088,464.83108521,3.43867946,1.07157540,-11.29400349,0.18087541,1.23506021,0.91713160,-8.43855953,-1.71474528,-1.21441209,0.04716425,-0.03066459,-0.99768859,0.03811558,532.98361683,462.12371826,-78.27462006,1,0,1771633116071052802
F,78,0,57.09737526,37.96156311,96544.59375000,0.80270565,0.75865704,-0.90863311,-393.93356323,263.98822021,-80.01433563,7.09292698,-27.07526207,-35.29314423,30.80274010,-141.12887573,463.71948242,3.47357774,1.21226609,-13.67813778,0.17778035,1.18301749,0.94094121,-8.18541145,-1.64127517,-1.36286294,0.03168721,-0.04238936,-0.99837136,-0.02130364,532.98361683,462.12371826,-78.27462006,1,0,1771633116080299773
F,78,0,57.10760314,37.95860291,96597.01562500,0.79916561,0.76134259,-0.79181182,-382.19192505,262.30212402,-85.13365936,7.64190292,-28.31982994,-34.09067535,30.84351540,-141.11398315,461.99697876,3.50923204,1.34117174,-17.46546173,0.15089889,1.09510314,0.97625768,-7.99323225,-1.50881445,-1.46872211,0.00522409,-0.07007994,-0.99553812,-0.06297075,532.98361683,462.12371826,-78.27462006,1,0,1771633116093117997
F,78,0,57.11770371,37.94956970,96627.78125000,0.77316463,0.75011212,-0.63910186,-377.74398804,265.48358154,-88.68894958,9.24022388,-33.72905350,-29.43489265,30.87121010,-141.10334778,460.39498901,3.54193854,1.44168758,-21.04355621,0.14465418,1.11165476,1.01565135,-7.91735935,-1.43282533,-1.51239967,-0.01807145,-0.07798783,-0.98869038,-0.12681699,532.98361683,462.12371826,-78.27462006,1,0,1771633116104112992
F,78,0,57.12995243,37.96583557,96650.92187500,0.95163143,0.87865216,-0.50299346,-375.88241577,274.86010742,-91.29057312,10.14153099,-36.15207291,-26.88528442,30.92251396,-141.08160400,458.04312134,3.59124351,1.59908652,-26.03585625,0.11768484,1.03483951,1.00934446,-8.00068474,-1.28319240,-1.58235037,-0.04951884,-0.09765845,-0.97734416,-0.18113329,532.98361683,462.12371826,-78.27462006,1,0,1771633116113287871
F,78,0,57.14018752,37.95365906,96659.21875000,0.95529354,0.85191876,-0.42206085,-378.59848022,286.48730469,-93.64805603,11.39408779,-39.22642517,-22.68276978,31.35439110,-140.67338562,456.23690796,3.67436719,1.76740730,-29.79280090,0.09737685,0.97095877,0.97982025,-8.15421295,-1.17252779,-1.61944699,-0.07609980,-0.10156472,-0.96577156,-0.22622731,532.98361683,462.12371826,-78.27462006,1,0,1771633116126112798
F,78,0,57.15022779,37.95138550,96661.65625000,1.01913631,0.93529278,-0.29107940,-383.92379761,301.89105225,-94.68565369,12.18000603,-41.15405273,-19.73527336,31.37941742,-140.66195679,454.68029785,3.69746971,1.84933448,-33.15020752,0.07966617,0.98962998,1.01187980,-8.31521702,-1.07704651,-1.64428186,-0.09765146,-0.10969411,-0.95392144,-0.26165909,532.98361683,462.12371826,-78.27462006,1,0,1771633116137112127
F,78,0,57.16216814,37.94644165,96661.26562500,1.02279842,0.96056134,-0.12921418,-394.42184448,323.78741455,-93.93797302,13.04480457,-42.85869217,-16.47366333,31.43031883,-140.63623047,452.64385986,3.72850251,2.00703287,-36.99375534,0.06549668,1.02558219,1.03869903,-8.73686790,-0.91591686,-1.64392197,-0.12172300,-0.11004580,-0.93280441,-0.32085705,532.98361683,462.12371826,-78.27462006,1,0,1771633116146290783
F,78,0,57.17334326,37.94062805,96645.57812500,1.01400936,0.89415509,-0.01886262,-404.62997437,346.24072266,-95.48674011,14.24563694,-44.79774857,-11.50045967,31.48163986,-140.60952759,450.92486572,3.74958897,2.15213275,-39.96147919,0.04915774,1.01539636,1.04622614,-9.21016121,-0.75193059,-1.65633786,-0.15212622,-0.10401086,-0.91304421,-0.36385378,532.98361683,462.12371826,-78.27462006,1,0,1771633116159097581
F,78,0,57.18327668,37.94644165,96627.89062500,1.00399959,0.92479473,0.04913055,-410.48171997,362.30822754,-94.22026062,15.06078911,-45.98331070,-7.91635275,31.50618744,-140.59565735,450.05175781,3.75625348,2.21994185,-41.44047546,0.03382825,1.00576007,1.04701841,-9.42237663,-0.66507006,-1.65789258,-0.16851705,-0.10383953,-0.90171868,-0.38434693,532.98361683,462.12371826,-78.27462006,1,0,1771633116170114965
F,78,0,57.19495055,37.94186401,96592.29687500,1.03219783,0.91551739,0.22027312,-409.10842896,369.43408203,-90.49711609,16.19498444,-46.86786270,-2.22211146,31.54800415,-140.57095337,449.28399658,3.75865102,2.33396554,-42.18961716,0.01758736,1.01612210,1.04464769,-9.60070896,-0.52739167,-1.61699593,-0.18807071,-0.10009278,-0.87041467,-0.44383463,532.98361683,462.12371826,-78.27462006,1,0,1771633116179299307
F,78,0,57.20686830,37.94367981,96577.64062500,0.87948787,0.74876934,0.22491179,-393.55972290,363.27716064,-85.75926971,16.56554985,-47.00384140,-0.42023316,31.59881973,-140.53868103,448.78857422,3.75242972,2.46115208,-41.99537659,-0.00969276,0.98119587,1.04255450,-9.49720001,-0.40890145,-1.53513694,-0.21122964,-0.09790651,-0.85719419,-0.45936325,532.98361683,462.12371826,-78.27462006,1,0,1771633116192118660
F,78,0,57.21730905,37.93521118,96551.90625000,0.76120174,0.69542462,0.23565398,-371.73202515,347.29357910,-83.53911591,17.90459251,-46.71560287,7.03648520,31.64339256,-140.50944519,448.71774292,3.73872495,2.54889941,-40.96199036,-0.03467397,0.88707298,0.96321946,-9.01056290,-0.32723126,-1.46361208,-0.24602850,-0.09089402,-0.83197892,-0.48889613,532.98361683,462.12371826,-78.27462006,1,0,1771633116203122915
F,78,0,57.23035561,37.92788696,96532.59375000,0.77719295,0.70091778,0.45281708,-342.75558472,320.85772705,-81.13585663,18.86781120,-45.66916275,11.99408436,31.68628311,-140.47981262,448.79449463,3.72708035,2.63854289,-39.64433670,-0.04025542,0.85796726,0.92640769,-8.33993530,-0.27322304,-1.42434299,-0.26746720,-0.07041898,-0.79549402,-0.53915840,532.98361683,462.12371826,-78.27462006,1,0,1771633116212293794
F,78,0,57.23949511,37.91999817,96520.90625000,0.63949764,0.62962872,0.27776825,-319.21890259,299.65563965,-79.72441864,19.41742516,-44.78658295,14.86300850,31.72776031,-140.45018005,449.24780273,3.71248198,2.71233010,-37.47603607,-0.04709551,0.78422201,0.87178397,-7.71300793,-0.24374828,-1.40045476,-0.27992293,-0.05731978,-0.78126067,-0.55496794,532.98361683,462.12371826,-78.27462006,1,0,1771633116225110702
F,78,0,57.25032697,37.93388367,96506.92187500,0.60653865,0.60448223,0.46978486,-294.29367065,280.73474121,-79.90752411,20.06005669,-43.50325775,17.48413277,31.75665665,-140.42959595,449.66238403,3.69931555,2.75664234,-35.74327850,-0.05851360,0.72632384,0.84136891,-7.33233166,-0.19776507,-1.39143109,-0.30128846,-0.05222749,-0.76899660,-0.56137502,532.98361683,462.12371826,-78.27462006,1,0,1771633116236117605
F,78,0,57.26274366,37.92665100,96490.14062500,0.52572811,0.53856426,0.61810029,-274.60983276,263.91192627,-80.82305145,20.84154892,-41.49833298,21.25352669,31.79638100,-140.40023804,450.04965210,3.69167352,2.83148265,-33.89355087,-0.03834618,0.72953480,0.80687696,-6.86396360,-0.15415396,-1.39837241,-0.29362163,-0.02580077,-0.73310292,-0.61292815,532.98361683,462.12371826,-78.27462006,1,0,1771633116245282725
F,78,0,57.27218345,37.92437744,96488.39062500,0.53183162,0.54247051,0.70879853,-264.89761353,256.26727295,-81.14348602,21.38790703,-40.09768295,23.33600235,31.84698486,-140.36050415,450.77432251,3.68294859,2.92755318,-31.03135109,-0.02292453,0.74148434,0.77859658,-6.45696354,-0.11221944,-1.41785824,-0.27723840,-0.00027738,-0.69876087,-0.65944844,532.98361683,462.12371826,-78.27462006,1,0,1771633116258123337
F,78,0,57.28234552,37.91885376,96487.23437500,0.49301329,0.53453594,0.76238739,-257.93960571,249.96539307,-81.13585663,21.93224716,-38.51384354,25.44605255,31.88405418,-140.33074951,451.53344727,3.67653060,3.00036097,-28.45080376,-0.01349717,0.75451660,0.77335489,-6.28902340,-0.09719914,-1.41269577,-0.26648745,0.02202116,-0.67781323,-0.68488592,532.98361683,462.12371826,-78.27462006,1,0,1771633116269104499
F,78,0,57.29502704,37.91561890,96496.39062500,0.44626036,0.42906719,0.81365693,-254.46060181,249.11853027,-82.28789520,22.64216805,-36.05745316,28.17889595,31.92442703,-140.29776001,451.94201660,3.66968489,3.08180690,-26.71499252,-0.01920744,0.76354641,0.76371521,-6.22856188,-0.07127525,-1.43120396,-0.25770229,0.03209999,-0.65567642,-0.70897645,532.98361683,462.12371826,-78.27462006,1,0,1771633116278297230
F,78,0,57.30496042,37.92970276,96503.04687500,0.37082091,0.40782696,0.87237275,-255.19302368,251.79644775,-82.60832977,22.95355034,-35.11325836,28.97158432,31.97461319,-140.25506592,452.42642212,3.66348028,3.18777847,-24.68139267,-0.01717551,0.78213447,0.75416631,-6.25464678,-0.04248723,-1.44168210,-0.23709415,0.05625396,-0.62675101,-0.74013859,532.98361683,462.12371826,-78.27462006,1,0,1771633116291130545
F,78,0,57.31365211,37.92028809,96501.70312500,0.32089415,0.38268048,0.90740693,-258.86276245,256.64874268,-83.48571014,23.62672234,-32.14210892,31.55416107,32.00175095,-140.23185730,452.70092773,3.65826869,3.24983072,-23.57411766,-0.02547145,0.80381233,0.75106966,-6.34067154,-0.02374431,-1.45452166,-0.23227955,0.06517880,-0.60704654,-0.75716078,532.98361683,462.12371826,-78.27462006,1,0,1771633116302118837
F,78,0,57.32606888,37.91448975,96510.20312500,0.27585021,0.34557110,0.93926728,-266.21749878,266.76531982,-84.18761444,24.40538788,-28.73261070,33.61894989,32.04042816,-140.19677734,452.80700684,3.65333247,3.33353519,-22.74456596,-0.02805080,0.80736452,0.74392796,-6.50353575,-0.00271483,-1.46336603,-0.22868584,0.08512809,-0.58573890,-0.77289456,532.98361683,462.12371826,-78.27462006,1,0,1771633116311289161
F,78,0,57.33874240,37.91152954,96515.45312500,0.28280821,0.27599102,0.93768036,-274.52590942,277.72113037,-84.40123749,25.03604698,-25.15690613,35.74367905,32.08799744,-140.15299988,452.97766113,3.64290476,3.43692636,-21.65791702,-0.04703792,0.80862653,0.73423386,-6.77514124,0.03219634,-1.46948111,-0.23523566,0.09810603,-0.55609637,-0.79107291,532.98361683,462.12371826,-78.27462006,1,0,1771633116321180053
F,78,0,57.34841897,37.91943359,96512.17187500,0.23410214,0.26695782,0.87212861,-283.31497192,290.14178467,-82.92113495,25.33520126,-22.78081703,36.94539261,32.11500931,-140.12716675,453.13424683,3.63538814,3.49242949,-20.89715195,-0.05960082,0.79200292,0.72964174,-6.94982052,0.06225898,-1.46042025,-0.24996528,0.11007443,-0.54286373,-0.79416615,532.98361683,462.12371826,-78.27462006,1,0,1771633116335123176
F,78,0,57.35966195,37.90563965,96504.45312500,0.20150937,0.24754864,0.86211884,-288.10623169,298.85455322,-78.94622040,25.84854698,-19.65422821,38.09825516,32.15138245,-140.09202576,453.26937866,3.62446880,3.56424499,-20.08061409,-0.07518101,0.76592070,0.71492791,-7.15155935,0.10997318,-1.42836702,-0.25816455,0.11491820,-0.52597827,-0.80217928,532.98361683,462.12371826,-78.27462006,1,0,1771633116344300666
F,78,0,57.37076895,37.91496277,96517.87500000,0.24752988,0.19225079,0.85760224,-288.26644897,302.43273926,-72.23998260,26.25260353,-15.31934357,39.35147095,32.20058441,-140.04286194,453.46963501,3.60739279,3.65876746,-18.97302437,-0.09779535,0.73620552,0.70487636,-7.27879763,0.16250649,-1.31012535,-0.29547870,0.13580579,-0.49009988,-0.80873436,532.98361683,462.12371826,-78.27462006,1,0,1771633116357119778
F,78,0,57.37990050,37.91287231,96513.98437500,0.25607482,0.21434551,0.84563935,-288.75473022,304.69104004,-67.39531708,26.59194374,-12.31210804,39.96179962,32.24075317,-140.00170898,453.55474854,3.58869791,3.72820807,-18.28633881,-0.12672830,0.68995368,0.68546557,-7.31621742,0.18558452,-1.18858910,-0.32817709,0.14700024,-0.46917972,-0.80657375,532.98361683,462.12371826,-78.27462006,1,0,1771633116368124144
F,78,0,57.39063583,37.90707397,96513.59375000,0.16745175,0.21812969,0.62115204,-289.57870483,309.55096436,-60.33049393,26.83568573,-9.44397640,40.51129150,32.27590179,-139.96507263,453.61413574,3.57198167,3.78791332,-17.73619461,-0.14300591,0.66089791,0.67124915,-7.38238382,0.22177590,-1.09146070,-0.34962150,0.16691056,-0.44565105,-0.80703211,532.98361683,462.12371826,-78.27462006,1,0,1771633116377302967
F,78,0,57.40305252,37.90136719,96508.90625000,-0.00527773,0.02623516,0.64300263,-283.84902954,306.72045898,-56.21825027,27.06871796,-6.28421545,40.64557648,32.31231689,-139.92713928,453.73367310,3.56169343,3.84245110,-17.04930115,-0.12173140,0.61463314,0.62148511,-7.36460018,0.26284996,-1.00353658,-0.34979552,0.20874971,-0.39906025,-0.82147282,532.98361683,462.12371826,-78.27462006,1,0,1771633116391360811
F,78,0,57.41422759,37.91058350,96513.96875000,-0.10268985,-0.05311055,0.70159638,-270.02456665,294.49816895,-54.78392792,27.45877838,-1.65644598,40.58956909,32.35796356,-139.87786865,453.91366577,3.55177355,3.91493797,-16.14927292,-0.09152766,0.59468317,0.54923183,-7.10826302,0.29876918,-0.96137792,-0.31015521,0.23188572,-0.34171337,-0.85630876,532.98361683,462.12371826,-78.27462006,1,0,1771633116401127834
F,78,0,57.42540261,37.91543579,96528.62500000,-0.20071231,-0.19581074,0.69671357,-251.85134888,277.72113037,-53.44115448,27.61514854,2.50583053,40.31333923,32.39198685,-139.83979797,453.92086792,3.54517198,3.97406125,-15.79815674,-0.07999958,0.61060768,0.52811927,-6.73456335,0.31112009,-0.93592703,-0.28939331,0.23958090,-0.30074823,-0.87658614,532.98361683,462.12371826,-78.27462006,1,0,1771633116410305472
F,78,0,57.43820290,37.90896606,96532.14062500,-0.34609804,-0.31324238,0.73516572,-226.49124146,253.78771973,-55.03569794,27.86548996,6.61603403,39.67332458,32.44012451,-139.78515625,453.86022949,3.54428506,4.07605410,-15.49800777,-0.03283394,0.70046026,0.48263592,-6.12929773,0.32977486,-0.95337349,-0.21784489,0.25828078,-0.20283487,-0.91907150,532.98361683,462.12371826,-78.27462006,1,0,1771633116423131492
F,78,0,57.45023597,37.90687561,96521.04687500,-0.39321718,-0.36097187,0.69842255,-202.14584351,231.21234131,-57.18718338,27.95322800,9.11063099,39.10676956,32.47963333,-139.73941040,453.77227783,3.53764200,4.16508865,-15.34138203,-0.03971475,0.75066757,0.49642453,-5.59147263,0.34850237,-0.99077535,-0.18985175,0.24957491,-0.19488348,-0.92934883,532.98361683,462.12371826,-78.27462006,1,0,1771633116434124358
F,78,0,57.46141099,37.91781616,96512.42187500,-0.55007756,-0.47449726,0.66582978,-180.39443970,212.61187744,-59.44548416,28.03747177,12.19284821,38.19496155,32.57850266,-139.63137817,453.89709473,3.54010010,4.28906107,-14.59259892,-0.02813604,0.80737060,0.49570793,-4.98258400,0.39256451,-1.02619696,-0.16366817,0.25328642,-0.14052017,-0.94303387,532.98361683,462.12371826,-78.27462006,1,0,1771633116443354884
F,78,0,57.47424804,37.91258240,96510.34375000,-0.51882756,-0.42933124,0.64922822,-157.19345093,193.81304932,-60.68144608,28.18743515,15.19181633,37.03682709,32.61445618,-139.58720398,453.97976685,3.53729320,4.37748575,-14.07990646,-0.02345208,0.83966482,0.49906361,-4.54384661,0.42969692,-1.05723667,-0.14267237,0.25624198,-0.11795847,-0.94872040,532.98361683,462.12371826,-78.27462006,1,0,1771633116456132460
F,78,0,57.48624457,37.91448975,96516.62500000,-0.45864686,-0.35865253,0.77618134,-137.70034790,177.88287354,-59.03349686,28.20186043,16.97563171,36.25786591,32.62537003,-139.56350708,454.09790039,3.52939391,4.47982359,-13.35888577,-0.04453142,0.82163876,0.53658783,-3.97859645,0.49220419,-1.03867805,-0.16809168,0.25803354,-0.12553389,-0.94308293,532.98361683,462.12371826,-78.27462006,1,0,1771633116465508522
F,78,0,57.49617785,37.91809082,96505.92187500,-0.41824159,-0.40003437,0.70757782,-128.00338745,169.38372803,-56.86674881,28.28783226,18.60603333,35.52768326,32.66078186,-139.51814270,454.28884888,3.52361917,4.55715227,-12.60234547,-0.04843955,0.80561656,0.56686181,-3.71875167,0.50875717,-0.99883395,-0.18727048,0.27991456,-0.11578669,-0.93443620,532.98361683,462.12371826,-78.27462006,1,0,1771633116478133525
F,78,0,57.50611128,37.92199707,96499.46875000,-0.43997011,-0.37598652,0.69134247,-122.05246735,165.89709473,-54.40245819,28.27471924,20.75737000,34.33588791,32.68253326,-139.49082947,454.46276855,3.51832724,4.60258627,-12.01493645,-0.05488138,0.78995055,0.57135242,-3.62845302,0.52051699,-0.97927731,-0.20145278,0.28676566,-0.10465919,-0.93071419,532.98361683,462.12371826,-78.27462006,1,0,1771633116489129576
F,78,0,57.51811526,37.92132568,96511.87500000,-0.40261659,-0.38746113,0.79681122,-119.60343170,163.79138184,-51.63298798,28.23739433,21.95143127,33.63807678,32.73548508,-139.42118835,454.72866821,3.50820899,4.71480513,-10.98173904,-0.06244910,0.77053821,0.60223722,-3.50876307,0.55140245,-0.91072524,-0.21996024,0.30869460,-0.09499339,-0.92048979,532.98361683,462.12371826,-78.27462006,1,0,1771633116500135534
F,78,0,57.53030890,37.90792847,96518.23437500,-0.44643983,-0.40760273,0.81487763,-119.93149567,160.94561768,-47.16979218,28.25738335,24.14299393,32.27014923,32.76954269,-139.37495422,454.80142212,3.49488831,4.78935575,-10.58188343,-0.09023151,0.77285773,0.64321065,-3.46890020,0.52190131,-0.85767990,-0.24831589,0.32014093,-0.09517186,-0.90928072,532.98361683,462.12371826,-78.27462006,1,0,1771633116509305117
F,78,0,57.54211976,37.91058350,96509.68750000,-0.59268010,-0.56922382,0.65826142,-121.73203278,160.80065918,-45.64391327,28.26658440,26.16541862,30.83872032,32.81740570,-139.30877686,454.83679199,3.48421764,4.89852953,-10.18935013,-0.08528847,0.79493427,0.65261251,-3.48149824,0.48619267,-0.79779154,-0.24782282,0.34539977,-0.04250413,-0.90414393,532.98361683,462.12371826,-78.27462006,1,0,1771633116522127914
F,78,0,57.55205316,37.91932678,96529.45312500,-0.53555119,-0.50220722,0.60076630,-122.19742584,161.50256348,-45.86516571,28.18182945,26.70237732,30.45274544,32.84780884,-139.26544189,454.84890747,3.48272252,4.97279835,-9.98193550,-0.06538449,0.82185811,0.64060980,-3.49527502,0.48453218,-0.80422407,-0.23057660,0.34532273,-0.00553094,-0.90970111,532.98361683,462.12371826,-78.27462006,1,0,1771633116533151725
F,78,0,57.56486286,37.91116333,96534.39062500,-0.52749455,-0.50037616,0.62518036,-124.12003326,162.49438477,-44.71312714,28.18867683,29.18354607,28.57031441,32.89557266,-139.19627380,454.75140381,3.47413635,5.07766485,-9.93816090,-0.06880841,0.79808736,0.65179640,-3.51781058,0.47955123,-0.78410518,-0.22880882,0.34779844,-0.01683546,-0.90906519,532.98361683,462.12371826,-78.27462006,1,0,1771633116541209667
F,78,0,57.57502669,37.90040588,96536.04687500,-0.59707463,-0.50513691,0.44598114,-126.11893463,165.19519043,-44.69786835,28.02071381,30.39122391,27.50669670,32.93410110,-139.13969421,454.49847412,3.46782351,5.16384077,-10.33186722,-0.06062865,0.79587191,0.62583238,-3.58119631,0.47893086,-0.77880514,-0.22347693,0.35494873,0.02685515,-0.90738541,532.98361683,462.12371826,-78.27462006,1,0,1771633116555140234
F,78,0,57.58519062,37.91923523,96519.40625000,-0.61526310,-0.57947773,0.43609345,-128.07205200,169.58972168,-45.31584930,27.97397614,31.55679131,26.44175148,32.96017838,-139.10171509,454.39535522,3.47130942,5.22051334,-10.42973518,-0.03129278,0.79128993,0.60251194,-3.62068152,0.49628696,-0.78531885,-0.20138280,0.36084756,0.05604645,-0.90889651,532.98361683,462.12371826,-78.27462006,1,0,1771633116564311854
F,78,0,57.59535462,37.91314697,96524.25000000,-0.62808049,-0.60108417,0.41936982,-133.33633423,177.70739746,-46.89513397,27.84203148,32.60007477,25.22789001,33.00866318,-139.02827454,454.34432983,3.46898770,5.33270216,-10.25161552,-0.02712677,0.80777180,0.60837805,-3.81465626,0.54477537,-0.81049997,-0.19502921,0.35447052,0.07384851,-0.91151571,532.98361683,462.12371826,-78.27462006,1,0,1771633116577070281
F,78,0,57.60518633,37.89889526,96518.40625000,-0.65798771,-0.57898945,0.41558564,-139.88235474,187.45013428,-48.16161346,27.67713547,34.37819672,23.34663200,33.04218292,-138.97650146,454.34051514,3.46917796,5.40938997,-10.05832672,-0.01961403,0.80965674,0.60926521,-4.00564337,0.58238471,-0.83644903,-0.18703347,0.35620689,0.08856519,-0.91120327,532.98361683,462.12371826,-78.27462006,1,0,1771633116588142776
F,78,0,57.61662048,37.89916992,96511.76562500,-0.60561955,-0.55188984,0.42327607,-151.67739868,201.51110840,-48.54308319,27.63852310,35.58293533,21.83041763,33.07666779,-138.92253113,454.38510132,3.46696234,5.48646116,-9.74314308,-0.02536381,0.80174005,0.61901098,-4.24421597,0.61207962,-0.84619439,-0.18887305,0.36438709,0.09518778,-0.90691143,532.98361683,462.12371826,-78.27462006,1,0,1771633116597315266
F,78,0,57.62787439,37.90992737,96509.29687500,-0.53018010,-0.53870624,0.34197724,-164.96017456,216.29687500,-47.57415009,27.41657257,37.29646683,19.65833855,33.12161636,-138.85188293,454.59024048,3.46309614,5.57785225,-8.98547935,-0.03540091,0.75763410,0.60967195,-4.61855984,0.62739831,-0.84174693,-0.19782321,0.38009951,0.11175615,-0.89660531,532.98361683,462.12371826,-78.27462006,1,0,1771633116610139193
F,78,0,57.63804200,37.90830994,96527.64062500,-0.54165471,-0.46363300,0.37859833,-178.99826050,230.93768311,-46.45262909,27.13077736,38.27656174,17.93518829,33.15020752,-138.80615234,454.67462158,3.45943761,5.63138628,-8.63295078,-0.04342989,0.72628403,0.59819454,-4.90995407,0.64152873,-0.82189751,-0.20164108,0.38904738,0.12321507,-0.89039379,532.98361683,462.12371826,-78.27462006,1,0,1771633116621129133
F,78,0,57.65041961,37.89936829,96536.37500000,-0.50137150,-0.46875995,0.27471650,-195.45486450,246.15069580,-45.36162567,27.01810646,39.53901291,16.08774185,33.18491364,-138.74949646,454.62988281,3.45121050,5.69518375,-8.57074642,-0.06044887,0.69108045,0.58616054,-5.27411032,0.63021266,-0.79813206,-0.21055868,0.40080178,0.13700533,-0.88105202,532.98361683,462.12371826,-78.27462006,1,0,1771633116630308957
F,78,0,57.66040248,37.91505432,96546.14062500,-0.55898869,-0.56629413,0.22088347,-213.35342407,260.21166992,-44.75890350,26.66366196,40.72478867,13.13359165,33.23406601,-138.66847229,454.53753662,3.44402170,5.78984642,-8.55701256,-0.05585526,0.68705541,0.58697653,-5.74185514,0.58686745,-0.78370601,-0.19938248,0.41757876,0.17936438,-0.86816078,532.98361683,462.12371826,-78.27462006,1,0,1771633116643135087
F,78,0,57.66877028,37.89669800,96539.64062500,-0.56033146,-0.56214374,0.18951140,-224.75173950,268.34460449,-44.74364471,26.51508713,41.88971329,10.88614464,33.26227188,-138.62170410,454.35629272,3.44370675,5.84165764,-8.87038136,-0.03439155,0.67323422,0.56278843,-6.00420141,0.55090058,-0.78160489,-0.18305662,0.42314175,0.21688372,-0.86046672,532.98361683,462.12371826,-78.27462006,1,0,1771633116654137787
F,78,0,57.68118697,37.89413452,96533.29687500,-0.60732853,-0.59644550,0.14873992,-239.04159546,277.39306641,-45.06407928,26.19536972,42.56119537,8.50284767,33.27164078,-138.54441833,454.22683716,3.43579578,5.91032982,-9.01358128,-0.03532403,0.66611522,0.57313448,-6.25245333,0.50030476,-0.78019994,-0.17778435,0.42804664,0.22710256,-0.85650063,532.98361683,462.12371826,-78.27462006,1,0,1771633116663314314
F,78,0,57.69360415,37.91885376,96539.43750000,-0.60305607,-0.60999531,-0.11371125,-245.27481079,280.65844727,-45.86516571,25.71129417,43.47887421,4.93727398,33.30455399,-138.45404053,454.13635254,3.43470144,6.01058102,-8.95482445,-0.01055631,0.66279727,0.57456571,-6.49628639,0.43869567,-0.80236751,-0.15800112,0.43747258,0.28810239,-0.83704877,532.98361683,462.12371826,-78.27462006,1,0,1771633116676137907
F,78,0,57.70353704,37.90602112,96521.28125000,-0.57278264,-0.59546894,-0.23089875,-242.47482300,279.92602539,-47.24608612,25.58590508,43.64734268,3.65973020,33.33180618,-138.40684509,454.10391235,3.44917846,6.06664467,-8.90264893,0.04647642,0.68657422,0.54550999,-6.46757555,0.44859076,-0.80921513,-0.12468667,0.41820768,0.35080734,-0.82854688,532.98361683,462.12371826,-78.27462006,1,0,1771633116687124551
F,78,0,57.71731779,37.90431213,96540.51562500,-0.68911564,-0.67298359,-0.41253936,-226.36917114,269.73315430,-49.08477020,24.84872437,44.28070068,-1.06865573,33.36999130,-138.33947754,454.04968262,3.46148324,6.15417814,-8.84845257,0.07305612,0.74545181,0.53896153,-6.32472372,0.49913278,-0.84540159,-0.10739032,0.38701579,0.39737716,-0.82509249,532.98361683,462.12371826,-78.27462006,1,0,1771633116696456651
F,78,0,57.72711845,37.91067505,96548.84375000,-0.63796818,-0.62696308,-0.47662628,-212.11746216,259.65472412,-49.00084686,24.33135033,44.53466034,-4.74245262,33.41265869,-138.26322937,453.83020020,3.47575521,6.26230097,-9.16947460,0.09908579,0.81922251,0.55138910,-5.92443037,0.57583737,-0.86281300,-0.08190475,0.36230290,0.43960544,-0.81778687,532.98361683,462.12371826,-78.27462006,1,0,1771633116709148153
