state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,est_tilt_angle_degrees,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
L,113,0,0.0,0.0,203.28252374,54.47798157,101889.48437500,0.79516602,-0.60607910,-0.02819824,0.74294388,0.66843647,0.04053423,0.35095212,0.26702878,0.39672849,-38.70361328,-25.81336975,-5.03378820,-3.04191852,-0.31645027,0.00087211,0.76821411,-0.52892613,-0.27516547,0.23316984,160.21638489,468.75086378,468.38134595,-15.40725994,1,0,1774474347722438956
L,113,0,0.0,0.0,203.29253830,54.47825623,101889.62500000,0.79565430,-0.60449219,-0.03051758,0.74414206,0.66648555,0.03817847,0.51116937,-0.07629394,0.42724606,-38.69746399,-25.88653183,-5.05117226,-3.03554225,-0.30517563,0.00084104,0.76815617,-0.52914971,-0.27503601,0.23300605,160.23870850,468.75086378,468.38134595,-15.40725994,1,0,1774474347733469798
L,113,0,0.0,0.0,203.30505726,54.46929932,101888.89062500,0.79370117,-0.60400391,-0.02929688,0.74228597,0.66566247,0.03931566,0.51879877,0.12207031,0.22125243,-38.68534851,-25.83753586,-5.06949902,-3.03947425,-0.31201214,0.00085989,0.76824576,-0.52909994,-0.27498046,0.23288964,160.22654724,468.75086378,468.38134595,-15.40725994,1,0,1774474347744464284
L,113,0,0.0,0.0,203.31632414,54.46910095,101889.21875000,0.79895020,-0.60510254,-0.02832031,0.74492204,0.67003417,0.03765386,0.49591061,-0.00762939,0.32043454,-38.74068451,-25.78896523,-5.02231121,-3.03972888,-0.31234777,0.00086082,0.76827347,-0.52913225,-0.27492741,0.23278707,160.22621155,468.75086378,468.38134595,-15.40725994,1,0,1774474347755512396
L,113,0,0.0,0.0,203.32508733,54.46382141,101889.07812500,0.79602051,-0.60449219,-0.02893066,0.74384236,0.66716766,0.03850116,0.39672849,0.03051758,0.41198727,-38.77816772,-25.79470444,-5.05869913,-3.03595376,-0.30546343,0.00084185,0.76825553,-0.52927107,-0.27482966,0.23264608,160.23829651,468.75086378,468.38134595,-15.40725994,1,0,1774474347766476875
L,113,0,0.0,0.0,203.33557179,54.47052002,101890.39062500,0.79736328,-0.60607910,-0.02929688,0.74593908,0.66786462,0.03885980,0.53405756,0.08392333,0.45776364,-38.67885208,-25.75242996,-5.02202559,-3.03384304,-0.30183589,0.00083185,0.76826978,-0.52938855,-0.27470550,0.23247857,160.24603271,468.75086378,468.38134595,-15.40725994,1,0,1774474347777431488
L,113,0,0.0,0.0,203.34636949,54.47496033,101890.09375000,0.79577637,-0.60424805,-0.03063965,0.74517018,0.66528034,0.03792025,0.26702878,0.15258788,0.12207031,-38.71659470,-25.86771965,-5.10562801,-3.03521228,-0.30438462,0.00083886,0.76830679,-0.52939719,-0.27465805,0.23239234,160.24317932,468.75086378,468.38134595,-15.40725994,1,0,1774474347788445040
L,113,0,0.0,0.0,203.35809904,54.47514343,101890.56250000,0.79687500,-0.60278320,-0.02966309,0.74453390,0.66602027,0.03638217,0.41198727,-0.06103515,0.44250485,-38.70300674,-25.82608604,-4.97354412,-3.03179717,-0.29835194,0.00082224,0.76830578,-0.52954441,-0.27453315,0.23220758,160.25433350,468.75086378,468.38134595,-15.40725994,1,0,1774474347799475678
L,113,0,0.0,0.0,203.36890328,54.46966553,101890.84375000,0.79431152,-0.60302734,-0.02709961,0.74189079,0.66588604,0.03874239,0.29754636,-0.18310545,0.29754636,-38.75324249,-25.81928253,-5.04623604,-3.03231907,-0.29920432,0.00082459,0.76834124,-0.52956241,-0.27448347,0.23210818,160.25219727,468.75086378,468.38134595,-15.40725994,1,0,1774474347810434456
L,113,0,0.0,0.0,203.38017040,54.46986389,101889.90625000,0.79724121,-0.60424805,-0.03295898,0.74797869,0.66406953,0.03653957,0.29754636,-0.09918212,0.24414061,-38.69141006,-25.78274918,-5.04595041,-3.03571916,-0.30535540,0.00084155,0.76840591,-0.52950627,-0.27446651,0.23204225,160.24171448,468.75086378,468.38134595,-15.40725994,1,0,1774474347821483624
