state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,est_tilt_angle_degrees,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
S,112,0,0.0,0.0,404.19710187,35.59353638,100891.70312500,0.51514196,-0.86321026,-0.04790052,0.29073346,0.96346849,-0.00040742,-0.59686464,-0.56034577,-0.00323362,9.53979492,-1082763.62500000,5.29785156,0.31167126,-2530.30175781,7.18340921,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734530024220
S,112,0,0.0,0.0,404.20947748,35.60281372,100891.26562500,0.51819444,-0.86211401,-0.04655761,0.28769356,0.96496934,0.00050329,-0.58923525,-0.33909336,0.23327759,9.52758789,-1079711.87500000,5.27954102,0.31167126,-2530.30175781,7.18330145,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734541038381
S,112,0,0.0,0.0,404.22198295,35.59535217,100890.34375000,0.51807046,-0.85991663,-0.04680155,0.28621274,0.96339309,0.00002785,-0.39850041,-0.54508698,-0.00323362,9.51538086,-1080322.25000000,5.26733398,0.31167126,-2530.30175781,7.18338823,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734552109116
S,112,0,0.0,0.0,404.23448396,35.58770752,100890.81250000,0.52075762,-0.85979676,-0.04509300,0.28407425,0.96528339,0.00144480,-0.36798283,-0.59849274,0.01965456,9.52148438,-1080932.62500000,5.32226562,0.31167126,-2530.30175781,7.18347692,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734563067776
S,112,0,0.0,0.0,404.24573729,35.59555054,100890.12500000,0.51892525,-0.86113805,-0.04863018,0.28680009,0.96485734,-0.00172639,-0.32220647,-0.49931064,-0.01849241,9.52758789,-1082763.62500000,5.26733398,0.31167126,-2530.30175781,7.18338537,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734573988363
S,112,0,0.0,0.0,404.25824062,35.60989380,100890.14062500,0.51672804,-0.86052591,-0.04631450,0.28748292,0.96281397,0.00070736,-0.34509465,-0.62901032,-0.03375120,9.49096680,-1071777.37500000,5.37719727,0.31167126,-2530.30175781,7.18321896,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734584999172
S,112,0,0.0,0.0,404.26965959,35.59449768,100891.28125000,0.51782984,-0.86235791,-0.04375321,0.28770065,0.96485263,0.00333936,-0.36035344,-0.55271637,-0.11767454,9.51538086,-1083374.00000000,5.27954102,0.31167126,-2530.30175781,7.18339825,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734595983703
S,112,0,0.0,0.0,404.28199703,35.60377502,100891.01562500,0.52124536,-0.86077368,-0.04777540,0.28485543,0.96631604,-0.00114575,-0.23065373,-0.20176426,0.01202516,9.49707031,-1078491.25000000,5.29174805,0.31167126,-2530.30175781,7.18328953,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734606970012
S,112,0,0.0,0.0,404.29325002,35.59239197,100891.68750000,0.51745582,-0.85942787,-0.05399624,0.28733164,0.96264362,-0.00708317,-0.49768254,-0.12547033,0.05780153,9.52148438,-1085205.12500000,5.29785156,0.31167126,-2530.30175781,7.18342304,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734617982376
S,112,0,0.0,0.0,404.30593861,35.60395813,100892.25000000,0.52013779,-0.85735482,-0.05911626,0.28478366,0.96324140,-0.01263801,-0.34509465,-0.00340002,0.13409548,9.44824219,-1087036.12500000,5.32226562,0.31167126,-2530.30175781,7.18328810,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734628990111
S,112,0,0.0,0.0,404.31825640,35.59153748,100892.18750000,0.52184713,-0.85967559,-0.06289547,0.28588772,0.96608782,-0.01628072,-0.20776555,0.13392907,-0.07952756,9.48486328,-1083984.37500000,5.32836914,0.31167126,-2530.30175781,7.18343306,-0.71992606,0.04957435,0.05512476,-0.69007981,171.49667358,,,,1,0,1774475734639988772
