state_letter,set_extension,encoder_position,timestamp,invalid_fields,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,deltaVelX,deltaVelY,deltaVelZ,deltaThetaX,deltaThetaY,deltaThetaZ,scaledAmbientPressure,estOrientQuaternionW,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,estPressureAlt,estAttitudeUncertQuaternionW,estAttitudeUncertQuaternionX,estAttitudeUncertQuaternionY,estAttitudeUncertQuaternionZ,estAngularRateX,estAngularRateY,estAngularRateZ,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estGravityVectorX,estGravityVectorY,estGravityVectorZ,current_altitude,vertical_velocity,vertical_acceleration,predicted_apogee,a_coefficient,b_coefficient,uncertainty_threshold_1,uncertainty_threshold_2,batch_number,imu_queue_size,apogee_predictor_queue_size,update_timestamp_ns
S,-0.72,0,1737839623890127104,,,,,,,,,,,,,,,0.37406677,0.60814404,0.37309343,-0.59248310,-178.00778198,0.01247702,0.00789811,0.01286309,0.00795413,0.03181024,-0.00425310,-0.00023453,9.80598736,0.11565220,0.01601150,0.02823067,0.24152160,-0.16077131,-9.77775669,0.12586939,-0.17678280,-0.26845703,0.00000000,9.73232686,,,,,,3781,0,0,1737839623875491458
S,-0.72,0,1737839623880412928,,0.99841964,0.01128966,0.00038075,0.03052813,-0.00044895,0.00186994,0.00998675,0.00011048,0.00001027,0.00031319,-0.00001820,0.00001628,1034.80908203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3782,0,0,1737839623880878158
S,-0.72,0,1737839623890407424,,0.99943787,0.01452114,0.00181932,0.02883781,0.00004450,0.00006371,0.01000041,0.00015381,0.00001963,0.00029784,0.00000122,-0.00001425,1034.81359863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3783,0,0,1737839623886597172
S,-0.72,0,1737839623910113792,,,,,,,,,,,,,,,0.37389153,0.60824472,0.37292770,-0.59259468,-178.00778198,0.01247702,0.00789811,0.01286309,0.00795413,0.01688318,0.00461521,-0.00010717,9.78689957,0.15542717,0.03494008,0.00913906,0.28105494,-0.14182004,-9.77776051,0.12562777,-0.17676012,-0.26845703,0.00000000,9.71116825,,,,,,3784,0,0,1737839623900460116
S,-0.72,0,1737839623900403712,,0.99833667,0.01575583,0.00190742,0.02063341,-0.00255967,0.00059422,0.00998623,0.00016027,0.00002200,0.00020329,-0.00001415,0.00001085,1034.81591797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3784,0,0,1737839623900460116
S,-0.72,0,1737839623910402048,,0.99866253,0.01599986,0.00294113,0.00802720,0.00060798,0.00214869,0.00998753,0.00016661,0.00002899,0.00006055,0.00000789,0.00001917,1034.80029297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3785,0,0,1737839623910902368
S,-0.72,0,1737839623930098432,,,,,,,,,,,,,,,0.37386790,0.60826588,0.37288803,-0.59261280,-177.74354553,0.01247702,0.00789811,0.01286309,0.00795413,-0.00991007,0.00058675,-0.00046304,9.83304024,0.16367389,0.00612769,0.05528069,0.28950307,-0.17055801,-9.77775955,0.12582918,-0.17668571,-0.00422058,0.00000000,9.75417248,,,,,,3786,0,0,1737839623918004461
S,-0.72,0,1737839623920397056,,0.99966162,0.01653088,0.00140609,-0.00727149,0.00053547,0.00279797,0.00999870,0.00016792,0.00001391,-0.00008730,0.00001097,0.00003137,1034.79284668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3787,0,0,1737839623919454847
S,-0.72,0,1737839623930393600,,0.99973243,0.01681600,0.00099558,-0.01965804,0.00063071,0.00374159,0.01000362,0.00016891,0.00000585,-0.00021573,0.00001032,0.00004124,1034.78918457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3788,0,0,1737839623928062835
S,-0.72,0,1737839623950081024,,,,,,,,,,,,,,,0.37401834,0.60819471,0.37300450,-0.59251761,-177.74354553,0.01247702,0.00789811,0.01286309,0.00795413,-0.03187034,0.00188662,0.00419060,9.77726746,0.16998160,-0.00406632,-0.00048351,0.29642433,-0.18075785,-9.77775097,0.12644272,-0.17669153,-0.00422058,0.00000000,9.69734470,,,,,,3789,0,0,1737839623935507799
S,-0.72,0,1737839623940392192,,0.99853718,0.01707989,-0.00108315,-0.03102151,0.00042058,0.00310440,0.00997541,0.00017630,-0.00001602,-0.00032943,0.00000418,0.00002938,1034.78747559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3790,0,0,1737839623940403492
S,-0.72,0,1737839623950392832,,0.99751925,0.01534615,-0.00310033,-0.03743286,0.00003601,0.00250007,0.00997661,0.00015200,-0.00004267,-0.00038427,-0.00001043,0.00002685,1034.80590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3791,0,0,1737839623952166610
S,-0.72,0,1737839623970067712,,,,,,,,,,,,,,,0.37426376,0.60805094,0.37322229,-0.59237307,-178.10818481,0.01247702,0.00789811,0.01286309,0.00795413,-0.04034465,-0.00220196,0.00072571,9.80898762,0.17048226,-0.04842888,0.03123665,0.29732314,-0.22487825,-9.77775097,0.12684087,-0.17644937,-0.36885986,0.00000000,9.72558841,,,,,,3792,0,0,1737839623960398462
S,-0.72,0,1737839623960389376,,0.99918586,0.01537801,-0.00448164,-0.04019461,0.00081044,0.00162583,0.00998421,0.00015384,-0.00004791,-0.00041157,0.00000476,0.00000741,1034.81823730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3792,0,0,1737839623960398462
S,-0.72,0,1737839623970387968,,1.00012243,0.01503136,-0.00421213,-0.04488213,0.00192768,0.00303449,0.01000243,0.00015068,-0.00004893,-0.00044401,0.00001982,0.00003815,1034.82409668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3793,0,0,1737839623970413237
S,-0.72,0,1737839623990052608,,,,,,,,,,,,,,,0.37454489,0.60789835,0.37347481,-0.59219277,-178.10818481,0.01247702,0.00789811,0.01286309,0.00795413,-0.04886099,-0.00289092,0.00314364,9.78344154,0.15770324,-0.06489377,0.00570107,0.28516114,-0.24140327,-9.77774048,0.12745792,-0.17650950,-0.36885986,0.00000000,9.70012028,,,,,,3794,0,0,1737839623979361393
S,-0.72,0,1737839623980382720,,0.99917001,0.01484857,-0.00659976,-0.04715318,0.00165073,0.00370674,0.00998585,0.00014706,-0.00007243,-0.00048278,0.00001122,0.00004027,1034.82690430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3794,0,0,1737839623979361393
S,-0.72,0,1737839623990379008,,1.00059175,0.01678302,-0.00763092,-0.04741897,0.00250714,0.00385901,0.01001221,0.00016841,-0.00007390,-0.00047562,0.00001916,0.00004082,1034.83496094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3795,0,0,1737839623988234258
S,-0.72,0,1737839624010035456,,,,,,,,,,,,,,,0.37484616,0.60774535,0.37374896,-0.59198624,-178.22973633,0.01248036,0.00790161,0.01286372,0.00795841,-0.04809385,-0.00076389,0.00875458,9.76279926,0.14528158,-0.11075675,-0.01492500,0.27353406,-0.28763396,-9.77772427,0.12825246,-0.17687719,-0.49041138,0.00000000,9.67721991,,,,,,3796,0,0,1737839623995464093
S,-0.72,0,1737839624000377344,,0.99857128,0.01615060,-0.00926352,-0.04644220,0.00284119,0.00410856,0.00998202,0.00016470,-0.00010121,-0.00046512,0.00003916,0.00003714,1034.83996582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3797,0,0,1737839624000175534
S,-0.72,0,1737839624010371584,,0.99889714,0.01734907,-0.01408636,-0.03775116,0.00233355,0.00336697,0.00999597,0.00018345,-0.00014099,-0.00039100,0.00002313,0.00003118,1034.84240723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3798,0,0,1737839624007406334
S,-0.72,0,1737839624030022400,,,,,,,,,,,,,,,0.37506056,0.60763371,0.37394631,-0.59184045,-178.22973633,0.01248036,0.00790161,0.01286372,0.00795841,-0.00931238,-0.00046775,-0.00033495,9.78422070,0.10461054,-0.14678967,0.00650692,0.23337397,-0.32389796,-9.77771378,0.12876342,-0.17710830,-0.49041138,0.00000000,9.69952215,,,,,,3799,1,0,1737839624019333813
S,-0.72,0,1737839624020367872,,0.99747413,0.01280562,-0.01630080,-0.01336244,0.00048598,-0.00000818,0.00998145,0.00011669,-0.00017459,-0.00010510,0.00000909,-0.00000036,1034.84362793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,0,0,1737839624020842691
S,-0.72,0,1737839624030365952,,0.99890482,0.01697406,-0.01812954,0.01278600,0.00098094,0.00108589,0.00997633,0.00016195,-0.00019592,0.00016490,0.00000997,0.00001554,1034.82702637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3801,0,0,1737839624030297967
S,-0.72,0,1737839624050007552,,,,,,,,,,,,,,,0.37495631,0.60769314,0.37385458,-0.59190345,-177.83338928,0.01248036,0.00790161,0.01286372,0.00795841,0.03765562,-0.00244233,-0.00237715,9.79205132,0.10638349,-0.06929719,0.01433563,0.23494491,-0.24647611,-9.77771568,0.12856142,-0.17717892,-0.09406433,0.00000000,9.71284897,,,,,,3802,1,0,1737839624038713628
S,-0.72,0,1737839624040360960,,0.99913538,0.01551113,-0.01106608,0.03090203,0.00048614,0.00015847,0.00999345,0.00015688,-0.00009400,0.00034981,0.00000616,-0.00000301,1034.81115723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3803,0,0,1737839624039639688
S,-0.72,0,1737839624050357248,,1.00012374,0.02235093,-0.00852813,0.02979360,0.00169158,0.00123729,0.01000633,0.00022473,-0.00008200,0.00031842,0.00002489,0.00001340,1034.80358887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804,0,0,1737839624048879577
S,-0.72,0,1737839624069990912,,,,,,,,,,,,,,,0.37477416,0.60782003,0.37368521,-0.59199548,-177.83338928,0.01248036,0.00790161,0.01286372,0.00795841,0.01135693,0.00066430,0.00036028,9.81309128,0.25464234,-0.02248348,0.03538513,0.38325709,-0.20020247,-9.77770615,0.12861477,-0.17771900,-0.09406433,0.00000000,9.72394518,,,,,,3805,0,0,1737839624055200802
S,-0.72,0,1737839624060355584,,1.00035930,0.02318298,-0.00374439,0.01409395,0.00455024,0.00495656,0.01000051,0.00024224,-0.00002636,0.00012729,0.00005136,0.00004813,1034.79992676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3806,0,0,1737839624060389766
S,-0.72,0,1737839624070349824,,0.99952579,0.01957666,-0.00569226,0.00213947,0.00619548,0.00614411,0.00999491,0.00020024,-0.00005884,-0.00001020,0.00005447,0.00006331,1034.80883789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3807,0,0,1737839624066237190
S,-0.72,0,1737839624089983744,,,,,,,,,,,,,,,0.37478465,0.60787582,0.37366831,-0.59194213,-178.08177185,0.01248036,0.00790161,0.01286372,0.00795841,0.00075773,0.00801120,0.00280835,9.79822922,0.13330276,-0.05776005,0.02055931,0.26303679,-0.23656064,-9.77766991,0.12973402,-0.17880058,-0.34244690,0.00000000,9.71723278,,,,,,3808,1,0,1737839624084966695
S,-0.72,0,1737839624080352256,,0.99954104,0.01543105,-0.00606393,0.00164860,0.00665979,0.00617425,0.00999778,0.00015250,-0.00006643,-0.00000129,0.00007370,0.00006436,1034.81811523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3809,0,0,1737839624087424821
S,-0.72,0,1737839624090350848,,0.99764049,0.01349527,-0.00846584,0.01391721,0.00666170,0.00643376,0.00996538,0.00012545,-0.00008999,0.00014314,0.00005798,0.00006600,1034.82250977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3810,0,0,1737839624090643332
S,-0.72,0,1737839624109968640,,,,,,,,,,,,,,,0.37471280,0.60797983,0.37356541,-0.59194577,-178.08177185,0.01248036,0.00790161,0.01286372,0.00795841,0.03226886,0.00084312,0.00198390,9.82189846,0.16220191,-0.05464622,0.04426003,0.29300883,-0.23441601,-9.77763844,0.13080692,-0.17976978,-0.34244690,0.00000000,9.73835043,,,,,,3811,1,0,1737839624098320557
S,-0.72,0,1737839624100345600,,0.99912310,0.01489389,-0.00485844,0.02627335,0.00417665,0.00403441,0.01000362,0.00014695,-0.00004439,0.00028565,0.00002986,0.00004732,1034.82470703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3812,0,0,1737839624099609287
S,-0.72,0,1737839624110342400,,0.99830127,0.01956492,-0.00190570,0.02849601,0.00163321,0.00170783,0.00997428,0.00020858,-0.00001806,0.00031201,0.00001031,0.00000863,1034.81835938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3813,0,0,1737839624110994214
S,-0.72,0,1737839624129951488,,,,,,,,,,,,,,,0.37439275,0.60782814,0.37345392,-0.59237432,-177.84396362,0.01248023,0.00790090,0.01286295,0.00795706,0.02065069,-0.00099022,-0.00106631,9.80120468,0.13305454,0.02118344,0.02338219,0.25710487,-0.15334810,-9.77782249,0.12405032,-0.17453153,-0.10463867,0.00000000,9.72594874,,,,,,3814,0,0,1737839624115317499
S,-0.72,0,1737839624120340992,,0.99876750,0.01424043,0.00083159,0.01926751,0.00065309,0.00233035,0.00998783,0.00013757,0.00001909,0.00018297,0.00000136,0.00002469,1034.80761719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3815,0,0,1737839624120469328
S,-0.72,0,1737839624130335232,,0.99987870,0.01390462,0.00412854,0.00525183,0.00145944,0.00370262,0.01000089,0.00013172,0.00004968,0.00003896,0.00001429,0.00003899,1034.80249023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3816,0,0,1737839624126403562
S,-0.72,0,1737839624149938688,,,,,,,,,,,,,,,0.37439093,0.60785639,0.37341550,-0.59237063,-177.84396362,0.01248023,0.00790090,0.01286295,0.00795706,-0.01381386,0.00552363,0.00770251,9.83221531,0.11646244,0.03179859,0.05440426,0.24117003,-0.14284521,-9.77781105,0.12470759,-0.17464380,-0.10463867,0.00000000,9.75877116,,,,,,3817,0,0,1737839624139738995
S,-0.72,0,1737839624140332032,,1.00092351,0.01213253,0.00456532,-0.00989717,0.00331432,0.00571826,0.01001276,0.00011429,0.00005481,-0.00011779,0.00003102,0.00006300,1034.79992676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3818,0,0,1737839624140970939
S,-0.72,0,1737839624150330624,,0.99999285,0.01612975,0.00148289,-0.02663050,0.00250073,0.00458167,0.00999543,0.00016620,0.00001607,-0.00028489,0.00002107,0.00004129,1034.81518555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3819,0,0,1737839624150778310
S,-0.72,0,1737839624169923840,,,,,,,,,,,,,,,0.37458131,0.60777938,0.37356934,-0.59223235,-178.37242126,0.01248023,0.00790090,0.01286295,0.00795706,-0.03978996,-0.00075761,0.00453305,9.78490257,0.20220307,-0.04295868,0.00711060,0.32783812,-0.21801761,-9.77779198,0.12563506,-0.17505893,-0.63309631,0.00000000,9.69858786,,,,,,3820,1,0,1737839624161152441
S,-0.72,0,1737839624160325888,,0.99798650,0.01834006,-0.00333052,-0.03624398,0.00255817,0.00593646,0.00997785,0.00019291,-0.00004479,-0.00039022,0.00003125,0.00006410,1034.83959961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3821,0,0,1737839624162190519
S,-0.72,0,1737839624170322688,,0.99937516,0.01603760,-0.00732466,-0.03404085,0.00351464,0.00511918,0.00999771,0.00015612,-0.00007069,-0.00035519,0.00003580,0.00004843,1034.85144043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822,0,0,1737839624170021214
S,-0.72,0,1737839624189906944,,,,,,,,,,,,,,,0.37479925,0.60768676,0.37374493,-0.59207863,-178.37242126,0.01248023,0.00790090,0.01286295,0.00795706,-0.01850946,-0.00118777,0.00728926,9.79447651,0.13782614,-0.07256518,0.01670456,0.26446271,-0.24799046,-9.77777195,0.12663655,-0.17542528,-0.63309631,0.00000000,9.71155749,,,,,,3823,0,0,1737839624177459789
S,-0.72,0,1737839624180321536,,0.99892080,0.01550229,-0.00796663,-0.02412280,0.00162361,0.00441620,0.00999168,0.00015449,-0.00007963,-0.00022022,0.00000456,0.00004270,1034.85717773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3824,0,0,1737839624180778038
S,-0.72,0,1737839624190316288,,1.00056148,0.01602992,-0.00951730,-0.01057517,0.00004505,0.00237927,0.01000594,0.00016125,-0.00009950,-0.00008381,0.00000141,0.00001679,1034.85864258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,0,0,1737839624186213154
S,-0.72,0,1737839624209900032,,,,,,,,,,,,,,,0.37487683,0.60765576,0.37379003,-0.59203279,-178.29843140,0.01247982,0.00790704,0.01286389,0.00796411,-0.00391076,0.00379299,0.00593967,9.78957367,0.17875969,-0.06082137,0.01180744,0.30590397,-0.23617071,-9.77776623,0.12714429,-0.17534934,-0.55910645,0.00000000,9.70369724,,,,,,3826,1,0,1737839624207084474
S,-0.72,0,1737839624200319232,,0.99884695,0.01824105,-0.00714504,-0.00383197,0.00266042,0.00371704,0.00998706,0.00018205,-0.00006380,-0.00003000,0.00001964,0.00004896,1034.85595703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3827,0,0,1737839624208178691
S,-0.72,0,1737839624210317824,,0.99920309,0.01866555,-0.00715262,-0.00590726,0.00269433,0.00596105,0.00999881,0.00019585,-0.00007027,-0.00005784,0.00002080,0.00005443,1034.85473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3828,0,0,1737839624212240395
S,-0.72,0,1737839624229884928,,,,,,,,,,,,,,,0.37492085,0.60767251,0.37380123,-0.59198070,-178.29843140,0.01247982,0.00790704,0.01286389,0.00796411,-0.00998954,0.00384816,0.00675347,9.81369591,0.12680414,-0.06198722,0.03595161,0.25484586,-0.23789749,-9.77774429,0.12804173,-0.17591026,-0.55910645,0.00000000,9.73202958,,,,,,3829,1,0,1737839624218779785
S,-0.72,0,1737839624220312576,,1.00041926,0.01452617,-0.00721830,-0.00658097,0.00520021,0.00488166,0.01000249,0.00013659,-0.00006455,-0.00006261,0.00005705,0.00005776,1034.85412598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3830,0,0,1737839624219396683
S,-0.72,0,1737839624230308864,,0.99924117,0.01149837,-0.00780973,0.00307999,0.00270228,0.00563168,0.00999577,0.00012269,-0.00007559,0.00003430,0.00002943,0.00004925,1034.85107422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3831,0,0,1737839624228762019
S,-0.72,0,1737839624249868032,,,,,,,,,,,,,,,0.37490860,0.60771936,0.37376475,-0.59196341,-178.13461304,0.01247982,0.00790704,0.01286389,0.00796411,0.01557131,0.00594246,0.00150162,9.80724049,0.11911568,-0.12767322,0.02951622,0.24790387,-0.30416346,-9.77772427,0.12878819,-0.17649022,-0.39528809,0.00000000,9.72138772,,,,,,3832,0,0,1737839624236069553
S,-0.72,0,1737839624240307200,,1.00001061,0.01203797,-0.00946696,0.01445828,0.00299180,0.00499365,0.01000082,0.00011547,-0.00010458,0.00015730,0.00002773,0.00004545,1034.84179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3833,0,0,1737839624242157443
S,-0.72,0,1737839624250301696,,0.99818689,0.01353926,-0.00958600,0.02600960,0.00320417,0.00571550,0.00997395,0.00013293,-0.00009936,0.00028565,0.00003911,0.00006304,1034.83740234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3834,0,0,1737839624247701447
S,-0.72,0,1737839624269855232,,,,,,,,,,,,,,,0.37475076,0.60785753,0.37358350,-0.59203589,-178.13461304,0.01247982,0.00790704,0.01286389,0.00796411,0.03667827,-0.00014453,0.00143634,9.79806995,0.15675265,-0.08475721,0.02036667,0.28624648,-0.26188326,-9.77770329,0.12949385,-0.17712604,-0.39528809,0.00000000,9.71201288,,,,,,3835,1,0,1737839624261307406
S,-0.72,0,1737839624260298496,,0.99918067,0.01403953,-0.00754146,0.03409107,0.00204624,0.00246507,0.00999863,0.00015408,-0.00008289,0.00036725,0.00001250,0.00001733,1034.83520508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3836,0,0,1737839624262091035
S,-0.72,0,1737839624270297088,,1.00010884,0.01083338,-0.00262720,0.03783508,0.00114937,0.00194920,0.00999956,0.00009833,-0.00001859,0.00039118,0.00001087,0.00001100,1034.83422852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3837,0,0,1737839624271771478
S,-0.72,0,1737839624289841152,,,,,,,,,,,,,,,0.37452108,0.60800743,0.37336284,-0.59216654,-177.83866882,0.01247982,0.00790704,0.01286389,0.00796411,0.03135790,0.00303322,0.00346184,9.79991627,0.11206082,0.01324595,0.02221775,0.24152318,-0.16421999,-9.77769852,0.12946236,-0.17746595,-0.09934387,0.00000000,9.72491417,,,,,,3838,1,0,1737839624282655638
S,-0.72,0,1737839624280292352,,0.99927509,0.01165468,-0.00043150,0.03162321,0.00241350,0.00095256,0.00999073,0.00011088,-0.00000011,0.00032077,0.00002941,0.00001262,1034.81494141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3839,0,0,1737839624284698955
S,-0.72,0,1737839624290288640,,1.00004482,0.01534047,0.00205865,0.01255694,0.00301195,0.00017264,0.01000125,0.00015062,0.00002562,0.00011183,0.00003038,0.00000859,1034.80566406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3840,0,0,1737839624288809501
S,-0.72,0,1737839624309824512,,,,,,,,,,,,,,,0.37445626,0.60806125,0.37330362,-0.59218955,-177.83866882,0.01247982,0.00790704,0.01286389,0.00796411,-0.01266593,0.00164578,0.00281510,9.82755852,0.15489063,0.03045859,0.04987049,0.28449407,-0.14742398,-9.77768803,0.12960345,-0.17788258,-0.09934387,0.00000000,9.74970453,,,,,,3841,0,0,1737839624295794316
S,-0.72,0,1737839624300286976,,0.99897063,0.01680263,0.00408935,-0.00886047,0.00366424,0.00301858,0.00998781,0.00017611,0.00004066,-0.00011313,0.00002460,0.00003994,1034.80126953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3842,0,0,1737839624300914269
S,-0.72,0,1737839624310281472,,0.99968636,0.01675000,0.00192824,-0.02625011,0.00328217,0.00234014,0.00999109,0.00016789,0.00001956,-0.00029064,0.00004911,0.00002132,1034.79907227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3843,0,0,1737839624307063798
S,-0.72,0,1737839624329817856,,,,,,,,,,,,,,,0.37462690,0.60798240,0.37348121,-0.59205067,-178.02891541,0.01247982,0.00790704,0.01286389,0.00796411,-0.04173930,0.00558149,0.00235659,9.79933357,0.12684961,-0.00676169,0.02166271,0.25686228,-0.18536088,-9.77767086,0.13001266,-0.17859919,-0.28959045,0.00000000,9.72132570,,,,,,3844,0,0,1737839624327515142
S,-0.72,0,1737839624320289536,,1.00082135,0.01369859,-0.00050250,-0.03334508,0.00422249,0.00222918,0.01000969,0.00013261,-0.00000871,-0.00036292,0.00004517,0.00002232,1034.81030273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3845,1,0,1737839624331136404
S,-0.72,0,1737839624330288384,,1.00038314,0.01353548,-0.00337909,-0.02935001,0.00263724,0.00157769,0.00999992,0.00013463,-0.00003018,-0.00029799,0.00002600,0.00001225,1034.81579590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3846,0,0,1737839624332204913
S,-0.72,0,1737839624349803008,,,,,,,,,,,,,,,0.37480739,0.60788703,0.37366265,-0.59191972,-178.02891541,0.01247982,0.00790704,0.01286389,0.00796411,-0.02586534,-0.00327966,-0.00064420,9.79221725,0.16298763,-0.03341255,0.01455879,0.29330343,-0.21239869,-9.77765846,0.13031580,-0.17898615,-0.28959045,0.00000000,9.70911446,,,,,,3847,1,0,1737839624337093124
S,-0.72,0,1737839624340283392,,0.99894172,0.01711703,-0.00418121,-0.02436531,0.00055865,0.00111373,0.00998658,0.00017768,-0.00004344,-0.00024084,0.00000716,0.00001646,1034.81848145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3848,0,0,1737839624338885474
S,-0.72,0,1737839624350280448,,0.99978793,0.01792748,-0.00567717,-0.01917514,-0.00094075,0.00284325,0.00999935,0.00018150,-0.00005642,-0.00018442,-0.00000946,0.00002956,1034.81970215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3849,0,0,1737839624350321521
S,-0.72,0,1737839624369786112,,,,,,,,,,,,,,,0.37479761,0.60755730,0.37382278,-0.59216338,-177.90208435,0.01247969,0.00790632,0.01286309,0.00796278,-0.01475084,-0.00080619,-0.00092517,9.80426788,0.16568114,-0.03815271,0.02642918,0.28982794,-0.21163867,-9.77783871,0.12414680,-0.17348596,-0.16275940,0.00000000,9.72052385,,,,,,3850,0,0,1737839624355846633
S,-0.72,0,1737839624360279296,,0.99975604,0.01775049,-0.00467609,-0.01812954,-0.00059879,0.00217452,0.00999765,0.00018114,-0.00004784,-0.00016830,-0.00001537,0.00001557,1034.81347656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3851,0,0,1737839624360251986
S,-0.72,0,1737839624370274816,,0.99898559,0.01671277,-0.00513290,-0.01700835,0.00048254,0.00331906,0.00998665,0.00016141,-0.00005207,-0.00016968,0.00000650,0.00002252,1034.80920410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3852,0,0,1737839624367449355
S,-0.72,0,1737839624389773312,,,,,,,,,,,,,,,0.37491897,0.60749620,0.37391812,-0.59208900,-177.90208435,0.01247969,0.00790632,0.01286309,0.00796278,-0.01698687,0.00257419,0.00489653,9.78683376,0.17604245,-0.07788816,0.00899982,0.30062324,-0.25131762,-9.77783394,0.12458080,-0.17342946,-0.16275940,0.00000000,9.69922421,,,,,,3853,1,0,1737839624380996230
S,-0.72,0,1737839624380271872,,0.99855399,0.01666578,-0.00785032,-0.01825757,0.00101389,0.00386069,0.00998975,0.00016560,-0.00007977,-0.00018479,0.00000718,0.00004137,1034.80725098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3854,0,0,1737839624381837294
S,-0.72,0,1737839624390270464,,1.00015569,0.02064524,-0.01065400,-0.01930814,0.00361253,0.00355465,0.01000313,0.00021403,-0.00010798,-0.00019888,0.00003409,0.00003575,1034.80639648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3855,0,0,1737839624389971335
S,-0.72,0,1737839624409758464,,,,,,,,,,,,,,,0.37503913,0.60745126,0.37402257,-0.59199303,-177.94436646,0.01248179,0.00791141,0.01286339,0.00796796,-0.01373484,0.00266455,0.00055148,9.81243420,0.17511530,-0.12721874,0.03461647,0.30028662,-0.30110806,-9.77781773,0.12517132,-0.17388934,-0.20504150,0.00000000,9.72107044,,,,,,3856,1,0,1737839624397838647
S,-0.72,0,1737839624400264960,,1.00092340,0.01799904,-0.01348515,-0.01532943,0.00378660,0.00513229,0.01000406,0.00018594,-0.00014152,-0.00015757,0.00003304,0.00004606,1034.80798340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857,0,0,1737839624398998152
S,-0.72,0,1737839624410261504,,0.99983644,0.01703653,-0.01207234,-0.00225836,0.00346104,0.00403868,0.00999922,0.00016125,-0.00011871,-0.00002199,0.00003789,0.00003933,1034.80895996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3858,0,0,1737839624410023631
S,-0.72,0,1737839624429741568,,,,,,,,,,,,,,,0.37505132,0.60748070,0.37402135,-0.59195596,-177.94436646,0.01248179,0.00791141,0.01286339,0.00796796,0.01707778,0.00625855,0.00230183,9.80393505,0.15222530,-0.11881066,0.02613640,0.27804279,-0.29337972,-9.77779865,0.12581751,-0.17456907,-0.20504150,0.00000000,9.71515346,,,,,,3859,0,0,1737839624417318256
