state_letter,set_extension,encoder_position,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_x_meters,est_position_y_meters,est_position_z_meters,est_velocity_x_meters_per_s,est_velocity_y_meters_per_s,est_velocity_z_meters_per_s,est_acceleration_x_gs,est_acceleration_y_gs,est_acceleration_z_gs,est_angular_rate_x_rad_per_s,est_angular_rate_y_rad_per_s,est_angular_rate_z_rad_per_s,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
F,30,0,1245.14971556,31.47203064,100127.50000000,0.79313141,-0.81214875,2.08966041,918.37127686,899.97515869,10.56347752,26.20551300,6.62685204,-44.81192017,-3280.74291992,-1043.76879883,124.05591583,-62.64591217,-93.47129059,-27.41218758,1.19135249,0.15192582,1.40940607,0.19489537,22.35926056,0.16260333,-0.10134068,-0.54346532,-0.04543593,-0.83205235,896.04431136,716.76452637,-93.25682068,1,0,1771693894052605341
F,30,0,1245.16084799,31.47106934,100138.82812500,0.63210839,-0.71057993,2.17785835,904.08905029,881.65698242,13.14984131,17.32470512,6.68831921,-48.39086533,-3281.57641602,-1045.00024414,123.67630005,-62.46572876,-93.44368744,-27.33699989,1.28488719,0.17960411,1.67601395,0.26739079,22.23554039,0.21566252,-0.16889562,-0.50995278,-0.05559137,-0.84162462,896.04431136,716.76452637,-93.25682068,1,0,1771693894063608571
F,30,0,1245.17084973,31.48199463,100145.04687500,0.33832619,-0.29774806,2.40987158,893.62152100,870.63250732,13.48553467,8.11990356,6.72536373,-50.28100967,-3282.20483398,-1045.93469238,123.32881927,-62.32505417,-93.42177582,-27.41687202,1.33872950,0.18960859,1.82683134,0.28666505,21.87236786,0.23677218,-0.23447940,-0.40843469,-0.08167406,-0.87836784,896.04431136,716.76452637,-93.25682068,1,0,1771693894074620249
F,30,0,1245.18265389,31.47480774,100143.42187500,-0.06437819,-0.01312521,2.51342964,902.54791260,881.54254150,11.73077488,-5.87690449,6.92244387,-49.67642593,-3282.84619141,-1046.89208984,122.98158264,-62.18094635,-93.39881897,-27.46729851,1.37142730,0.20097043,1.95119774,0.27320981,21.81266594,0.22060134,-0.27530676,-0.30715954,-0.11681612,-0.90344524,896.04431136,716.76452637,-93.25682068,1,0,1771693894085619237
F,30,0,1245.19335411,31.47720337,100143.62500000,-0.40603313,0.35250351,2.42972589,926.35925293,908.08520508,12.37164402,-14.97722626,7.08959389,-46.83353043,-3283.65502930,-1048.09069824,122.60492706,-62.00353241,-93.36473083,-27.37899590,1.38936269,0.23162721,2.06939578,0.22317246,22.37852669,0.21305911,-0.28926909,-0.19025470,-0.15891631,-0.92459291,896.04431136,716.76452637,-93.25682068,1,0,1771693894096616001
F,30,0,1245.20481458,31.48745728,100150.00000000,-0.65080994,0.55167323,2.40313840,957.92205811,941.77661133,14.54602051,-27.49356651,7.25289106,-39.11622238,-3284.27807617,-1049.02575684,122.34108734,-61.86633682,-93.32975006,-27.22730446,1.39438438,0.27366787,2.16078877,0.20753311,23.03625107,0.23588978,-0.29150206,-0.09526390,-0.19451563,-0.93172693,896.04431136,716.76452637,-93.25682068,1,0,1771693894107633218
F,30,0,1245.21585830,31.48257446,100145.78125000,-0.65709209,0.49027696,2.46971226,975.54595947,963.85607910,18.83374023,-34.45220184,7.50419474,-31.76345062,-3284.90063477,-1049.96057129,122.06542206,-61.74175262,-93.27606964,-27.10398102,1.35128772,0.35140327,2.23400760,0.18924102,23.76589775,0.26548287,-0.29686621,-0.04515681,-0.21036991,-0.93036336,896.04431136,716.76452637,-93.25682068,1,0,1771693894118636504
F,30,0,1245.22697611,31.48841858,100134.31250000,-0.52013224,0.40545097,2.51136374,959.01306152,956.00543213,26.56994629,-41.66743851,7.84263039,-18.12311554,-3285.72924805,-1051.20227051,121.81983185,-61.61091232,-93.15705872,-26.64256668,1.19922829,0.54816657,2.30769873,0.09197752,23.80856895,0.40490505,-0.32154161,-0.01860716,-0.23002200,-0.91834354,896.04431136,716.76452637,-93.25682068,1,0,1771693894129633787
F,30,0,1245.23714380,31.48477173,100120.10937500,-0.75628763,0.76916444,2.36699057,932.72979736,942.66925049,33.87890625,-43.88942719,8.16198063,-8.26968765,-3286.27880859,-1052.05590820,121.79560852,-61.53475571,-93.03670502,-25.97848320,1.09063256,0.74096352,2.33628130,-0.03599214,23.35657120,0.55528843,-0.33055899,0.05212983,-0.27063689,-0.90264559,896.04431136,716.76452637,-93.25682068,1,0,1771693894140650411
F,30,0,1245.24893257,31.48687744,100114.65625000,-0.91283458,0.90393251,1.70052898,933.47747803,953.90734863,32.29199219,-43.25527954,8.66279411,6.52785349,-3286.88427734,-1052.98876953,121.87786865,-61.44840622,-92.89630890,-25.01079750,1.02268434,0.92252624,2.33913445,-0.18916428,23.08811569,0.59428161,-0.29645863,0.18016131,-0.35302454,-0.86892349,896.04431136,716.76452637,-93.25682068,1,0,1771693894151619979
F,30,0,1245.25961649,31.49043274,100127.39062500,-0.98801970,0.91876274,1.22274458,950.90301514,979.93121338,29.79718018,-40.17808533,9.10698700,16.05921745,-3287.74633789,-1054.26696777,122.00091553,-61.36339951,-92.71266174,-23.74264717,0.85476476,1.06631231,2.12944031,-0.31839225,23.58056068,0.53688282,-0.24346806,0.33106092,-0.43276405,-0.80239463,896.04431136,716.76452637,-93.25682068,1,0,1771693894162650758
F,30,0,1245.27087076,31.48947144,100149.45312500,-0.98779958,0.83941686,1.05410719,976.75140381,1017.97900391,26.21136475,-35.11949158,9.43746853,24.98901939,-3288.31665039,-1055.13464355,121.97000122,-61.33771896,-92.56201172,-23.24047470,0.66691679,1.17098570,1.86534429,-0.41716072,24.12816048,0.50079608,-0.21343334,0.38390636,-0.46220565,-0.77034283,896.04431136,716.76452637,-93.25682068,1,0,1771693894173747415
F,30,0,1245.28137218,31.49781799,100180.81250000,-0.89815092,0.75499469,0.75589842,991.87286377,1045.60510254,19.72637939,-23.78619766,10.02030182,36.00736237,-3288.94677734,-1056.06347656,121.72648621,-61.31446075,-92.38935852,-23.26124191,0.51098645,1.26584983,1.60697436,-0.56287426,24.86986160,0.43645602,-0.15518065,0.46949250,-0.50157237,-0.70987391,896.04431136,716.76452637,-93.25682068,1,0,1771693894184667037
F,30,0,1245.29212642,31.50144958,100207.85937500,-0.66679955,0.64226133,0.52507198,978.17810059,1045.87976074,8.18310642,-14.30713272,10.40462875,40.97899246,-3289.77075195,-1057.26928711,121.04931641,-61.31347275,-92.16522980,-24.22685814,0.27397314,1.30704725,1.18093324,-0.76519114,25.11626816,0.22326295,-0.06340901,0.55337662,-0.55421376,-0.61854726,896.04431136,716.76452637,-93.25682068,1,0,1771693894195676769
F,30,0,1245.30353351,31.48870850,100223.84375000,-0.42230910,0.43942958,0.23243080,958.47900391,1033.46667480,-3.93237162,1.14606905,11.01700687,44.10512161,-3290.44238281,-1058.22363281,120.31904602,-61.32294464,-92.00926208,-25.48567772,0.12509221,1.25661767,0.86182517,-0.89810377,24.72650719,0.03728964,0.05991726,0.62537867,-0.60082448,-0.49428886,896.04431136,716.76452637,-93.25682068,1,0,1771693894206675386
F,30,0,1245.31462687,31.48774719,100224.89062500,0.00950307,0.19653153,0.13693570,965.52856445,1037.12121582,-13.31652641,11.51626778,11.39972305,43.29036713,-3291.06152344,-1059.11218262,119.58374786,-61.33845139,-91.91236877,-26.78837967,0.00836215,1.09179282,0.56461763,-0.91717851,24.53551674,-0.14271691,0.18106478,0.66396731,-0.62341917,-0.37109521,896.04431136,716.76452637,-93.25682068,1,0,1771693894217657219
F,30,0,1245.32588055,31.49157715,100216.01562500,0.45398721,-0.47533125,0.44103125,990.56823730,1057.63659668,-19.57262993,26.34260178,12.01546860,37.74354553,-3291.84692383,-1060.38562012,118.68766785,-61.37067795,-91.93018341,-28.21742439,-0.12755004,0.49394953,0.21643677,-0.84563333,25.04003906,-0.31050020,0.40653268,0.56451505,-0.69736135,-0.17245618,896.04431136,716.76452637,-93.25682068,1,0,1771693894228648222
F,30,0,1245.33588238,31.49674988,100205.60937500,0.56947589,-0.44881201,0.56327128,1019.29290771,1081.96679688,-26.57641220,35.03132629,12.30375767,31.30344009,-3292.45092773,-1061.27050781,118.21455383,-61.40805817,-92.01486969,-28.76619339,-0.23623577,0.04859032,0.24153623,-0.80229533,25.57144547,-0.41456479,0.56747472,0.30601105,-0.76205570,-0.06000722,896.04431136,716.76452637,-93.25682068,1,0,1771693894239686503
F,30,0,1245.34713690,31.49473572,100201.34375000,0.85460889,-0.87176859,0.86630857,1044.58435059,1094.76892090,-35.81560898,42.05528259,12.62997627,22.74510193,-3293.02050781,-1062.11425781,117.89485931,-61.46933746,-92.06322479,-28.93181801,-0.40703705,-0.13104841,0.38959333,-0.71955329,26.22162628,-0.54295784,0.65827155,0.18877497,-0.72581059,-0.06512780,896.04431136,716.76452637,-93.25682068,1,0,1771693894250701219
F,30,0,1245.35838508,31.49540710,100202.89062500,1.15567887,-0.96380550,1.01473939,1029.27209473,1068.76794434,-44.34527206,48.50412369,12.97781944,7.45328093,-3293.87109375,-1063.37609863,117.51540375,-61.57661438,-92.13750458,-28.84651947,-0.61051953,-0.30310711,0.88250738,-0.53692162,26.11415291,-0.71093762,0.71406895,0.15274601,-0.67828870,-0.08184595,896.04431136,716.76452637,-93.25682068,1,0,1771693894261664118
F,30,0,1245.37002180,31.49139404,100201.96875000,1.13025248,-1.02066982,1.23457670,1022.76428223,1047.22253418,-49.02972031,49.60981750,13.28681374,-3.38143229,-3294.48779297,-1064.30053711,117.26875305,-61.64039230,-92.18821716,-28.67740250,-0.63040751,-0.36774763,1.19564593,-0.40011013,25.62305260,-0.83296615,0.77602053,0.15032312,-0.60626370,-0.08740363,896.04431136,716.76452637,-93.25682068,1,0,1771693894272706679
F,30,0,1245.38089082,31.49061584,100206.25000000,1.07586360,-0.87499642,1.86349440,1047.52929688,1057.80444336,-48.45751572,46.62170410,13.59125042,-19.30765343,-3295.10083008,-1065.22485352,117.04456329,-61.69573593,-92.24121857,-28.43067741,-0.61795515,-0.41965389,1.49082279,-0.22938916,25.63291359,-0.87029713,0.83816028,0.15245189,-0.51694304,-0.08375994,896.04431136,716.76452637,-93.25682068,1,0,1771693894283705777
F,30,0,1245.39089276,31.49896240,100209.84375000,0.95488173,-0.79030502,2.41080213,1078.17651367,1075.42834473,-45.16161728,41.54911423,13.77935505,-28.96762848,-3295.87109375,-1066.37536621,116.76799774,-61.75490952,-92.31729126,-28.07330132,-0.58502841,-0.50227422,1.91053116,-0.04397793,26.35026360,-0.81304467,0.90729821,0.12875840,-0.39170676,-0.08244500,896.04431136,716.76452637,-93.25682068,1,0,1771693894294716418
F,30,0,1245.40254618,31.50605774,100218.59375000,0.93095654,-0.72558862,2.64380932,1109.07556152,1090.77868652,-40.50005722,29.64120293,13.97606945,-40.80140305,-3296.53857422,-1067.36596680,116.50863647,-61.79389191,-92.38321686,-27.79594994,-0.52966124,-0.55032372,2.20923615,0.13751446,26.89239693,-0.76090449,0.94600034,0.12227257,-0.28407660,-0.09712596,896.04431136,716.76452637,-93.25682068,1,0,1771693894305717054
F,30,0,1245.41339514,31.50538635,100227.54687500,0.65952802,-0.50991797,2.94704485,1117.52136230,1082.66870117,-35.11370468,19.63760567,14.28212166,-46.03982162,-3297.10693359,-1068.22387695,116.25234222,-61.80086517,-92.44116211,-27.60890961,-0.42118698,-0.58872455,2.49704981,0.31014311,27.23649788,-0.66246718,0.95879239,0.11515118,-0.22287278,-0.13336129,896.04431136,716.76452637,-93.25682068,1,0,1771693894316731974
F,30,0,1245.42505318,31.49618530,100232.17187500,0.46973893,-0.25500596,3.04254413,1110.24291992,1060.68078613,-27.75896835,3.04486895,14.48385906,-48.89036560,-3297.97192383,-1069.49914551,115.80371857,-61.77181625,-92.52069092,-27.48571205,-0.20232236,-0.61353087,2.79254127,0.55380696,26.92065811,-0.53467637,0.95975161,0.11717345,-0.13282810,-0.21795437,896.04431136,716.76452637,-93.25682068,1,0,1771693894327727794
F,30,0,1245.43590174,31.48822021,100236.00000000,0.20788413,0.06722411,2.85328507,1120.76379395,1061.57336426,-17.77972221,-8.05787754,14.74022865,-47.42805099,-3298.61303711,-1070.42895508,115.47261047,-61.73022079,-92.57432556,-27.41278458,-0.04614674,-0.61497658,2.91412354,0.68732160,26.75296021,-0.40590802,0.94793034,0.11418910,-0.01332663,-0.29700419,896.04431136,716.76452637,-93.25682068,1,0,1771693894338738342
F,30,0,1245.44465745,31.49330139,100236.01562500,-0.15206379,0.26660791,3.11879635,1148.47375488,1084.54553223,-8.43371391,-18.47366524,14.95615673,-43.16573715,-3299.24389648,-1071.35668945,115.15958405,-61.68914032,-92.63273621,-27.31286621,0.07274656,-0.62464815,2.92708540,0.76140231,27.26594353,-0.23276591,0.89470154,0.12540470,0.09754767,-0.41745350,896.04431136,716.76452637,-93.25682068,1,0,1771693894350703370
F,30,0,1245.45715699,31.49531555,100235.75000000,-0.75091970,0.87438494,2.96082163,1179.18969727,1115.32250977,7.13024998,-31.73745346,15.49990368,-32.35009766,-3299.87426758,-1072.28381348,114.88397980,-61.65184021,-92.71397400,-27.11944389,0.15116979,-0.68527824,2.96631932,0.80740440,27.92754555,-0.01547875,0.80041355,0.16850765,0.21716261,-0.53271371,896.04431136,716.76452637,-93.25682068,1,0,1771693894360710065
F,30,0,1245.46874411,31.49963379,100226.01562500,-0.37585881,0.32135186,3.19574356,1186.14770508,1128.32299805,27.46258545,-38.04632187,15.78920937,-22.30689812,-3300.72607422,-1073.56726074,114.58078766,-61.64321518,-92.91623688,-26.70070648,0.13217157,-0.94665980,2.92129517,0.75372648,28.57509041,0.32766113,0.66968304,0.19136979,0.21726835,-0.68388355,896.04431136,716.76452637,-93.25682068,1,0,1771693894371748013
F,30,0,1245.47965771,31.49282837,100216.65625000,-0.64731508,0.55301315,2.29912877,1161.90148926,1124.86682129,48.97747803,-42.05624390,16.32878876,-4.99043560,-3301.32373047,-1074.49975586,114.49381256,-61.69268417,-93.10653687,-26.08964729,-0.01104454,-1.16570842,2.87040663,0.57048655,28.37342453,0.69201970,0.52601552,0.20549773,0.22172044,-0.79493296,896.04431136,716.76452637,-93.25682068,1,0,1771693894382760247
F,30,0,1245.49096387,31.50328064,100219.56250000,-0.85046482,0.91193932,1.58533192,1155.24865723,1134.83850098,56.85863876,-41.01418304,16.90912437,6.44758368,-3301.95458984,-1075.44152832,114.47338104,-61.71651840,-93.24069977,-25.33436775,-0.06333008,-1.18173540,2.76344514,0.37388575,28.16885948,0.92147148,0.42919561,0.38217792,0.31970453,-0.75333935,896.04431136,716.76452637,-93.25682068,1,0,1771693894393755548
F,30,0,1245.50169818,31.49847412,100233.92187500,-0.95618665,0.85306382,1.83036828,1166.62414551,1168.02636719,60.49023056,-34.05712509,17.53812790,22.41244316,-3302.78027344,-1076.61267090,114.43778992,-61.77894211,-93.40220642,-24.54862976,-0.20447877,-1.18032074,2.39367867,0.10543016,28.54715347,1.03785777,0.38166982,0.47132671,0.33530578,-0.72093648,896.04431136,716.76452637,-93.25682068,1,0,1771693894404771598
F,30,0,1245.51306806,31.49972534,100261.65625000,-0.71989721,0.61459404,1.25153899,1179.71618652,1213.23815918,58.70495224,-25.97669220,18.04561806,31.18816376,-3303.37768555,-1077.54211426,114.23006439,-61.85550308,-93.55157471,-24.39097595,-0.36739880,-1.25295973,2.17589927,-0.24636903,29.20267105,1.04630256,0.35559246,0.51148587,0.34650525,-0.70133471,896.04431136,716.76452637,-93.25682068,1,0,1771693894415738016
F,30,0,1245.52341606,31.50767517,100287.35937500,-0.49262092,0.37967157,1.00083482,1171.46875000,1231.64782715,50.83905029,-15.73253822,18.49414635,37.62464523,-3303.99316406,-1078.48083496,113.81718445,-61.92693329,-93.66947174,-24.80532646,-0.47150904,-1.20836294,1.78165865,-0.54979235,29.68774033,0.95962322,0.31968758,0.59699643,0.37058800,-0.63565683,896.04431136,716.76452637,-93.25682068,1,0,1771693894426777632
F,30,0,1245.53466820,31.50135803,100302.82812500,-0.21623521,0.25457326,0.95147264,1138.00622559,1224.62121582,36.80096436,1.82053983,19.20304489,41.54051971,-3304.85742188,-1079.75964355,112.96128082,-62.04906845,-93.82612610,-26.16306496,-0.64623785,-1.16492283,1.14466870,-0.96612549,29.32922173,0.74345136,0.30753708,0.67224503,0.34542453,-0.57809132,896.04431136,716.76452637,-93.25682068,1,0,1771693894437746533
F,30,0,1245.54592258,31.49847412,100304.98437500,0.34969801,-0.24526758,0.82422197,1129.71313477,1231.51818848,20.86315918,13.55643940,19.61837006,40.15436935,-3305.51196289,-1080.71215820,112.27375793,-62.12093353,-93.90997314,-27.32812691,-0.66837811,-1.05189657,0.64108950,-1.18069744,29.07074547,0.48577964,0.31252581,0.76723093,0.27777418,-0.48633927,896.04431136,716.76452637,-93.25682068,1,0,1771693894448788797
F,30,0,1245.55594894,31.49761963,100299.18750000,0.58869499,-0.46823633,0.99920249,1149.12231445,1255.28369141,7.03106785,29.42625618,20.21328163,32.34016800,-3306.06982422,-1081.53808594,111.69844818,-62.14877701,-93.97565460,-28.32600212,-0.55903870,-0.95373380,0.11739390,-1.28129113,29.32567596,0.27301669,0.42375872,0.82005572,-0.03134982,-0.38334638,896.04431136,716.76452637,-93.25682068,1,0,1771693894459754753
F,30,0,1245.56746499,31.49963379,100288.51562500,1.08681846,-0.76892638,1.20211923,1165.70092773,1267.36865234,-9.76122856,37.93991089,20.53766823,23.85693359,-3306.92089844,-1082.83862305,111.05694580,-62.17182159,-94.17174530,-29.11727333,-0.37765637,-1.19102657,-0.03941023,-1.27437484,29.96055222,-0.06127742,0.52021515,0.65109456,-0.53941089,-0.12036579,896.04431136,716.76452637,-93.25682068,1,0,1771693894470794072
F,30,0,1245.57851463,31.49522400,100288.25000000,1.20895231,-0.94456077,1.31460774,1164.67102051,1255.23034668,-28.28539658,45.63704300,20.77734947,7.48693323,-3307.57446289,-1083.82885742,110.71111298,-62.19651031,-94.35241699,-29.26875114,-0.32403299,-1.40889621,0.16315025,-1.18137455,29.97339630,-0.34167492,0.56479329,0.64998716,-0.50584972,-0.05139384,896.04431136,716.76452637,-93.25682068,1,0,1771693894481763936
F,30,0,1245.58971673,31.49963379,100290.07812500,1.56595087,-1.18727684,1.89850116,1158.25463867,1235.76013184,-37.12023544,46.84641647,20.90757370,-4.27520370,-3308.18359375,-1084.74157715,110.42728424,-62.20586395,-94.56091309,-29.27194595,-0.25215620,-1.70734930,0.44921771,-1.05573463,29.72389603,-0.58032739,0.63085806,0.61419451,-0.47390825,-0.01393794,896.04431136,716.76452637,-93.25682068,1,0,1771693894492809554
F,30,0,1245.60099581,31.49981689,100296.12500000,1.19160914,-0.82296449,2.51652193,1170.95764160,1240.63525391,-44.26134872,42.64417267,21.07623482,-21.51462364,-3309.02734375,-1086.02197266,110.04531097,-62.20611191,-94.87343597,-29.17125511,-0.14928053,-2.01810980,0.88621294,-0.89297736,29.64402580,-0.75182778,0.72325355,0.58870000,-0.35659885,0.05633966,896.04431136,716.76452637,-93.25682068,1,0,1771693894503772471
F,30,0,1245.61178920,31.51448059,100305.45312500,1.03628969,-0.55294311,3.00052691,1201.44470215,1255.55078125,-49.19756699,36.12502289,20.99274445,-31.50057030,-3309.62719727,-1086.97570801,109.73007965,-62.19331360,-95.12622070,-29.13764191,-0.05803680,-2.23785663,1.21589339,-0.74385589,30.12267494,-0.80453104,0.77704090,0.54812855,-0.29369548,0.09749663,896.04431136,716.76452637,-93.25682068,1,0,1771693894514813846
F,30,0,1245.62218835,31.50796509,100312.14062500,1.02443731,-0.63142467,3.39254498,1224.27185059,1260.81506348,-50.73870468,26.96765900,20.96148872,-39.56261444,-3310.24584961,-1087.92700195,109.38510132,-62.16468048,-95.38568115,-29.13028717,0.05207087,-2.41061568,1.58439457,-0.55879587,30.56920052,-0.87039882,0.81968361,0.51833719,-0.22109032,0.10278271,896.04431136,716.76452637,-93.25682068,1,0,1771693894525915968
F,30,0,1245.63395227,31.50701904,100318.89062500,0.88698173,-0.57027984,3.53745556,1220.58679199,1236.69848633,-49.92998886,10.05685520,20.77053833,-46.01298523,-3311.04931641,-1089.14038086,108.88786316,-62.09512329,-95.70068359,-29.19546318,0.24482104,-2.51410007,2.07957911,-0.27371195,30.48126984,-0.88952297,0.87776226,0.45645732,-0.14301316,0.02697462,896.04431136,716.76452637,-93.25682068,1,0,1771693894536825327
F,30,0,1245.64468885,31.50509644,100322.14062500,0.31537533,0.07995604,3.58081126,1220.46472168,1219.95959473,-50.00628281,-1.95864666,20.74425125,-46.20547104,-3311.69677734,-1090.11267090,108.49376678,-62.03543854,-95.93609619,-29.22166824,0.35638171,-2.51970482,2.38124204,-0.09001535,30.15417099,-0.87239033,0.91176420,0.40583220,0.02088756,-0.05958169,896.04431136,716.76452637,-93.25682068,1,0,1771693894547794599
F,30,0,1245.65594268,31.50395203,100319.17187500,-0.05199490,0.41667470,3.67524266,1241.62866211,1226.65063477,-47.93108749,-19.01371193,20.67138863,-40.44023514,-3312.32519531,-1091.07690430,108.14247131,-61.96807098,-96.16053009,-29.15506935,0.45504496,-2.48401666,2.57722807,0.08539493,30.21304893,-0.87706089,0.90396816,0.37607953,0.14343165,-0.14433680,896.04431136,716.76452637,-93.25682068,1,0,1771693894558798533
F,30,0,1245.66619258,31.51496887,100315.34375000,-0.62373471,0.91627586,3.46704435,1266.85913086,1237.30126953,-43.60522079,-28.52596283,20.49684525,-32.88478851,-3313.09228516,-1092.25451660,107.79916382,-61.87335587,-96.43296051,-28.88583755,0.56955057,-2.43615198,2.69791579,0.28910550,30.75593567,-0.79457158,0.84244150,0.36666989,0.30590349,-0.24953672,896.04431136,716.76452637,-93.25682068,1,0,1771693894569809192
F,30,0,1245.67772816,31.51448059,100308.56250000,-0.51689297,0.74236250,3.13470221,1279.63830566,1235.05822754,-31.97039413,-38.08310699,20.49411774,-17.09579277,-3313.76660156,-1093.34375000,107.56960297,-61.77696609,-96.70737457,-28.47764587,0.65999150,-2.44343710,2.66295147,0.49593177,31.04980087,-0.65157354,0.78358990,0.38831764,0.36056945,-0.32432380,896.04431136,716.76452637,-93.25682068,1,0,1771693894580847066
F,30,0,1245.68844747,31.51333618,100297.64062500,-0.69144714,0.85614890,2.64954996,1268.32397461,1213.84082031,-14.64404106,-40.41867828,20.48761749,-5.01758957,-3314.37866211,-1094.31567383,107.46229553,-61.70532608,-96.98592377,-27.95553780,0.67645222,-2.49821210,2.47769332,0.62216872,30.83315086,-0.39539850,0.71929419,0.37293774,0.39767894,-0.43056330,896.04431136,716.76452637,-93.25682068,1,0,1771693894591846275
F,30,0,1245.69969920,31.50778198,100298.78125000,-0.70830536,0.86324227,2.26141906,1271.29943848,1209.85827637,0.22564821,-39.31925964,20.44057083,7.24178553,-3315.22265625,-1095.58081055,107.46333313,-61.65138626,-97.34385681,-27.00514030,0.59042192,-2.51274943,2.15497398,0.74721056,30.54673767,-0.08583463,0.59261221,0.43565682,0.47534844,-0.48276073,896.04431136,716.76452637,-93.25682068,1,0,1771693894602861307
F,30,0,1245.71095130,31.50863647,100314.68750000,-0.56385636,0.74679381,1.59243143,1288.82409668,1228.64953613,15.91168213,-31.54193878,20.50102234,23.81572723,-3315.85400391,-1096.56091309,107.40928650,-61.63063812,-97.61310577,-26.46895027,0.48885405,-2.48577261,1.84630346,0.76403910,30.84962463,0.15701821,0.53101593,0.47361314,0.49967638,-0.49400032,896.04431136,716.76452637,-93.25682068,1,0,1771693894613874652
F,30,0,1245.72095314,31.51754761,100336.53125000,-0.50947511,0.59758055,1.41162860,1297.53686523,1244.99926758,30.49145508,-22.55619049,20.51608467,32.42026901,-3316.44873047,-1097.52844238,107.21904755,-61.63524628,-97.83134460,-26.35167694,0.34959948,-2.32040358,1.44909358,0.71192068,31.24930954,0.39949366,0.46056929,0.53724498,0.53539777,-0.46107826,896.04431136,716.76452637,-93.25682068,1,0,1771693894624867915
F,30,0,1245.73268604,31.50807190,100362.65625000,-0.39374954,0.51362592,1.34950137,1276.18981934,1245.85375977,42.95788574,-5.48943186,20.41408157,40.13840103,-3317.01538086,-1098.44372559,106.85782623,-61.66115189,-98.05512238,-26.76145172,0.19485538,-2.22608089,0.99926972,0.55958986,31.37575150,0.63032418,0.43930796,0.57111925,0.54272360,-0.43160462,896.04431136,716.76452637,-93.25682068,1,0,1771693894635875332
F,30,0,1245.74345742,31.50711060,100372.34375000,0.16273724,-0.15197882,0.93069673,1250.08203125,1244.15246582,53.06682968,6.94544697,20.35668945,40.86173248,-3317.91772461,-1099.80822754,106.10129547,-61.71154785,-98.33363342,-27.97207832,0.00639628,-1.97841835,0.36014697,0.19076559,30.88599777,0.86490262,0.42115706,0.64336151,0.52246314,-0.36843625,896.04431136,716.76452637,-93.25682068,1,0,1771693894646879062
F,30,0,1245.75484965,31.51707458,100367.70312500,0.33004984,-0.29346952,1.10356712,1248.20520020,1264.76708984,58.14800644,24.76449203,20.19927979,35.39556885,-3318.53857422,-1100.82678223,105.52687073,-61.73543930,-98.44096375,-28.91134834,-0.04943650,-1.60228121,-0.11547892,-0.07284731,30.84787178,0.98821348,0.43110764,0.77244824,0.37315202,-0.27969205,896.04431136,716.76452637,-93.25682068,1,0,1771693894657889665
F,30,0,1245.76596161,31.50576782,100357.76562500,0.71732849,-0.73103404,1.23399615,1255.71252441,1296.48242188,56.51531601,34.82505417,19.91838264,27.71739388,-3319.14746094,-1101.78759766,105.07328033,-61.71632385,-98.53337097,-29.55194092,0.04641098,-1.34316432,-0.43260944,-0.33633050,31.20528221,1.01778460,0.46687117,0.87611371,0.01282216,-0.11954822,896.04431136,716.76452637,-93.25682068,1,0,1771693894668895174
F,30,0,1245.77707685,31.50930786,100344.78125000,1.05957949,-0.87498361,1.39183748,1250.51696777,1307.82727051,50.68646240,44.99790192,19.54989433,11.65356064,-3319.94628906,-1103.08898926,104.69702148,-61.62233734,-98.73443604,-29.70133781,0.31843171,-1.44852412,-0.42746434,-0.63803256,31.60659409,0.92601597,0.49820384,0.78975475,-0.35787526,-0.00238838,896.04431136,716.76452637,-93.25682068,1,0,1771693894679888474
F,30,0,1245.78784013,31.50346375,100339.87500000,1.80800867,-1.70590234,1.38710535,1226.38513184,1294.00280762,45.17041016,47.66596603,19.10639763,-0.83426857,-3320.55566406,-1104.09533691,104.54756927,-61.52651215,-98.93437958,-29.37611771,0.52670074,-1.68723905,-0.18841913,-0.75873989,31.37848663,0.83010370,0.51000571,0.78083414,-0.36049524,-0.01534277,896.04431136,716.76452637,-93.25682068,1,0,1771693894690893223
F,30,0,1245.79846777,31.50299072,100344.54687500,1.94919479,-1.74080467,2.09562683,1199.60595703,1288.14355469,45.05596924,46.65292740,18.73442459,-13.39371300,-3321.18041992,-1105.09362793,104.45489502,-61.38816452,-99.20188141,-28.86140823,0.81594062,-2.09991479,0.16826601,-0.95383430,30.85479355,0.75755632,0.56343246,0.75529075,-0.33431095,-0.01777730,896.04431136,716.76452637,-93.25682068,1,0,1771693894701970650
F,30,0,1245.80971987,31.50729370,100350.59375000,1.37303102,-1.22081375,3.05825591,1192.73193359,1311.63439941,40.92083740,38.90109253,17.72787476,-30.33049011,-3321.94604492,-1106.37768555,104.30615234,-61.19268417,-99.58892822,-28.24103928,1.11620307,-2.55035615,0.51761889,-1.17804790,30.74096489,0.79268193,0.64730698,0.71542025,-0.25570801,0.06149023,896.04431136,716.76452637,-93.25682068,1,0,1771693894712909687
