state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,est_tilt_angle_degrees,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
F,113,0,16.27175,201.95121951219514,831.80451415,49.88049316,88839.18750000,0.05013426,-0.67047781,0.11003581,-0.55333394,-0.36243030,0.16318020,145.43785095,305.48959351,-232.43635559,-146.51945496,31.44336700,33.25022888,21.85459518,345.06518555,-127.50386047,0.35388225,-0.51029283,0.07457720,0.74508935,0.42294371,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090803401078
F,113,0,16.27973,270.0,831.81643110,49.88317871,88834.50000000,0.09445974,-0.64782619,0.05722905,-0.47556835,-0.40877002,0.19651562,144.28070068,277.96273804,-218.98573303,-152.69926453,32.18624496,34.36639023,18.68213272,345.22830200,-127.59307861,0.35412842,-0.51458466,0.04305195,0.75507677,0.40399045,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090814408316
F,113,0,16.282780000000002,338.0487804878049,831.82643827,49.89085388,88839.60937500,0.19407865,-0.57913458,-0.16564946,-0.24788374,-0.49333611,0.30931598,143.44082642,260.94155884,-217.15467834,-157.58970642,32.36291885,35.14496613,16.97334862,345.30517578,-127.63394928,0.35423765,-0.51587766,0.02295786,0.76104766,0.39261910,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090825415573
F,113,0,16.27808,415.8536585365853,831.83650483,49.88192749,88855.76562500,0.29563338,-0.47126651,-0.10961115,-0.21666628,-0.36364055,0.37726277,142.49511719,248.58956909,-219.53504944,-161.71720886,32.40467453,35.92969894,15.06122398,345.07562256,-127.66986084,0.35434222,-0.51571876,0.00264388,0.76716685,0.38142121,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090836421681
F,113,0,16.27057,430.0,831.84908860,49.87799072,88859.01562500,0.17408895,-0.56398958,0.12078860,-0.43698466,-0.35325500,0.21733901,141.05596924,226.71609497,-214.76667786,-165.32591248,32.15483475,37.26597214,12.37418938,344.59146118,-127.72605896,0.35450035,-0.51354837,-0.02589187,0.77569073,0.36592588,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090847417253
F,113,0,16.28247,239.02439024390242,831.85962463,49.87828064,88864.56250000,0.19484842,-0.52168679,0.31678501,-0.57125878,-0.22889759,0.17817163,140.02389526,203.33964539,-202.75801086,-167.14933777,31.72022438,37.99864960,10.84881687,344.31607056,-127.77035522,0.35462314,-0.51079446,-0.04425161,0.78101051,0.35658583,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090858420176
F,113,0,16.27435,322.9268292682927,831.87143398,49.87559509,88870.98437500,0.35381326,-0.30967265,0.17305879,-0.36387312,-0.11020146,0.32631645,138.39828491,188.66069031,-196.35694885,-169.50682068,30.90143967,39.25374222,8.64955044,343.71420288,-127.83212280,0.35479605,-0.50514960,-0.07043187,0.78817934,0.34443650,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090869408525
F,113,0,16.27816,410.0,831.88180548,49.87973022,88878.85937500,0.50353855,-0.17478278,0.11893231,-0.28743491,0.00097918,0.46435475,137.26203918,181.80949402,-199.16456604,-171.58964539,30.13994217,39.97442627,7.32261038,343.33258057,-127.86452484,0.35488370,-0.50041729,-0.08766711,0.79282701,0.33663374,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090880411855
F,113,0,16.27831,340.0,831.89230778,49.88432312,88887.07812500,0.58117497,-0.09552992,0.00467423,-0.19143128,0.02431813,0.55648446,135.47613525,176.17900085,-206.21412659,-176.33512878,28.92496681,41.03805923,5.69904232,342.58605957,-127.88283539,0.35493201,-0.49172020,-0.11342708,0.79989386,0.32483143,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090891408649
F,113,0,16.26748,211.9512195121951,831.90445574,49.88595581,88890.31250000,0.85900807,0.71446508,-0.02288999,0.07764146,0.78852999,0.78808087,134.17654419,156.54856873,-201.11006165,-192.53233337,27.89822960,41.95574951,4.46452713,341.99597168,-127.87918091,0.35492095,-0.48469031,-0.13065073,0.80447525,0.31753007,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090902408794
F,113,0,16.27546,459.0243902439025,831.91480383,49.88336182,88896.40625000,0.96268433,0.72439283,-0.00646886,-0.03477895,0.81222188,0.88917601,131.94792175,134.19444275,-194.11390686,-208.13444519,26.19862366,43.16378021,3.13843560,341.40014648,-127.86048889,0.35487050,-0.47209668,-0.15681456,0.81059629,0.30897841,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090913410366
F,113,0,16.275889999999997,307.0731707317073,831.92459204,49.87579346,88902.26562500,0.90596145,0.55954665,-0.16954049,0.01915330,0.58534938,0.90531862,130.31729126,115.63975525,-188.91065979,-219.37254333,24.80790901,43.97047424,2.57208800,340.93261719,-127.85526276,0.35486016,-0.46258748,-0.17403184,0.81407911,0.30496037,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090924410252
F,113,0,16.27416,280.0,831.93727695,49.88902283,88892.65625000,0.90249252,0.55945516,-0.09732206,-0.10421067,0.58870429,0.88290542,127.62509918,95.08616638,-187.50685120,-231.57957458,22.44956207,45.11724854,1.87956107,340.54202271,-127.83849335,0.35480636,-0.44632158,-0.19983755,0.81869090,0.30101058,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090935411342
F,113,0,16.26414,370.9756097560976,831.94723976,49.87512207,88890.18750000,0.98928463,0.57299095,-0.26360103,-0.03950047,0.54126608,1.04017270,125.71234131,79.42301941,-185.17225647,-239.77354431,20.72216988,45.89834976,1.73266900,340.41531372,-127.82177734,0.35476756,-0.43442422,-0.21693318,0.82132953,0.29938862,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090946416117
F,113,0,16.2714,190.97560975609755,831.95803934,49.88365173,88899.93750000,1.14112628,0.81843507,-0.16946454,-0.16455883,0.79116911,1.16090286,123.70407867,64.39311218,-181.11341858,-250.51573181,18.94879150,46.60621643,1.56075001,340.10595703,-127.79015350,0.35467514,-0.42177561,-0.23370603,0.82347351,0.29896188,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090957412373
F,113,0,16.28163,190.97560975609755,831.96994977,49.87789917,88867.37500000,1.16812849,0.87254000,-0.06808894,-0.32679564,0.83111143,1.15453231,120.54671478,52.62858963,-176.50526428,-257.79415894,16.05591774,47.62123871,1.79851246,340.18313599,-127.75662231,0.35458523,-0.40171856,-0.25874299,0.82569855,0.29982668,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090968410167
F,113,0,16.26754,208.04878048780486,831.97995683,49.88134766,88880.54687500,0.99011153,0.66905570,-0.33261889,-0.11618334,0.53182268,1.11456633,118.37356567,42.80192947,-171.85896301,-262.36416626,14.03339577,48.19357681,1.90976727,340.61764526,-127.72551727,0.35449702,-0.38776195,-0.27539098,0.82655334,0.30101481,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090979414127
F,113,0,16.290680000000002,363.9024390243902,831.99124011,49.88067627,88856.60937500,1.22883499,1.23425603,-0.41426617,-0.14555299,0.99196744,1.48319089,115.06501770,31.19762039,-166.51838684,-269.55868530,10.95881271,49.12291336,2.18341613,341.30184937,-127.65581512,0.35430393,-0.36648819,-0.29956022,0.82666934,0.30424991,1055.76753173,1054.89258775,-22.34637451,1,0,1775328090990419680
F,113,0,16.285999999999998,431.9512195121951,832.00261022,49.88087463,88818.95312500,1.13234413,0.45370284,-0.24938431,-0.41573334,0.26175988,1.14406705,112.77828979,34.98180008,-171.37831116,-270.88619995,8.87615585,49.50204468,2.58271790,342.27648926,-127.61464691,0.35418954,-0.35158387,-0.31586602,0.82616097,0.30671766,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091001425344
F,113,0,16.28163,307.0731707317073,832.01372442,49.87167358,88799.03125000,1.19593728,0.65253806,-0.27117115,-0.47478664,0.38422954,1.24761796,109.44432068,40.46733475,-174.98701477,-264.53854370,5.58787870,50.15064621,3.36524940,344.36077881,-127.56009674,0.35404319,-0.32902473,-0.33963647,0.82508397,0.30923524,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091012414971
F,113,0,16.275679999999998,170.97560975609758,832.02525710,49.87953186,88761.46875000,1.35848665,1.01045549,-0.09940128,-0.71788299,0.70996964,1.36270833,107.27429962,51.65965652,-179.86219788,-259.06063843,3.52537012,50.13487244,3.84355402,345.96081543,-127.51062775,0.35390159,-0.31369117,-0.35534215,0.82423323,0.30978960,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091023416357
F,113,0,16.282680000000003,374.8780487804878,832.03620866,49.87521362,88742.17187500,1.22475719,1.34443653,0.02044192,-0.76898634,1.02243817,1.29276371,104.18252563,50.32451248,-169.59303284,-257.87808228,0.50241882,50.28167725,4.62158489,348.51412964,-127.43329620,0.35368931,-0.29146671,-0.37784189,0.82227457,0.31007618,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091034418909
F,113,0,16.27638,230.97560975609758,832.04539074,49.86619568,88722.79687500,1.28470361,1.21547651,0.09632462,-0.92710221,0.86921692,1.23372149,102.15902710,46.50981522,-154.06721497,-257.86282349,-1.55999029,50.38177490,5.17922688,350.24758911,-127.38230896,0.35355276,-0.27732104,-0.39264163,0.81992227,0.31089103,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091045417407
F,113,0,16.273629999999997,329.0243902439025,832.05801655,49.87060547,88701.79687500,1.44686759,1.12104475,-0.30181360,-0.82441652,0.58147776,1.55675292,100.21781921,48.51634598,-143.04273987,-250.71409607,-3.52838278,50.47321320,5.55234814,351.90582275,-127.32920837,0.35340294,-0.26378790,-0.40698111,0.81709468,0.31167111,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091056417089
F,113,0,16.269830000000002,428.0487804878049,832.06826593,49.87290955,88761.29687500,1.21238029,0.88074583,-0.86053449,-0.35069925,0.19365287,1.68095446,97.44853973,45.56377029,-136.73323059,-243.48143005,-6.36748743,50.11450958,6.19496155,354.00134277,-127.21210480,0.35307667,-0.24436384,-0.42745113,0.81226850,0.31271687,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091067416846
F,113,0,16.27449,319.0243902439024,832.08007603,49.88375854,88679.09375000,1.35187817,0.95753837,-0.56113511,-0.70243442,0.27091765,1.57877064,95.68735504,54.74956131,-142.37898254,-235.31797791,-8.19718170,50.12675858,6.72563171,353.86843872,-127.12315369,0.35282385,-0.23162341,-0.44032252,0.80899960,0.31302777,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091078432380
F,113,0,16.28406,179.02439024390245,832.09069136,49.87156677,88623.06250000,1.18582344,1.09829366,-0.36637291,-0.77836990,0.45410097,1.39089477,93.19918823,61.83726883,-136.84767151,-229.06950378,-10.84453297,49.40778351,7.56556940,357.10470581,-127.01536560,0.35253134,-0.21270071,-0.45909792,0.80421364,0.31181377,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091089420692
F,113,0,16.27888,370.9756097560976,832.10075814,49.88096619,88660.76562500,0.95001870,0.85155839,-0.51673424,-0.51729006,0.24128187,1.25255597,91.63784027,59.47215652,-125.67824554,-221.81394958,-12.47163963,49.17095947,8.14043045,359.01760864,-126.95806122,0.35236716,-0.20084421,-0.47107688,0.80063570,0.31101528,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091100422060
F,113,0,16.27857,203.90243902439022,832.11334179,49.86294556,88625.95312500,1.16143990,0.96484065,-0.73936886,-0.61926484,0.14505327,1.55627704,89.46815491,63.01982498,-121.56600189,-210.81999207,-14.76009750,48.49223328,8.67503357,360.95202637,-126.85903931,0.35210216,-0.18399800,-0.48787880,0.79522157,0.30942169,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091111421705
F,113,0,16.276139999999998,196.09756097560975,832.12346603,49.86869812,88567.12500000,0.73461962,0.59194618,-0.76853263,-0.23690045,-0.03891993,1.19292569,88.12698364,51.95720291,-106.26143646,-203.48051453,-16.20110703,48.15005493,9.27615929,362.35620117,-126.79858398,0.35193124,-0.17350625,-0.49825662,0.79152262,0.30842814,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091122430202
F,113,0,16.29029,330.9756097560976,832.13519715,49.86849976,88557.29687500,0.93230873,0.93383801,-0.59673584,-0.59246665,0.18349147,1.30868697,86.21896362,39.16270828,-88.88930511,-195.77482605,-18.29082489,47.33750534,9.90705872,365.32382202,-126.70765686,0.35167897,-0.15973310,-0.51251113,0.78506595,0.30901340,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091133422625
F,113,0,16.282,138.0487804878049,832.14605886,49.87454224,88529.20312500,0.60870659,0.63253933,-0.90942526,-0.11300194,-0.04973340,1.25795126,85.05754089,23.23253250,-57.93685532,-190.54106140,-19.65300369,47.09397507,10.28840542,367.37332153,-126.65591431,0.35153207,-0.15233792,-0.52113837,0.78016835,0.31071749,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091144423734
F,113,0,16.27177,291.9512195121951,832.15612543,49.86485291,88532.32812500,0.40283680,0.43558419,-1.08604622,0.18329120,-0.19392216,1.20843148,83.95401001,11.68925953,-39.73311996,-181.59178162,-21.10609055,46.31193924,10.55708790,368.96823120,-126.60073853,0.35138419,-0.14611977,-0.52943426,0.77472478,0.31328896,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091155424120
F,113,0,16.2709,472.92682926829264,832.16668808,49.88250732,88522.34375000,0.12826830,0.41299883,-0.74712652,0.20930183,0.01357821,0.83739334,82.46079254,-0.34992391,-21.90322495,-165.11228943,-23.01749802,45.60646820,10.73394585,370.79147339,-126.56285858,0.35126945,-0.13898814,-0.54029179,0.76634640,0.31855997,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091166426951
F,113,0,16.27583,399.0243902439025,832.17877576,49.85891724,88521.64062500,0.54318720,0.76723665,-0.68107855,-0.24913107,0.09251022,1.13002133,81.61704254,-19.37000275,8.89663792,-146.40501404,-24.18005562,45.07490540,10.72912788,372.08129883,-126.54428101,0.35123074,-0.13606219,-0.54607767,0.76086438,0.32306615,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091177433077
F,113,0,16.27647,389.0243902439025,832.19030160,49.86706543,88574.90625000,0.44468194,0.81241012,-0.59480453,-0.22936989,0.17967725,1.06143785,80.51502228,-35.49091339,35.52322388,-137.32603455,-25.74724197,44.33134842,10.60041904,372.35244751,-126.48731232,0.35106817,-0.13492879,-0.55343723,0.75177783,0.33216226,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091188425352
F,113,0,16.276339999999998,206.09756097560975,832.20142993,49.86936951,88544.92187500,0.35115257,0.50707090,-0.73019600,0.01416135,-0.06761742,0.95333230,79.85876465,-57.98236847,68.92471313,-123.68467712,-26.89031029,44.03464890,10.31180000,372.00863647,-126.45271301,0.35097089,-0.13608021,-0.55761838,0.74507833,0.33970904,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091199425813
F,113,0,16.27892,365.8536585365854,832.21158745,49.87310791,88554.12500000,0.17685141,0.55810118,-0.82777268,0.21177070,0.01255643,0.99144179,79.04102325,-76.09455109,92.92678833,-110.36375427,-28.52253151,43.42837143,9.59050083,372.20306396,-126.41072083,0.35085231,-0.14113517,-0.56215644,0.73426640,0.35343161,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091210434236
F,113,0,16.27794,298.0487804878049,832.22179529,49.87310791,88572.62500000,0.06286737,0.63018703,-0.96437943,0.37968484,0.06907141,1.08728313,78.57960510,-94.98492432,112.61824799,-94.55564880,-29.48453522,42.90198135,8.84124184,371.57040405,-126.38623047,0.35078433,-0.14610769,-0.56402820,0.72676057,0.36379102,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091221427344
F,113,0,16.28434,208.04878048780486,832.23417633,49.86093140,88565.82812500,0.25925794,0.66425288,-0.51392275,-0.02225074,0.12164104,0.87021351,78.01943970,-123.09924316,140.28244019,-76.71049500,-30.84734917,42.34510422,8.02079773,371.39700317,-126.35287476,0.35069838,-0.15659770,-0.56453454,0.71468747,0.38209936,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091232429582
F,113,0,16.274199999999997,280.0,832.24541648,49.86064148,88584.82812500,0.14059721,0.55265021,-0.47680885,0.08772795,0.11781371,0.72867018,77.71807098,-146.68933105,166.67250061,-65.25115204,-31.59044075,41.98797226,6.89237356,371.31451416,-126.33383942,0.35064569,-0.16505527,-0.56374180,0.70611775,0.39541072,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091243428579
F,113,0,16.274079999999998,421.9512195121951,832.25427660,49.86408997,88606.40625000,0.21314019,0.70801389,-0.48959133,0.03732270,0.16128749,0.87120926,77.46915436,-175.57421875,191.66639709,-51.33513260,-32.35692978,41.92653275,5.83214998,370.48669434,-126.32141113,0.35060933,-0.17541620,-0.56166899,0.69649774,0.41066813,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091254437262
F,113,0,16.276079999999997,232.9268292682927,832.26686121,49.86351013,88654.45312500,0.16631177,0.66772401,-0.90958405,0.44268319,-0.01559711,1.05102181,77.17064667,-215.02581787,225.02210999,-38.98314285,-33.17914963,41.40114975,3.88060355,368.68920898,-126.28607178,0.35051158,-0.19347310,-0.55623478,0.68034232,0.43624008,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091265429241
F,113,0,16.27538,211.9512195121951,832.27698677,49.86428833,88632.15625000,0.29757550,0.86520106,-0.17584185,-0.18912256,0.28645623,0.86615241,77.01030731,-246.69543457,249.34461975,-29.88890648,-33.72225571,41.24153900,2.29800224,367.44082642,-126.27517700,0.35048091,-0.20733632,-0.55065095,0.66798818,0.45561734,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091276432645
F,113,0,16.276259999999997,340.0,832.28951038,49.86677551,88682.65625000,0.29064986,0.72206724,-0.28064257,-0.01366986,0.13341242,0.81647611,76.81295013,-285.70452881,274.49874878,-19.06279755,-34.25578690,41.07951355,-0.28298199,365.67565918,-126.26119995,0.35044074,-0.22991100,-0.53969646,0.64706826,0.48700234,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091287429772
F,113,0,16.27868,435.8536585365854,832.30053015,49.86370850,88690.46875000,0.58392966,1.00025082,-0.45807511,0.01502621,0.00381899,1.24541891,76.71895599,-312.49896240,286.88885498,-12.86009884,-34.42527008,41.07867432,-1.97152925,363.97900391,-126.24620056,0.35040078,-0.24620621,-0.53002089,0.63121545,0.50992900,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091298433214
F,113,0,16.273609999999998,322.9268292682927,832.31051411,49.87866211,88734.79687500,0.70536721,1.06887174,-0.17647722,-0.17048317,0.01709235,1.28133452,76.58504486,-335.46343994,291.61907959,-9.18273163,-34.34315109,40.70987701,-4.74658203,361.92251587,-126.20015717,0.35026488,-0.26987982,-0.51308060,0.60590142,0.54479063,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091309437044
F,113,0,16.28602,319.0243902439024,832.32222762,49.87080383,88808.71875000,0.95516437,1.19424450,-0.30383110,-0.06888512,-0.18523765,1.54654908,76.49292755,-349.46337891,278.47366333,-11.50969696,-33.95389938,40.52617645,-6.60185909,359.88531494,-126.14097595,0.35010487,-0.28498560,-0.49990571,0.58777106,0.56868505,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091320433264
F,113,0,16.2681,211.9512195121951,832.33202612,49.85363770,88705.01562500,0.98158658,1.21929228,-0.19771729,-0.07112867,-0.19344366,1.56422460,76.37917328,-352.02685547,267.67807007,-14.91240597,-33.63915634,40.37096405,-8.19674397,357.89678955,-126.08339691,0.34995437,-0.29844561,-0.48580056,0.56941694,0.59219289,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091331433391
F,113,0,16.27404,270.0,832.34383722,49.86341858,88713.31250000,1.19298542,1.43682837,0.17085840,-0.29233176,-0.17713022,1.84392285,76.19700623,-343.00891113,243.19532776,-20.43608856,-32.95534134,40.36197281,-10.50365448,357.50323486,-126.01092529,0.34974793,-0.31551960,-0.46341363,0.54174000,0.62626922,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091342440795
F,113,0,16.28253,469.0243902439024,832.35548083,49.85786438,88748.23437500,1.39243615,1.53215885,-0.08772253,0.01768607,-0.44427633,2.02395415,76.06778717,-327.13977051,212.88374329,-29.72105980,-32.19736481,40.25823593,-12.49350548,357.29846191,-125.91685486,0.34948981,-0.32457617,-0.44827375,0.52363193,0.64769655,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091353441293
F,113,0,16.275499999999997,442.9268292682927,832.36501146,49.85728455,88732.06250000,1.17486537,1.34066701,0.26714101,-0.14392447,-0.29175282,1.77291465,75.87430573,-310.46191406,187.10401917,-35.81694794,-31.66536713,40.15802002,-13.30120564,356.65240479,-125.78863525,0.34913430,-0.33402756,-0.42574260,0.49818513,0.67748088,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091364436142
F,113,0,16.28434,226.09756097560975,832.37533005,49.87138367,88800.10937500,1.21205115,1.42773974,0.07453664,0.13635021,-0.40947199,1.82395315,75.76995850,-290.41949463,157.85292053,-39.89104080,-31.18695450,40.28338623,-14.21581936,355.46975708,-125.71423340,0.34892017,-0.33792916,-0.41106430,0.48254231,0.69568896,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091375437750
F,113,0,16.28587,361.9512195121951,832.38766162,49.86592102,88763.79687500,1.47803032,1.66618609,0.01032842,0.34372842,-0.64402723,2.10426641,75.66889954,-263.75476074,118.61495209,-48.14604568,-30.54599190,40.31176376,-15.26734161,353.07122803,-125.58242035,0.34855723,-0.34032273,-0.38966489,0.46149471,0.72066945,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091386441303
F,113,0,16.27156,332.9268292682927,832.39894917,49.85746765,88765.20312500,1.30816233,1.40437746,0.18617809,0.18176675,-0.56839442,1.83360744,75.61545563,-240.82080078,84.26742554,-55.59996414,-30.32772827,40.11606598,-15.55965710,352.48077393,-125.48719788,0.34829751,-0.33921978,-0.37616917,0.44964993,0.73569131,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091397438985
F,113,0,16.28406,273.9024390243903,832.41031201,49.85565186,88794.71875000,1.27153003,1.39950633,0.13596416,0.30338281,-0.62144935,1.76512122,75.58973694,-217.12390137,49.17984009,-61.15416336,-30.12617493,40.37023926,-15.89165211,351.68960571,-125.38187408,0.34800616,-0.33436131,-0.35680261,0.43480629,0.75619966,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091408439112
F,113,0,16.27156,322.9268292682927,832.42037881,49.86265564,88810.35937500,1.12592924,1.16417968,0.33230752,0.08902812,-0.51371419,1.56895876,75.62729645,-200.69018555,23.27041626,-64.11437225,-30.13185120,40.10736847,-15.80795670,350.36410522,-125.32217407,0.34783667,-0.32924250,-0.34432569,0.42688462,0.76864088,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091419439295
F,113,0,16.275679999999998,200.0,832.43192835,49.87205505,88870.84375000,1.14038634,1.14018095,0.50915164,-0.02740973,-0.49310338,1.61735189,75.76617432,-183.98944092,-0.60958666,-68.02061462,-30.27614594,40.12128067,-15.33798981,348.60083008,-125.22962189,0.34757477,-0.31937736,-0.32632554,0.41768050,0.78552699,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091430441422
F,113,0,16.28395,232.9268292682927,832.44302890,49.86408997,88841.34375000,1.23653698,1.28873503,0.30359453,0.21212673,-0.66108239,1.67332149,75.89935303,-164.99987793,-27.10647202,-71.93449402,-30.57904434,40.18523026,-14.96931648,347.42102051,-125.16606140,0.34740260,-0.31140438,-0.31489098,0.41335410,0.79561895,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091441440363
F,113,0,16.27796,435.8536585365854,832.45441295,49.85296631,88866.75000000,1.27553380,1.28167653,0.13385263,0.33591667,-0.81526804,1.58432841,76.14929199,-153.57104492,-50.04043198,-79.31211853,-31.00716591,40.24751282,-14.31446171,346.31246948,-125.06801605,0.34713647,-0.29759660,-0.29817867,0.40889698,0.80952400,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091452441898
F,113,0,16.28069,283.9024390243902,832.46340654,49.86802673,88843.35937500,0.78123325,0.86754620,0.67824262,-0.16211748,-0.20337248,1.32488966,76.34438324,-142.75256348,-67.11501312,-81.41783142,-31.40130615,40.22448349,-13.73575592,346.25057983,-125.02484131,0.34700853,-0.28707126,-0.28734246,0.40748715,0.81791121,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091463441895
F,113,0,16.28022,254.8780487804878,832.47574596,49.86160278,88906.50000000,1.34970391,1.45222449,-0.07987673,0.56235552,-1.01499200,1.60952950,76.57801056,-127.62347412,-86.31819916,-81.70011902,-31.82074738,40.06479263,-13.06378937,345.46249390,-124.96885681,0.34685662,-0.27624717,-0.27672139,0.40686086,0.82557684,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091474449355
F,113,0,16.2668,270.0,832.48589287,49.86581421,88812.95312500,0.89244801,1.01274204,0.66573620,-0.07436770,-0.29869735,1.47328329,76.97564697,-118.17065430,-108.37477875,-87.26194763,-32.71293640,40.07810974,-11.87987995,345.10232544,-124.87952423,0.34660640,-0.25835446,-0.26107699,0.40832996,0.83567846,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091485444834
F,113,0,16.284380000000002,425.8536585365853,832.49839641,49.86245728,88901.35937500,1.46419597,1.43322873,-0.00207407,0.41018590,-1.12443638,1.66295195,77.27062225,-95.98437500,-130.66023254,-84.26359558,-33.30049515,40.01307678,-10.88870621,345.66311646,-124.81619263,0.34643242,-0.24594431,-0.25102460,0.41072762,0.84130895,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091496447016
F,113,0,16.27463,402.9268292682927,832.50918913,49.86619568,88889.79687500,1.04640400,1.01250041,0.70509732,-0.16392311,-0.38951123,1.56163096,77.76181793,-81.34357452,-154.69282532,-84.73661804,-34.25595856,39.71855927,-9.14309025,342.68249512,-124.72486115,0.34617692,-0.22600245,-0.23633394,0.41755730,0.84777069,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091507444087
F,113,0,16.27453,380.9756097560976,832.51853002,49.87138367,88883.14062500,1.15820825,0.96392047,0.36173493,-0.06166112,-0.67606425,1.39304566,78.11742401,-63.26953506,-176.54341125,-80.31919861,-34.93717575,39.64402390,-7.97328138,342.27334595,-124.67427063,0.34603372,-0.21251352,-0.22689272,0.42382830,0.85072166,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091518454270
F,113,0,16.27255,408.04878048780483,832.53111326,49.86697388,88867.32812500,1.03008211,0.81770658,0.54704565,-0.23147988,-0.42656922,1.33918905,78.71430206,-40.67127228,-208.25880432,-74.42930603,-35.85017395,39.53992844,-5.76474237,342.57409668,-124.60827637,0.34585291,-0.19168086,-0.21288534,0.43665478,0.85280192,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091529451841
F,113,0,16.274389999999997,447.0731707317073,832.54118008,49.85028076,88892.92187500,1.12313163,0.85458112,0.44192022,-0.21714234,-0.53723395,1.36060882,79.14292908,-18.79016876,-232.58131409,-67.77647400,-36.42888260,39.19393921,-4.11828947,343.49627686,-124.56063080,0.34572959,-0.17776893,-0.20378764,0.44743103,0.85245198,1055.76753173,1054.89258775,-22.34637451,1,0,1775328091540447227
