state_letter,set_extension,encoder_position,battery_voltage,current_milliamps,timestamp_seconds,temperature_celsius,pressure_pascals,raw_acceleration_x_gs,raw_acceleration_y_gs,raw_acceleration_z_gs,raw_rotated_acceleration_x_gs,raw_rotated_acceleration_y_gs,raw_rotated_acceleration_z_gs,est_tilt_angle_degrees,raw_angular_rate_x_deg_per_s,raw_angular_rate_y_deg_per_s,raw_angular_rate_z_deg_per_s,magnetic_field_x_microteslas,magnetic_field_y_microteslas,magnetic_field_z_microteslas,est_position_z_meters,est_velocity_z_meters_per_s,est_mach_number,est_quaternion_w,est_quaternion_x,est_quaternion_y,est_quaternion_z,predicted_apogee,height_used_for_prediction,velocity_used_for_prediction,retrieved_firm_packets,apogee_predictor_queue_size,update_timestamp_ns
F,125,0,15.83468,377.0731707317073,3390.22821676,57.98199463,91728.98437500,-0.47725722,-0.98641574,0.96365798,-0.10336629,-1.20764828,-0.81260604,109.59031677,393.95242310,-658.41595459,-15.49986935,45.62428665,21.89530373,19.39297295,591.17700195,-370.60610962,1.01594281,-0.16801976,-0.24238446,0.95506150,-0.02961021,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986591297252
F,125,0,15.84043,265.8536585365854,3390.24029939,57.99085999,91801.76562500,-0.53090495,-1.15293777,1.21552849,0.00070472,-1.52656734,-0.87076223,107.46988678,432.82418823,-675.80334473,21.38825035,48.67472839,20.89343071,12.18655396,584.61285400,-370.84078979,1.01657248,-0.13083859,-0.25494626,0.95285511,-0.09975478,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986602307085
F,125,0,15.846829999999999,451.9512195121951,3390.25036863,57.98876953,91807.00000000,-0.73089939,-1.05782449,1.07300377,0.34174490,-1.50696063,-0.64561868,106.03052521,451.98159790,-695.63214111,52.40173721,50.04726028,20.19392967,6.79564571,584.14093018,-370.98959351,1.01698363,-0.10432731,-0.26062322,0.94794166,-0.15032656,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986613305770
F,125,0,15.83444,290.9756097560975,3390.26214830,57.99105835,91798.75000000,-0.64745694,-0.89973885,1.49892163,0.41861397,-1.59586418,-0.86803031,103.91268921,470.42947388,-697.43267822,82.63702393,50.94036865,19.04807281,-2.12222815,584.88378906,-371.18820190,1.01752448,-0.06481079,-0.26464483,0.93544275,-0.22518778,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986624293529
F,125,0,15.839080000000001,243.90243902439025,3390.27302423,57.99096680,91854.59375000,-1.14497900,-1.20545089,1.70160604,0.97941446,-2.11089134,-0.49440694,101.77294922,476.73135376,-678.99243164,118.82324219,50.64241409,18.35120201,-7.96538639,579.85028076,-371.39105225,1.01808071,-0.02530157,-0.26309070,0.91672349,-0.29960191,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986635301899
F,125,0,15.83282,390.0,3390.28340826,58.00135803,91803.79687500,-1.09303129,-1.20769835,1.68996203,1.01800239,-2.11175466,-0.11570251,99.50700378,474.99185181,-653.36529541,146.25091553,49.72858810,17.46411324,-13.93696308,584.42803955,-371.54391479,1.01848376,0.01402275,-0.25551504,0.89219099,-0.37217033,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986646306584
F,125,0,15.83877,302.9268292682927,3390.29523490,57.99974060,91878.65625000,-0.62486470,-0.74330604,1.93391597,0.87145710,-1.93729222,-0.41285861,97.23991394,468.96463013,-616.86627197,165.46936035,46.86678314,16.22363281,-21.94183350,577.68029785,-371.70858765,1.01893771,0.05053272,-0.24319454,0.86369121,-0.43856630,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986657295584
F,125,0,15.836680000000001,248.0487804878049,3390.30574905,58.00299072,91851.15625000,-0.29341179,-0.56513840,2.43948197,0.87165433,-2.24396920,-0.74924302,95.79350281,476.30410767,-573.20324707,176.26495361,44.42732239,15.33911991,-26.89402771,580.16046143,-371.85443115,1.01933241,0.07302886,-0.23242170,0.84181345,-0.48166075,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986668295454
F,125,0,15.8427,253.90243902439025,3390.31605749,57.99316406,91863.51562500,-0.09349713,-0.09640633,2.24266958,0.92494607,-1.90199447,-0.75795436,93.64105988,491.20431519,-546.17230225,174.25079346,39.63649368,14.05655003,-33.61858749,579.04541016,-372.04531860,1.01987088,0.10407461,-0.21387461,0.80668187,-0.54100883,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986679299954
F,125,0,15.83633,349.0243902439024,3390.32840474,58.01347351,91827.78125000,-0.05393060,0.03099688,2.15494442,0.98576808,-1.84300280,-0.52844858,91.61729431,515.00036621,-523.73425293,170.71838379,35.89538193,13.26023674,-37.55722046,582.26507568,-372.22796631,1.02034032,0.13140537,-0.19241491,0.76735663,-0.59738851,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986690305695
F,125,0,15.83953,461.95121951219517,3390.33861154,58.00041199,91821.03125000,0.11746002,0.21360745,2.09805512,0.98348057,-1.81620884,-0.44205594,89.65424347,540.71905518,-513.49560547,164.37835693,29.33786774,11.98442078,-42.53309631,582.87414551,-372.41842651,1.02088249,0.15579905,-0.16784257,0.72233355,-0.65252578,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986701296695
F,125,0,15.83227,265.8536585365854,3390.35042530,58.00593567,91765.18750000,0.31665868,0.49647251,2.13440013,1.07844639,-1.88010693,-0.45229816,87.82015228,570.57287598,-509.68853760,154.23126221,24.37550926,11.23463345,-45.48843002,587.91119385,-372.58425903,1.02132857,0.17617355,-0.14127278,0.67285699,-0.70446324,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986712300954
F,125,0,15.83877,350.9756097560975,3390.36112951,58.02159119,91704.23437500,0.36732021,0.58153063,2.13301849,1.11229920,-1.92173648,-0.30429006,86.59967041,614.51818848,-511.19915771,137.63732910,16.09587479,10.15255928,-48.72783661,593.40789795,-372.69656372,1.02161217,0.18808903,-0.12159989,0.63541734,-0.73897290,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986723305361
F,125,0,15.834700000000002,246.09756097560975,3390.37119874,58.00871277,91806.57812500,0.69905537,0.90701389,2.16792083,1.18945205,-2.11325216,-0.36139297,84.86561584,648.98016357,-515.41058350,121.73767090,10.01914787,9.50972271,-50.00053024,584.17883301,-372.84738159,1.02204549,0.20205423,-0.09086745,0.57548714,-0.78723049,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986734319287
F,125,0,15.835030000000001,287.0731707317073,3390.38344440,58.00880432,91701.64062500,0.50599140,0.63380754,2.17932725,0.99652505,-2.07143688,0.35113013,83.13039398,680.79473877,-519.40075684,103.90777588,0.37106192,8.32157040,-50.34752655,593.64154053,-372.98501587,1.02242267,0.21192436,-0.05735314,0.50766540,-0.83311146,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986745306490
F,125,0,15.83953,405.8536585365854,3390.39390022,57.99707031,91676.06250000,0.68418801,0.90275687,2.17703962,1.04250526,-2.16411114,0.50238526,81.39898682,700.55487061,-506.24768066,81.91223145,-6.18161583,7.52410507,-49.51699829,595.95080566,-373.04592896,1.02260780,0.21715803,-0.02291473,0.43644297,-0.87283152,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986756306750
F,125,0,15.83497,263.9024390243903,3390.40550993,58.00059509,91684.96875000,0.71603203,0.77020949,2.06618977,0.79336846,-2.05536461,0.72187865,80.22472382,695.11511230,-482.10827637,61.19842911,-12.55935574,6.71509218,-47.84105682,595.14886475,-373.08169556,1.02270031,0.21805458,0.00039260,0.38770318,-0.89562178,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986767312286
F,125,0,15.83446,260.0,3390.41650993,58.00355530,91648.29687500,0.74610585,0.67423135,1.79300559,0.50150430,-1.79830074,0.86066204,78.41254425,672.98223877,-448.93566895,33.97674942,-21.27591515,5.63216019,-43.96101761,598.46014404,-373.08990479,1.02271819,0.21579191,0.03554989,0.31315973,-0.92417586,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986778312749
F,125,0,15.835180000000001,401.95121951219517,3390.42658199,58.00527954,91686.82812500,1.20144761,0.99979824,1.37009203,0.50088638,-1.95477808,0.49817830,76.65644073,651.99377441,-426.69598389,12.02698421,-26.35956001,4.89584208,-40.53220749,594.98059082,-373.12805176,1.02282012,0.20962639,0.06850987,0.24164338,-0.94497180,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986789310953
F,125,0,15.834950000000001,463.9024390243903,3390.43735781,58.00794983,91696.87500000,1.22692466,0.94961953,1.43890846,0.28628236,-1.92279112,0.83576071,74.91311646,641.61779785,-424.18591309,-9.10643768,-32.90050888,3.78805852,-34.46632385,594.07360840,-373.17529297,1.02294552,0.19962178,0.10026693,0.16983928,-0.95981890,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986800306545
F,125,0,15.835180000000001,274.8780487804878,3390.44923477,58.00927734,91747.75000000,1.37579095,1.10202086,0.87716544,0.31631631,-1.87105751,0.52512610,73.26983643,636.63580322,-433.31066895,-33.43657684,-36.61055756,3.04691148,-29.80739021,589.48406982,-373.22821045,1.02308857,0.18651000,0.12958948,0.09852950,-0.96887177,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986811312601
F,125,0,15.8448,460.0,3390.45981711,58.00384521,91781.17187500,1.35617650,1.07170618,0.74255705,0.23182064,-1.77902174,0.56613004,72.23207855,634.33935547,-448.48553467,-53.12804031,-41.03637314,2.31180358,-22.10929489,586.46826172,-373.26135254,1.02318776,0.17574231,0.14787844,0.05035074,-0.97196275,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986822314378
F,125,0,15.83029,280.9756097560976,3390.46937312,58.00575256,91807.03125000,1.38884413,1.06600201,0.58778995,0.10617703,-1.72367775,0.65452790,70.70478821,637.33770752,-470.93884277,-70.42387390,-43.21105576,1.63907647,-16.26870346,584.13616943,-373.30816650,1.02331316,0.15644664,0.17399752,-0.02489083,-0.97192067,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986833307563
F,125,0,15.83891,238.04878048780486,3390.48227937,58.00833130,91876.54687500,1.37100971,1.05818927,0.55111128,-0.04425281,-1.60884655,0.84428144,69.26699829,651.24609375,-506.35449219,-88.21562195,-45.16500473,0.77892023,-7.17472935,577.87005615,-373.34945679,1.02342248,0.13412417,0.19726594,-0.10086468,-0.96587950,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986844308230
F,125,0,15.836350000000001,410.0,3390.49234511,57.99440002,91950.06250000,1.31996369,0.97072744,0.01210742,-0.01914400,-1.54220188,0.55318189,67.83847046,659.75286865,-539.54235840,-100.82701111,-45.43219376,0.22523312,-0.60194367,571.24877930,-373.39413452,1.02356637,0.10769902,0.21846801,-0.18142158,-0.95276386,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986855311711
F,125,0,15.8399,282.92682926829264,3390.50417149,58.01214600,92031.12500000,1.16434789,0.77524555,-0.02854764,-0.19454241,-1.25446975,0.58820611,66.50141144,656.93762207,-567.51934814,-110.72996521,-44.86207199,-0.43196902,5.89301729,563.95349121,-373.44900513,1.02368927,0.07889048,0.23584834,-0.26124114,-0.93268692,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986866314322
F,125,0,15.8441,250.0,3390.51468443,58.00231934,92077.62500000,0.90325654,0.60424429,-0.15113567,-0.16415673,-0.98442435,0.45583624,65.60766602,647.12622070,-589.19445801,-117.87870789,-42.23316956,-1.18161869,15.65600204,559.76910400,-373.50015259,1.02384472,0.05759312,0.24563490,-0.31576592,-0.91467941,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986877307822
F,125,0,15.84109,251.9512195121951,3390.52475356,58.00117493,92109.45312500,0.66889971,0.34255058,-0.46153390,-0.09347132,-0.86459666,0.14668676,64.33512878,623.16992188,-592.47509766,-116.88688660,-39.37248230,-1.73488641,21.66763496,556.90643311,-373.57385254,1.02404857,0.02556830,0.25666770,-0.39256081,-0.88281596,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986888311822
F,125,0,15.83029,246.09756097560975,3390.53734012,58.00259399,92080.62500000,0.49095386,0.14727867,-0.64287782,-0.04220286,-0.82043850,-0.03343958,63.18706512,581.02514648,-590.29309082,-101.49839783,-33.71670532,-2.49605513,29.73231888,559.49847412,-373.69375610,1.02437508,-0.00642466,0.26317468,-0.46427879,-0.84566134,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986899316729
F,125,0,15.83998,265.8536585365854,3390.54754192,57.99745178,92031.90625000,0.64641786,0.32362178,-0.52209204,-0.22983409,-0.80290377,0.31255299,62.17397308,557.79364014,-585.46368408,-94.17417908,-29.30626678,-3.03333020,34.14088058,563.88262939,-373.80249023,1.02468097,-0.03818844,0.26527056,-0.53193057,-0.80325782,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986910313840
F,125,0,15.83914,274.8780487804878,3390.55936642,58.00231934,91960.73437500,0.34639239,0.10366438,-0.71939284,-0.05013798,-0.79958576,0.08005595,61.29867554,546.07489014,-592.65820312,-79.70121765,-21.82295036,-3.77017331,39.45977020,570.28753662,-373.89212036,1.02491927,-0.06840350,0.26348674,-0.59379089,-0.75717115,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986921312414
F,125,0,15.8361,282.92682926829264,3390.57006489,57.99449158,91897.67187500,0.03502623,-0.11386268,-0.65314889,0.10906627,-0.63957548,-0.14086467,60.80183411,545.95281982,-609.91589355,-57.06480789,-16.34189034,-4.46283960,42.18565750,575.96710205,-373.96850586,1.02514076,-0.08801375,0.26005739,-0.63325167,-0.72361326,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986932313469
F,125,0,15.83033,342.9268292682927,3390.58111411,57.99964905,91800.26562500,-0.08367459,-0.16966258,-0.60687953,0.14405522,-0.60420680,-0.13517344,60.20885849,556.71026611,-627.07440186,-37.40385818,-7.47043896,-5.03959942,45.13504791,584.74664307,-374.10314941,1.02550185,-0.11688285,0.25117874,-0.69133198,-0.66731387,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986943318617
F,125,0,15.8427,367.0731707317073,3390.59090668,57.99821472,91734.14062500,-0.47704169,-0.44798461,-0.38143390,0.39173877,-0.46697670,-0.44969347,59.84823990,576.91290283,-648.29174805,-11.20452118,-1.25225353,-5.52800226,45.86748505,590.70977783,-374.25112915,1.02590966,-0.14339505,0.23816423,-0.74566913,-0.60555208,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986954315062
F,125,0,15.84254,294.8780487804878,3390.60284041,57.99572754,91650.59375000,-0.52439672,-0.36199167,-0.07745679,0.42821109,-0.25966588,-0.40154493,59.68389130,618.11926270,-674.91070557,9.53980160,5.22063732,-5.80968046,45.85834885,598.25207520,-374.43759155,1.02642477,-0.16843361,0.22062121,-0.79826236,-0.53454065,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986965325154
F,125,0,15.83862,272.9268292682927,3390.61288506,57.99392700,91647.56250000,-0.74754363,-0.53170031,0.07475051,0.60873985,-0.31232679,-0.61563170,59.66836548,641.28973389,-686.27850342,25.37842369,15.27721310,-6.41888905,44.15795898,598.52496338,-374.54959106,1.02673447,-0.18340288,0.20716110,-0.83029431,-0.48379666,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986976317247
F,125,0,15.83846,236.09756097560975,3390.62544534,58.00299072,91751.09375000,-0.94949317,-0.62089616,0.40530956,0.82051802,-0.32620960,-0.81955040,59.75676346,650.42974854,-672.45404053,38.78326797,21.52807236,-6.91115522,41.66180038,589.18151855,-374.74746704,1.02726293,-0.20363991,0.18414436,-0.87387073,-0.40121281,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986987320321
F,125,0,15.835180000000001,261.9512195121951,3390.63551444,57.99687195,91746.03125000,-1.07920802,-0.79666829,0.56003821,0.90673137,-0.59793407,-0.96608841,59.99976730,646.00469971,-644.66778564,45.97778702,30.20808792,-7.45387506,36.36600494,589.63720703,-374.96151733,1.02785921,-0.21926065,0.15986790,-0.90850842,-0.31777287,1377.59485838,1333.85404735,-61.51360321,1,0,1777053986998321932
F,125,0,15.834620000000001,246.09756097560975,3390.64609840,58.00030518,91745.48437500,-1.19036341,-0.89530385,0.67876363,0.95919669,-0.89041519,-0.98303437,60.41245270,643.07501221,-614.81396484,51.31073380,35.11638641,-7.82034969,32.12286758,589.68664551,-375.19122314,1.02848351,-0.23031954,0.13484836,-0.93488902,-0.23399013,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987009318283
F,125,0,15.83879,308.0487804878049,3390.65817011,57.99897766,91702.40625000,-0.95763773,-0.67603689,0.51245648,0.70832860,-0.87872988,-0.60233879,61.00937653,653.56542969,-588.70617676,51.34125137,41.03775024,-8.31162357,24.87145424,593.57391357,-375.40374756,1.02906811,-0.23714869,0.10884706,-0.95394957,-0.14796297,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987020319264
F,125,0,15.8432,468.0487804878049,3390.66823936,57.99200439,91757.87500000,-0.98624194,-0.72242582,0.78960693,0.77798963,-0.97082591,-0.75516897,61.51101303,675.59912109,-583.59448242,48.27423477,44.07048798,-8.53766823,19.43390274,588.56988525,-375.53363037,1.02943504,-0.23918426,0.09164884,-0.96237814,-0.09066367,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987031325116
F,125,0,15.834290000000001,299.0243902439024,3390.67994699,57.98410034,91781.34375000,-0.98203564,-0.77292269,0.93561840,0.71935976,-1.18179119,-0.72324049,62.40886307,701.30255127,-586.99719238,42.25464249,47.27648163,-9.04963207,10.40330410,586.45324707,-375.74023438,1.03001368,-0.23898348,0.06490751,-0.96885163,-0.00061482,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987042321375
F,125,0,15.847159999999999,238.04878048780486,3390.69089603,58.00604248,91806.76562500,-0.80902982,-0.75001091,1.53974843,0.78215086,-1.31910539,-1.11178756,63.42522812,749.63476562,-594.77917480,26.46942711,48.33944321,-9.40706825,4.14227390,584.16143799,-375.95437622,1.03056645,-0.23493446,0.03841989,-0.96698260,0.09096457,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987053321523
F,125,0,15.8425,284.8780487804878,3390.70240952,57.99888611,91862.95312500,-0.58368909,-0.48168674,1.60692525,0.71972799,-1.26342607,-1.02013266,64.59752655,782.81500244,-624.96868896,10.78339291,48.26675415,-9.84706783,-5.93262625,579.09667969,-376.20309448,1.03125942,-0.22675936,0.01140223,-0.95538020,0.18894154,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987064324949
F,125,0,15.83965,480.0,3390.71312445,58.00088501,91853.45312500,-0.60802639,-0.56240207,1.85020888,0.63355935,-1.69133556,-0.92046309,65.77941132,810.42578125,-645.89611816,-9.19036102,46.92699814,-10.12169933,-12.79897404,579.95111084,-376.43725586,1.03189826,-0.21544212,-0.01422299,-0.93313521,0.28747374,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987075329097
F,125,0,15.84441,258.0487804878049,3390.72362322,57.97636414,91832.65625000,-0.70271027,-0.77610731,1.86903787,0.40174353,-2.01787472,-0.59685099,66.61520386,811.70751953,-652.55657959,-31.94121361,44.47566986,-10.48716927,-19.56343460,581.82629395,-376.58123779,1.03233123,-0.20578887,-0.03068019,-0.91142577,0.35498279,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987086324801
F,125,0,15.839030000000001,227.07317073170734,3390.73385868,57.99916077,91815.09375000,-0.63120359,-0.75284946,2.18771768,0.28578946,-2.34119701,-0.43408394,67.78960419,788.18609619,-642.54681396,-49.50407791,39.04764938,-10.83835793,-28.67901039,583.40875244,-376.75509644,1.03277218,-0.18988848,-0.05234964,-0.87157226,0.44895849,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987097325301
F,125,0,15.8427,499.0243902439024,3390.74627532,58.00231934,91831.75000000,-0.38817388,-0.61940712,2.39345717,0.13032246,-2.47800589,-0.32478642,68.98959351,758.62219238,-627.33380127,-71.79716492,34.40763474,-11.19957829,-33.60416031,581.90954590,-376.92510986,1.03323328,-0.17178456,-0.07050351,-0.82365113,0.53583401,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987108328763
F,125,0,15.84035,265.8536585365854,3390.75649347,57.99478149,91858.04687500,-0.22343946,-0.52263564,2.31204939,-0.07312328,-2.37961388,-0.02715755,70.22055817,746.39227295,-632.22424316,-88.78782654,26.49421883,-11.62125587,-39.67081070,579.53778076,-377.07510376,1.03365624,-0.15171808,-0.08555572,-0.76693708,0.61763215,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987119326319
F,125,0,15.84238,290.9756097560975,3390.76832026,58.00746155,91839.04687500,0.20224851,-0.13426544,2.57785678,-0.08378619,-2.58409619,-0.14037418,71.46144867,746.09472656,-649.88629150,-103.63462830,20.53037262,-11.66607189,-42.67052460,581.25067139,-377.21932983,1.03403175,-0.13048346,-0.09711980,-0.70305115,0.69228679,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987130333059
F,125,0,15.84041,453.9024390243903,3390.77900024,57.99850464,91853.79687500,0.50110799,0.13606049,2.61964917,-0.11113250,-2.66144323,-0.19118237,72.30583954,756.62329102,-687.16351318,-117.64219666,10.84682941,-11.99767113,-45.38333893,579.92254639,-377.32418823,1.03433323,-0.11545744,-0.10321003,-0.65542769,0.73921025,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987141334874
F,125,0,15.84262,229.02439024390245,3390.78906941,58.00822449,91852.23437500,0.55267543,0.18039298,2.76549768,-0.31131637,-2.78861928,0.33563757,73.58451080,772.30932617,-726.23364258,-121.15934753,3.75575495,-12.15885925,-46.06793976,580.06243896,-377.44546509,1.03465056,-0.09152598,-0.11010456,-0.57352060,0.80658185,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987152334967
F,125,0,15.84305,250.0,3390.80124433,58.00393677,91805.28125000,0.62973058,0.28218153,2.83210635,-0.46642083,-2.75017786,0.84616101,74.73388672,786.56103516,-763.88470459,-117.72612000,-7.06312466,-12.26452732,-44.86066437,584.29425049,-377.50073242,1.03480875,-0.06763802,-0.11436905,-0.48245850,0.86578214,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987163334781
F,125,0,15.848429999999999,279.0243902439025,3390.81178257,57.99812317,91788.85937500,0.63321042,0.37525085,2.59855103,-0.52403390,-2.34157753,1.23961294,75.74211884,782.57849121,-784.17889404,-107.92997742,-14.14991188,-12.46378708,-42.34091187,585.77453613,-377.50622559,1.03483284,-0.04361333,-0.11626899,-0.38074884,0.91630226,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987174335429
F,125,0,15.834520000000001,279.0243902439025,3390.82351011,57.99468994,91699.64062500,0.54216826,0.30170509,2.59941196,-0.61197716,-2.02215576,1.63654661,76.31530762,757.37097168,-779.81488037,-95.12022400,-20.73780060,-12.51016331,-38.84771729,593.33978271,-377.48300171,1.03477442,-0.02861192,-0.11602882,-0.31190270,0.94256854,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987185333799
F,125,0,15.835220000000001,442.9268292682927,3390.83438070,58.00985718,91686.37500000,0.65743929,0.44302472,2.35757637,-0.61220872,-1.66076803,1.74748766,77.04747009,728.41741943,-769.99584961,-74.34538269,-29.15327263,-12.74389648,-31.95195770,595.02075195,-377.39471436,1.03450882,-0.00784405,-0.11367417,-0.20744015,0.97158903,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987196330762
F,125,0,15.83864,331.95121951219517,3390.84445532,58.01396179,91749.57812500,0.90464836,0.73992294,1.84238291,-0.51506412,-1.49329519,1.50500095,77.68482971,722.47412109,-780.39471436,-59.57487869,-33.61468124,-12.72505760,-26.27911758,589.31933594,-377.31826782,1.03429294,0.01109961,-0.10895287,-0.09971174,0.98897099,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987207337540
F,125,0,15.836640000000001,432.9268292682927,3390.85515316,57.99763489,91840.45312500,0.97098356,0.95047903,1.50516593,-0.39461556,-1.32270122,1.48542428,78.32046509,722.43597412,-798.85784912,-47.01689529,-38.61082077,-12.75391579,-16.61830521,581.12298584,-377.27474976,1.03419900,0.02769749,-0.10156000,0.00817426,0.99441016,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987218336077
F,125,0,15.83868,451.9512195121951,3390.86710546,58.00299072,91945.75000000,0.95517164,1.06351209,0.74899733,-0.20370573,-1.20090067,1.05865455,78.99967957,739.94543457,-828.07843018,-20.74126244,-40.56747818,-12.57690239,-9.44027042,571.63830566,-377.25631714,1.03414023,0.04244937,-0.09141879,0.12076932,0.98755026,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987229335317
F,125,0,15.839690000000001,230.97560975609758,3390.87761707,58.00689697,92022.20312500,0.15498693,0.37321612,0.65055031,0.00993581,-0.09896770,0.75936395,79.51980591,754.93719482,-857.66522217,15.27710629,-41.36330795,-12.31128597,1.76447606,564.75506592,-377.26977539,1.03417099,0.05001990,-0.08316282,0.19583233,0.97582358,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987240335614
F,125,0,15.83643,274.8780487804878,3390.88724380,58.01271057,92108.81250000,-0.24910755,0.17285559,0.69491315,0.23635706,0.43778092,0.57211989,80.41890717,772.43139648,-865.44720459,46.00830460,-40.29521942,-11.98451996,9.45125866,556.96380615,-377.30673218,1.03426313,0.05810412,-0.06885526,0.31114829,0.94608122,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987251336410
F,125,0,15.83479,253.90243902439025,3390.90007821,58.00460815,92144.56250000,-0.97676784,-0.17652717,0.47682223,0.66450262,0.84001923,-0.25573522,81.65813446,769.51696777,-830.19940186,95.82061768,-36.36444473,-11.23356628,20.42509651,553.74816895,-377.42239380,1.03459287,0.06033108,-0.05160832,0.43519527,0.89682877,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987262339854
F,125,0,15.83444,516.829268292683,3390.91023628,58.00155640,92102.39062500,-1.41301131,-0.64132357,0.84708720,0.73174447,1.38089311,-0.82652193,82.83428192,767.38836670,-783.08026123,138.43078613,-32.45325470,-10.61850834,26.88740349,557.54113770,-377.56939697,1.03500068,0.05618306,-0.03892770,0.52032381,0.85122931,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987273338187
F,125,0,15.84406,265.8536585365854,3390.92248973,58.00517273,92000.42187500,-1.28499365,-0.56584764,0.86964566,0.65234238,1.14093542,-1.00019598,84.56108856,788.62097168,-726.64562988,176.91345215,-27.69141388,-9.75702953,32.44476318,566.71282959,-377.75115967,1.03549325,0.04492843,-0.02516437,0.61344779,0.78805459,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987284341298
F,125,0,15.84658,251.9512195121951,3390.93255782,57.99534607,91926.06250000,-0.81950331,-0.16108173,0.67683399,0.52761877,0.72802013,-0.58927286,85.94692993,825.31072998,-692.99237061,191.35589600,-19.16125107,-8.10345459,39.24114227,573.40979004,-377.87753296,1.03585505,0.03338135,-0.01746592,0.67144382,0.74009717,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987295343317
F,125,0,15.83501,256.0975609756098,3390.94263184,57.99850464,91825.96875000,-0.93597132,-0.42885768,0.69586551,0.39268658,0.57014662,-1.03194976,88.22047424,868.07348633,-670.07366943,190.73791504,-12.53142929,-6.83834839,42.71528625,582.42736816,-378.07482910,1.03639090,0.01272200,-0.00905363,0.74940044,0.66193289,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987306343798
F,125,0,15.83629,377.0731707317073,3390.95521077,58.00431824,91765.12500000,-0.69388235,-0.20777501,1.14960289,0.31154776,0.86918789,-0.99683475,90.76448059,934.79254150,-647.45251465,166.73583984,-1.44667304,-4.78817225,45.72691345,587.91729736,-378.30218506,1.03700507,-0.01172896,-0.00512058,0.81913733,0.57345462,1377.59485838,1333.85404735,-61.51360321,1,0,1777053987317348187
