state,extension,timestamp,gpsCorrelTimestampFlags,gpsCorrelTimestampTow,gpsCorrelTimestampWeekNum,scaledAccelX,scaledAccelY,scaledAccelZ,scaledGyroX,scaledGyroY,scaledGyroZ,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estOrientQuaternionX,estOrientQuaternionY,estOrientQuaternionZ,estOrientQuaternionW,estPressureAlt,estFilterState,estFilterDynamicsMode,estFilterStatusFlags,estAttitudeUncertQuaternionX,estAttitudeUncertQuaternionY,estAttitudeUncertQuaternionZ,estAttitudeUncertQuaternionW,estAngularRateX,estAngularRateY,estAngularRateZ,estCompensatedAccelX,estCompensatedAccelY,estCompensatedAccelZ
TEST_STATE,0.5,1726608207622036992,6,303.6530151,0,0.01125254203,0.05634332076,1.000391364,0.008991105482,0.01479911432,-0.01771830954,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207623033600,6,303.6539917,0,-0.003233913332,0.05380823091,0.9951170087,0.01121905819,0.01771166176,-0.02291802317,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207624794112,,,,,,,,,,303.6539917,0,0.02117863111,-0.6495807767,-0.7597953081,-0.01753186993,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.0106785316,0.01591402479,-0.0170672629,0.2124329209,0.6142567992,9.78473568
TEST_STATE,0.5,1726608207624029440,6,303.6549988,0,-0.02330577374,0.0545312874,0.991909802,0.01123423222,0.01498678327,-0.02903016284,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207625024256,6,303.6560059,0,-0.04476688802,0.05502803251,0.9925431013,0.01128765102,0.01034286059,-0.03851195425,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207626787072,,,,,,,,,,303.6560059,0,0.02119698562,-0.6495636702,-0.759809494,-0.01753303222,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.01262347773,0.01348370966,-0.02675204724,-0.04640241712,0.5181577206,9.779256821
TEST_STATE,0.5,1726608207626018048,6,303.6570129,0,-0.06344138831,0.05736435205,0.9987738132,0.009763865732,0.0115204202,-0.04251362011,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207627015936,4,303.6579895,0,-0.07858723402,0.06159976497,1.004733205,0.0081152739,0.01553475298,-0.04438269138,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207628783616,,,,,,,,,,303.6579895,0,0.02121284418,-0.6495372653,-0.7598316669,-0.01753098331,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.0129894428,0.00793851167,-0.04158443585,-0.4634251893,0.541012466,9.722383499
TEST_STATE,0.5,1726608207628013312,4,303.6589966,0,-0.09121353924,0.05698757246,1.007992744,0.01073044911,0.01625418477,-0.04805297032,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207629009664,4,303.6600037,0,-0.1001411974,0.04734501615,1.00443089,0.01083857007,0.01882094331,-0.04914608225,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207630778112,,,,,,,,,,303.6600037,0,0.0212272834,-0.6495026946,-0.7598606944,-0.01753007248,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.009636484087,0.01279946603,-0.04816653579,-0.8019886017,0.6038324237,9.861899376
TEST_STATE,0.5,1726608207630004992,4,303.6610107,0,-0.1090803742,0.03700627387,1.003820658,0.01772312634,0.02290993929,-0.04729152098,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207630999296,4,303.6619873,0,-0.1144284606,0.02682828903,1.003694892,0.02329847217,0.02284364216,-0.0424233824,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207632771072,,,,,,,,,,303.6619873,0,0.0212448854,-0.6494638324,-0.759893477,-0.01753183082,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.01335805748,0.01620282792,-0.05296544358,-1.005557895,0.4670814276,9.866624832
TEST_STATE,0.5,1726608207631992832,4,303.6629944,0,-0.1175862849,0.0124428859,1.003800035,0.02708799765,0.02713563293,-0.04068286344,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207632990976,4,303.6640015,0,-0.1183309481,-0.01038510259,0.9975818396,0.02823720127,0.02593643032,-0.03691703454,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207634767360,,,,,,,,,,303.6640015,0,0.02127129212,-0.6494256258,-0.7599254251,-0.0175301861,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.02618361637,0.02177646011,-0.04556724057,-1.14053607,0.2489648014,9.84120369
TEST_STATE,0.5,1726608207633988352,4,303.6650085,0,-0.1185931787,-0.03821772709,0.9901760221,0.02711269632,0.02890539914,-0.03478360921,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207634984704,4,303.6659851,0,-0.1145023406,-0.06438477337,0.9826072454,0.02106593177,0.03064833581,-0.02554263175,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207636761856,,,,,,,,,,303.6659851,0,0.02130691893,-0.649392128,-0.7599532008,-0.01752462424,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.03094134852,0.02513972856,-0.03989689797,-1.168962598,-0.1060723737,9.794342041
TEST_STATE,0.5,1726608207635980288,4,303.6669922,0,-0.1156837419,-0.08119936287,0.9813590646,0.02076416276,0.02652706765,-0.01348923426,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207636974848,4,303.6679993,0,-0.1226246059,-0.08789580315,0.9847996831,0.01196843572,0.02159031294,-0.003738836385,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207638754816,,,,,,,,,,303.6679993,0,0.02134452574,-0.6493647695,-0.7599756122,-0.01752221584,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.02351335064,0.02889595553,-0.029392194,-1.13099575,-0.6716601849,9.6264534
TEST_STATE,0.5,1726608207637968640,4,303.6690063,0,-0.1249807999,-0.08975493163,0.9906187057,0.007836010307,0.01681436226,0.005262953229,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207638966528,4,303.6700134,0,-0.1248947605,-0.09466322511,0.9902945757,0.004549519625,0.01418945286,0.01357562561,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207640756992,,,,,,,,,,303.6700134,0,0.02137491107,-0.6493510008,-0.759986341,-0.01752335764,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.01517718844,0.01879466325,-0.004523347132,-1.193852663,-0.9025227427,9.64756012
TEST_STATE,0.5,1726608207639969536,4,303.67099,0,-0.1197022498,-0.09742894024,0.9851000905,0.006491671782,0.01192230918,0.02095658332,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207640971776,4,303.6719971,0,-0.1123538613,-0.1018046737,0.9781707525,0.0008218782023,0.009277760983,0.03255930543,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207642757632,,,,,,,,,,303.6719971,0,0.02139293775,-0.6493534446,-0.7599838376,-0.01752500422,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.005537958816,0.0107653765,0.01208097674,-1.232305765,-0.9253877401,9.730215073
TEST_STATE,0.5,1726608207641973248,4,303.6730042,0,-0.1072067022,-0.1031160131,0.9755270481,-0.006121715065,0.006478087977,0.04359908029,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207642973952,4,303.6740112,0,-0.112180613,-0.093548581,0.9866723418,-0.008494736627,0.0006678574719,0.04249507189,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207644756480,,,,,,,,,,303.6740112,0,0.02140307985,-0.6493691802,-0.7599700689,-0.01752651855,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.004176938906,0.006655826233,0.02995095961,-1.098698258,-0.9992003441,9.588710785
TEST_STATE,0.5,1726608207643973632,4,303.6749878,0,-0.1196462438,-0.07744565606,0.9920147061,-0.009215304628,-0.001422061585,0.04924185947,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207644972544,4,303.6759949,0,-0.1258380264,-0.06443741173,0.9988979101,-0.009996363893,-0.004650144838,0.05251079053,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207646753536,,,,,,,,,,303.6759949,0,0.02140423842,-0.6493970156,-0.7599461675,-0.01752906106,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.008567079902,-0.001548416447,0.04336005822,-1.075182676,-0.9385415316,9.647839546
TEST_STATE,0.5,1726608207645970432,4,303.677002,0,-0.127886802,-0.05919666961,0.9860788584,-0.008028700016,-0.002235027263,0.06235162914,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207646967552,4,303.678009,0,-0.1257864386,-0.05327308178,0.9834346175,-0.009898526594,0.0002435087226,0.07002205402,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207648749056,,,,,,,,,,303.678009,0,0.02139627561,-0.6494331956,-0.7599154115,-0.01753167622,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.008377118036,-0.007109630853,0.05121475458,-1.246321082,-0.60482651,9.800254822
TEST_STATE,0.5,1726608207647963648,4,303.6789856,0,-0.1239378303,-0.03238028288,0.9898821712,-0.01166387275,-0.002399640391,0.07258670777,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207648958720,4,303.6799927,0,-0.1238345802,-0.01056264713,0.9973543882,-0.01258933917,-0.004380059894,0.0706480965,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207650742272,,,,,,,,,,303.6799927,0,0.02138886973,-0.6494790912,-0.7598763704,-0.01753341965,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.007225802168,-0.001818814897,0.06891117245,-1.243685484,-0.5166248083,9.608896255
TEST_STATE,0.5,1726608207649953024,4,303.6809998,0,-0.1267824769,0.01231905073,0.9994236827,-0.008720872924,-0.0048105889,0.0641778484,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207650950912,4,303.6820068,0,-0.1265475601,0.03228015453,1.001401186,-0.006241275929,0.001354509499,0.06119122729,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207652738560,,,,,,,,,,303.6820068,0,0.02138062753,-0.6495317817,-0.7598315477,-0.01753603294,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.01127640065,-0.007242345251,0.0689670071,-1.208814383,-0.07724123448,9.787517548
TEST_STATE,0.5,1726608207651948544,4,303.6830139,0,-0.1141488105,0.03849717975,1.006554723,-0.003300237237,0.004891755991,0.05619746447,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207652945152,4,303.6839905,0,-0.09378616512,0.03921638429,1.010178328,0.004311624914,0.007306636777,0.05269686133,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207654733312,,,,,,,,,,303.6839905,0,0.02137323096,-0.649579823,-0.759790659,-0.01753730513,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.003753756173,-0.002283409936,0.05682464316,-1.250633955,0.3524234295,9.823326111
TEST_STATE,0.5,1726608207653940736,4,303.6849976,0,-0.07621906698,0.04252227768,1.00739193,0.004378683865,0.01208679751,0.04695122316,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207654935552,4,303.6860046,0,-0.06156042591,0.04397736117,1.002642393,0.004627858754,0.01025310718,0.04576198384,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207656726272,,,,,,,,,,303.6860046,0,0.02137601189,-0.6496198773,-0.7597562075,-0.0175365638,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.005571469665,0.005613089539,0.04889364168,-0.9173077345,0.4027130306,9.916096687
TEST_STATE,0.5,1726608207655929344,4,303.6870117,0,-0.05187894776,0.04423796013,0.9953671694,0.00721998699,0.00239755027,0.03817786649,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207656927488,4,303.6879883,0,-0.0387770161,0.04460216686,0.9945619106,0.007430516649,0.003311784007,0.03149149194,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207658723072,,,,,,,,,,303.6879883,0,0.02138649113,-0.6496539116,-0.7597269416,-0.0175360702,68.82714081,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.006310622673,0.009727076627,0.04129949212,-0.5749835968,0.4389961064,9.832326889
TEST_STATE,0.5,1726608207657924864,4,303.6889954,0,-0.01852742583,0.03882710263,0.9913930893,0.003940553404,0.006733692717,0.02548391372,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207658921216,4,303.6900024,0,-0.00419246871,0.03191572055,0.9944424033,-0.00159098953,0.007940503769,0.02120043337,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207660723456,,,,,,,,,,303.6900024,0,0.02139540389,-0.64967978,-0.7597046494,-0.01753176376,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,0.009924066253,-0.001735574333,0.0274425596,-0.3733942509,0.4375635386,9.732046127
TEST_STATE,0.5,1726608207659922176,4,303.6910095,0,0.006807827391,0.02430152893,0.9875808954,-0.002366835717,9.15E-05,0.01183775254,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207660922624,4,303.6919861,0,0.01124376804,0.02581930347,0.9906670451,-0.001886702841,-0.00201165583,0.009258033708,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207662722048,,,,,,,,,,303.6919861,0,0.02140080556,-0.6496965885,-0.7596901655,-0.01752903685,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,9.83E-06,0.006429694593,0.01721675321,-0.003447434166,0.3072687685,9.736824989
TEST_STATE,0.5,1726608207661922304,4,303.6929932,0,0.0120538231,0.03030591272,0.9934512973,-0.003629487008,-0.002092863899,0.00165647408,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207662920960,4,303.6940002,0,0.01432948373,0.03684253246,1.000471354,-0.00906154234,-0.004316073377,-0.005618745461,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207664718848,,,,,,,,,,303.6940002,0,0.02140079625,-0.6497046351,-0.759683311,-0.01752897725,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.0005141983274,-0.006508701481,0.003896835027,0.1367026567,0.2267299592,9.68820858
TEST_STATE,0.5,1726608207663918592,4,303.6950073,0,0.01879144087,0.04093252867,0.9980395436,-0.01011544839,-0.00881527923,-0.01686052978,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207664915456,4,303.6960144,0,0.02452121302,0.03967111558,0.9929782152,-0.01034538914,-0.008130577393,-0.02489478327,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207666713856,,,,,,,,,,303.6960144,0,0.02139345743,-0.6497026682,-0.7596852183,-0.01752769575,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.006922640838,-0.00631874986,-0.009566239081,0.138998881,0.363655895,9.807456017
TEST_STATE,0.5,1726608207665911296,4,303.696991,0,0.03361970559,0.03932310641,0.9850513339,-0.01041929796,-0.009509875439,-0.02843266353,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207666906368,4,303.697998,0,0.03179039434,0.04346703365,0.9863319993,-0.01580345631,-0.01235402096,-0.03298538551,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207668707328,,,,,,,,,,303.697998,0,0.02138097771,-0.6496880054,-0.7596980929,-0.01752816699,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.008932380006,-0.01206789259,-0.0298630856,0.2441905588,0.4040562809,9.739216805
TEST_STATE,0.5,1726608207667900416,4,303.6990051,0,0.02330692858,0.05539188161,0.9922559261,-0.02095956728,-0.01323218364,-0.04159836471,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207668898304,4,303.7000122,0,0.01088960469,0.06364127994,0.9969851375,-0.02045609988,-0.01787826978,-0.04700580612,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207670703872,,,,,,,,,,303.7000122,0,0.02136307769,-0.6496633887,-0.7597196102,-0.01752857678,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.01314204559,-0.01465706341,-0.03613401949,0.3434207439,0.4177927077,9.645586967
TEST_STATE,0.5,1726608207669895680,4,303.7009888,0,0.0001612119377,0.06412918866,0.9970732927,-0.02156526037,-0.01642002352,-0.05211390927,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207670892288,4,303.7019958,0,-0.01462182123,0.05757240206,0.9996914268,-0.02160528861,-0.01833698526,-0.053375341,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207672698624,,,,,,,,,,303.7019958,0,0.02133833803,-0.6496307254,-0.7597481608,-0.0175311286,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.0204821229,-0.01969441958,-0.05161459371,0.1024364904,0.646633625,9.787150383
TEST_STATE,0.5,1726608207671887872,4,303.7030029,0,-0.02633227408,0.05372944847,1.002696514,-0.01845078543,-0.02174783684,-0.05926430598,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207672882688,4,303.70401,0,-0.03423579037,0.04696467519,0.9977411628,-0.01670622267,-0.01614822075,-0.06316274405,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207674691840,,,,,,,,,,303.70401,0,0.02130911127,-0.649590075,-0.7597837448,-0.01753490418,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.02024437115,-0.0199052766,-0.05762178823,-0.1505413204,0.5777981281,9.79923439
TEST_STATE,0.5,1726608207673876480,4,303.7049866,0,-0.05082110316,0.04397035018,1.00269568,-0.01414516754,-0.01364760008,-0.06508911401,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207674874624,4,303.7059937,0,-0.06272721291,0.03822778538,1.003882289,-0.01456752699,-0.01630068198,-0.07008842379,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207676688640,,,,,,,,,,303.7059937,0,0.02128139324,-0.6495434046,-0.7598243952,-0.017536195,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.01431236323,-0.02063210495,-0.06717862934,-0.3582142591,0.4606260657,9.802707672
TEST_STATE,0.5,1726608207675872000,4,303.7070007,0,-0.07023511827,0.03350475803,1.008341789,-0.01312112808,-0.01180899702,-0.06900013983,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207676868608,4,303.7080078,0,-0.07210467011,0.0278555844,1.005813479,-0.01194395777,-0.006916102953,-0.06750870496,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207678683648,,,,,,,,,,303.7080078,0,0.02125718258,-0.6494908929,-0.7598699927,-0.01753531396,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.01196889672,-0.01740343682,-0.07264295965,-0.6456999779,0.3757725656,9.858074188
TEST_STATE,0.5,1726608207677864192,4,303.7090149,0,-0.07115444541,0.0143163465,1.00249517,-0.008116341196,-0.006643216126,-0.06229348481,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207678858752,4,303.7099915,0,-0.07335647941,0.005294438452,0.9977330565,-0.009664599784,-0.007406910416,-0.0592007339,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207680681984,,,,,,,,,,303.7099915,0,0.02123885974,-0.6494370699,-0.7599164844,-0.01753668115,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.009990703315,-0.008756111376,-0.070282951,-0.7272164822,0.2684940994,9.882086754
TEST_STATE,0.5,1726608207679858176,4,303.7109985,0,-0.07425576448,0.0006233430468,0.9993537664,-0.009060093202,-0.009182848036,-0.06028900668,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207680856832,4,303.7120056,0,-0.07847747207,-0.006015864667,0.9970470667,-0.00785388425,-0.009431595914,-0.05484110862,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207682678784,,,,,,,,,,303.7120056,0,0.02122540586,-0.6493874788,-0.7599590421,-0.01753837429,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.006458248012,-0.009562049061,-0.06095227599,-0.7124904394,0.02573273703,9.782546043
TEST_STATE,0.5,1726608207681854720,4,303.7130127,0,-0.08758447319,-0.01767756045,0.9971836209,-0.008021727204,-0.008154883049,-0.04757898301,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207682851584,4,303.7139893,0,-0.09623733163,-0.03624057025,0.9941368103,-0.009808520786,-0.01043546572,-0.04117283598,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207684673792,,,,,,,,,,303.7139893,0,0.02121193334,-0.6493422389,-0.7599981427,-0.01753733866,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.006173931994,-0.0123324655,-0.05902701616,-0.7648857832,-0.06174520776,9.786860466
TEST_STATE,0.5,1726608207683847424,4,303.7149963,0,-0.1016992927,-0.05541190878,0.992482841,-0.01392804459,-0.009719483554,-0.0385860838,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207684842240,4,303.7160034,0,-0.1062656939,-0.07156530023,0.9894403219,-0.01425328199,-0.01452689804,-0.03344326466,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207686667264,,,,,,,,,,303.7160034,0,0.02119724825,-0.6493038535,-0.7600312829,-0.01753584296,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.007830619812,-0.01199546363,-0.04287483916,-0.9567762613,-0.3587268591,9.75500679
TEST_STATE,0.5,1726608207685836544,4,303.7170105,0,-0.1076894999,-0.08095876127,0.9908135533,-0.01479196083,-0.01518343482,-0.02271374501,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207686834688,4,303.7179871,0,-0.1119129211,-0.0871732831,0.9924006462,-0.01428558584,-0.01259643212,-0.01526978612,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207688664064,,,,,,,,,,303.7179871,0,0.02117896825,-0.64927423,-0.7600572705,-0.01753587835,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.01379879285,-0.0158062838,-0.03640395403,-1.05102241,-0.7328796387,9.703352928
TEST_STATE,0.5,1726608207687832320,4,303.7189941,0,-0.1136179343,-0.09093566984,0.9929611683,-0.01691017114,-0.01312495209,-0.004627870396,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207688828928,4,303.7200012,0,-0.112650536,-0.09202644229,0.9894335866,-0.01724908315,-0.01116422471,0.004000963643,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207690658816,,,,,,,,,,303.7200012,0,0.0211579036,-0.6492548585,-0.7600743771,-0.01753634401,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.01284236927,-0.01565619372,-0.01605664939,-1.094413638,-0.8731260896,9.733585358
TEST_STATE,0.5,1726608207689824768,4,303.7210083,0,-0.1112999767,-0.0872631222,0.9896063805,-0.0201723408,-0.0127100395,0.01420479361,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207690819840,4,303.7219849,0,-0.1079346016,-0.07816892862,0.9898324609,-0.02667284012,-0.01966649294,0.02419693954,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207692652032,,,,,,,,,,303.7219849,0,0.02113702707,-0.6492504478,-0.7600786686,-0.01753791422,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.01631625369,-0.01406944729,0.002970936941,-1.111771464,-0.9122726321,9.711065292
TEST_STATE,0.5,1726608207691813888,4,303.7229919,0,-0.1077395231,-0.06409593672,0.9938212633,-0.02790654264,-0.0221065376,0.02832651325,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207692812032,4,303.723999,0,-0.1113710403,-0.05098896846,0.9965832829,-0.02919479832,-0.02167044021,0.03540111333,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207694648576,,,,,,,,,,303.723999,0,0.02111050114,-0.6492609978,-0.7600703239,-0.01754176244,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.0247155726,-0.02127537131,0.02277977392,-1.060252547,-0.767914474,9.707077026
TEST_STATE,0.5,1726608207693809408,4,303.7250061,0,-0.1164862588,-0.03993747383,1.003789663,-0.02689293399,-0.01619041711,0.03637254611,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207694806016,4,303.7260132,0,-0.1165671796,-0.03442979604,1.002298117,-0.02208082378,-0.01342565473,0.03918855265,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207696643584,,,,,,,,,,303.7260132,0,0.02107643709,-0.6492829919,-0.7600523829,-0.01754608564,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.02764675394,-0.02490711212,0.03258053213,-1.08509922,-0.4794542193,9.780674934
TEST_STATE,0.5,1726608207695801856,4,303.7269897,0,-0.1184447855,-0.03350374103,1.001406312,-0.01598719507,-0.01395018958,0.0436139591,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207696796672,4,303.7279968,0,-0.1163783222,-0.03496571258,0.9993159175,-0.01811288297,-0.02421008423,0.04685869813,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207698636544,,,,,,,,,,303.7279968,0,0.0210464038,-0.6493099332,-0.7600300908,-0.01755085029,68.39115906,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.02051575109,-0.01456437912,0.03613644838,-1.158960938,-0.312951982,9.854338646
TEST_STATE,0.5,1726608207697790464,4,303.7290039,0,-0.1129350141,-0.03281891719,0.9989640117,-0.0178012941,-0.01886690035,0.04741628841,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207698788864,4,303.730011,0,-0.1087757871,-0.02977461554,0.9978067875,-0.02128469199,-0.01767233759,0.04853600264,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207700638976,,,,,,,,,,303.730011,0,0.02102088742,-0.6493414044,-0.7600039244,-0.01755033433,68.55497742,2,1,0,0.0008731877315,0.01239314768,0.01059083454,0.0007853515563,-0.01408027764,-0.02489368245,0.04482814297,-1.150816798,-0.3374006748,9.800883293
TEST_STATE,0.5,1726608207699792384,4,303.7309875,0,-0.1008425504,-0.02330933325,0.9953631759,-0.02304225229,-0.01059948094,0.051194489,,,,,,,,,,,,,,,,,,,,
TEST_STATE,0.5,1726608207700794880,4,303.7319946,0,-0.08940962702,-0.01794637181,0.9952113628,-0.0199553743,-0.0128571596,0.04878088832,,,,,,,,,,,,,,,,,,,,
